time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.977,0.261,-0.326
0.020,-0.986,0.262,-0.317
0.040,-0.988,0.257,-0.304
0.060,-0.985,0.260,-0.295
0.080,-0.994,0.264,-0.292
0.100,-0.998,0.266,-0.286
0.120,-1.000,0.265,-0.268
0.140,-0.993,0.260,-0.245
0.160,-0.975,0.244,-0.213
0.180,-0.951,0.229,-0.170
0.200,-0.917,0.207,-0.135
0.220,-0.868,0.178,-0.131
0.240,-0.804,0.173,-0.125
0.260,-0.757,0.199,-0.110
0.280,-0.711,0.214,-0.128
0.300,-0.654,0.207,-0.137
0.320,-0.626,0.178,-0.129
0.340,-0.603,0.136,-0.129
0.360,-0.628,0.111,-0.122
0.380,-0.668,0.115,-0.063
0.400,-0.582,0.119,-0.121
0.420,-0.572,0.086,-0.142
0.440,-0.615,0.096,-0.188
0.460,-0.649,0.123,-0.234
0.480,-0.712,0.118,-0.204
0.500,-0.746,0.108,-0.175
0.520,-0.777,0.082,-0.223
0.540,-0.761,0.099,-0.370
0.560,-0.806,0.155,-0.444
0.580,-0.870,0.129,-0.443
0.600,-0.855,0.093,-0.455
0.620,-0.893,0.125,-0.412
0.640,-0.953,0.219,-0.379
0.660,-0.954,0.287,-0.485
0.680,-0.952,0.213,-0.595
0.700,-1.016,0.189,-0.574
0.720,-1.079,0.201,-0.601
0.740,-1.107,0.186,-0.678
0.760,-1.233,0.274,-0.675
0.780,-1.315,0.475,-0.532
0.800,-1.227,0.445,-0.594
0.820,-1.344,0.274,-0.713
0.840,-1.532,0.279,-0.869
0.860,-1.710,0.442,-1.139
0.880,-1.805,0.674,-1.380
0.900,-1.967,0.699,-1.370
0.920,-2.000,0.681,-1.117
0.940,-1.998,0.532,-1.018
0.960,-1.978,0.242,-1.027
0.980,-1.796,0.221,-1.031
1.000,-1.441,0.537,-1.001
1.020,-1.078,0.752,-1.105
1.040,-0.986,0.707,-0.956
1.060,-1.003,0.568,-0.592
1.080,-0.863,0.376,-0.392
1.100,-0.803,0.089,-0.371
1.120,-0.787,-0.149,-0.318
1.140,-0.969,-0.093,-0.303
1.160,-1.104,-0.040,-0.488
1.180,-1.278,-0.124,-0.645
1.200,-1.409,-0.059,-0.375
1.220,-1.194,0.131,-0.227
1.240,-0.988,-0.081,-0.323
1.260,-0.961,-0.088,-0.382
1.280,-1.036,0.019,-0.526
1.300,-0.988,0.114,-0.577
1.320,-0.884,0.296,-0.527
1.340,-0.861,0.337,-0.376
1.360,-0.864,0.312,-0.141
1.380,-0.747,0.186,-0.155
1.400,-0.836,-0.100,-0.416
1.420,-0.798,-0.133,-0.438
1.440,-0.764,0.056,-0.381
1.460,-0.677,0.212,-0.423
1.480,-0.693,0.168,-0.420
1.500,-0.749,0.273,-0.402
1.520,-0.688,0.225,-0.344
1.540,-0.591,0.169,-0.314
1.560,-0.564,0.150,-0.309
1.580,-0.585,0.092,-0.351
1.600,-0.608,0.041,-0.351
1.620,-0.680,0.046,-0.341
1.640,-0.716,0.125,-0.264
1.660,-0.729,0.132,-0.198
1.680,-0.790,0.116,-0.119
1.700,-0.876,0.085,-0.085
1.720,-0.947,0.049,-0.059
1.740,-0.969,0.055,0.017
1.760,-1.009,0.116,0.006
1.780,-1.056,0.117,-0.102
1.800,-1.079,0.081,-0.176
1.820,-1.060,0.048,-0.284
1.840,-1.055,0.043,-0.380
1.860,-1.057,0.052,-0.399
1.880,-1.045,0.037,-0.349
1.900,-1.051,0.028,-0.269
1.920,-1.073,0.047,-0.198
1.940,-1.047,0.075,-0.137
1.960,-1.039,0.106,-0.153
1.980,-1.041,0.119,-0.194
2.000,-1.057,0.148,-0.243
2.020,-1.074,0.138,-0.282
2.040,-1.075,0.118,-0.288
2.060,-1.074,0.115,-0.286
2.080,-1.072,0.125,-0.304
2.100,-1.054,0.100,-0.345
2.120,-1.059,0.098,-0.381
2.140,-1.059,0.112,-0.310
