time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.070,-0.062,-1.013
0.020,-0.057,-0.061,-1.007
0.040,-0.074,-0.061,-0.996
0.060,-0.077,-0.067,-0.979
0.080,-0.073,-0.061,-0.926
0.100,-0.068,-0.036,-0.840
0.120,-0.072,-0.062,-0.903
0.140,-0.094,-0.051,-0.938
0.160,-0.078,-0.047,-0.898
0.180,-0.073,-0.040,-0.880
0.200,-0.068,-0.044,-0.892
0.220,-0.072,-0.048,-0.896
0.240,-0.087,-0.034,-0.855
0.260,-0.085,-0.013,-0.796
0.280,-0.070,-0.014,-0.814
0.300,-0.066,-0.026,-0.865
0.320,-0.074,-0.016,-0.834
0.340,-0.078,-0.014,-0.787
0.360,-0.085,-0.023,-0.779
0.380,-0.088,-0.030,-0.780
0.400,-0.079,-0.028,-0.768
0.420,-0.067,-0.031,-0.813
0.440,-0.072,-0.017,-0.852
0.460,-0.069,-0.019,-0.866
0.480,-0.079,-0.042,-0.813
0.500,-0.083,-0.056,-0.772
0.520,-0.093,-0.060,-0.809
0.540,-0.093,-0.048,-0.878
0.560,-0.084,-0.056,-0.924
0.580,-0.090,-0.072,-0.873
0.600,-0.092,-0.088,-0.837
0.620,-0.089,-0.100,-0.871
0.640,-0.098,-0.094,-0.922
0.660,-0.089,-0.091,-0.990
0.680,-0.085,-0.098,-1.027
0.700,-0.103,-0.094,-1.025
0.720,-0.111,-0.072,-1.024
0.740,-0.107,-0.057,-1.054
0.760,-0.094,-0.058,-1.098
0.780,-0.068,-0.051,-1.168
0.800,-0.054,-0.047,-1.259
0.820,-0.055,-0.036,-1.329
0.840,-0.077,-0.018,-1.377
0.860,-0.086,-0.006,-1.418
0.880,-0.079,-0.007,-1.444
0.900,-0.065,-0.002,-1.429
0.920,-0.063,0.005,-1.390
0.940,-0.074,0.014,-1.375
0.960,-0.079,0.010,-1.386
0.980,-0.072,0.018,-1.410
1.000,-0.068,0.016,-1.419
1.020,-0.070,0.026,-1.409
1.040,-0.066,0.030,-1.395
1.060,-0.068,0.042,-1.368
1.080,-0.071,0.039,-1.309
1.100,-0.077,0.032,-1.236
1.120,-0.087,0.031,-1.184
1.140,-0.098,0.036,-1.173
1.160,-0.101,0.041,-1.208
1.180,-0.101,0.052,-1.223
1.200,-0.108,0.053,-1.209
1.220,-0.110,0.043,-1.171
1.240,-0.114,0.040,-1.117
1.260,-0.123,0.033,-1.083
1.280,-0.127,0.026,-1.067
1.300,-0.128,0.017,-1.059
1.320,-0.123,0.006,-1.059
1.340,-0.119,-0.009,-1.035
1.360,-0.115,-0.013,-1.027
1.380,-0.109,-0.018,-1.037
1.400,-0.094,-0.017,-1.056
1.420,-0.087,-0.016,-1.058
1.440,-0.095,-0.014,-1.045
1.460,-0.101,-0.026,-1.039
1.480,-0.105,-0.029,-1.049
1.500,-0.106,-0.027,-1.070
1.520,-0.114,-0.019,-1.066
1.540,-0.121,-0.021,-1.032
1.560,-0.123,-0.028,-0.973
1.580,-0.122,-0.019,-0.936
1.600,-0.127,-0.012,-0.930
1.620,-0.128,-0.014,-0.913
1.640,-0.126,-0.021,-0.858
1.660,-0.124,-0.027,-0.780
1.680,-0.118,-0.024,-0.723
1.700,-0.104,-0.028,-0.742
1.720,-0.102,-0.018,-0.815
1.740,-0.112,-0.006,-0.859
1.760,-0.122,-0.004,-0.830
1.780,-0.127,-0.018,-0.748
1.800,-0.136,-0.026,-0.685
1.820,-0.141,-0.032,-0.694
1.840,-0.149,-0.037,-0.744
1.860,-0.141,-0.052,-0.748
1.880,-0.128,-0.068,-0.726
1.900,-0.116,-0.080,-0.728
1.920,-0.111,-0.096,-0.784
1.940,-0.105,-0.086,-0.886
1.960,-0.097,-0.062,-1.021
1.980,-0.098,-0.061,-1.111
2.000,-0.108,-0.084,-1.114
2.020,-0.125,-0.078,-1.099
2.040,-0.130,-0.067,-1.129
2.060,-0.125,-0.070,-1.121
2.080,-0.118,-0.085,-1.049
