time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.433,0.098,0.085
0.020,-0.448,0.061,0.145
0.040,-0.464,0.040,0.199
0.060,-0.476,0.035,0.177
0.080,-0.466,0.076,0.101
0.100,-0.521,0.070,0.013
0.120,-0.580,0.041,0.083
0.140,-0.633,0.059,0.160
0.160,-0.671,0.038,0.240
0.180,-0.683,0.069,0.206
0.200,-0.784,0.067,0.067
0.220,-0.888,-0.075,0.123
0.240,-0.955,-0.161,0.182
0.260,-0.990,-0.219,0.311
0.280,-1.120,-0.130,0.174
0.300,-1.315,0.083,-0.226
0.320,-1.312,0.254,-0.233
0.340,-1.284,0.298,-0.149
0.360,-1.286,0.223,-0.098
0.380,-1.357,0.080,-0.115
0.400,-1.443,0.001,-0.273
0.420,-1.450,0.309,-0.535
0.440,-1.509,0.457,-0.336
0.460,-1.666,0.274,-0.022
0.480,-1.928,0.141,-0.030
0.500,-2.000,0.286,-0.320
0.520,-2.000,0.561,-0.451
0.540,-1.998,0.619,-0.515
0.560,-2.000,0.611,-1.004
0.580,-2.000,0.488,-1.545
0.600,-2.000,0.466,-1.327
0.620,-1.986,0.683,-0.778
0.640,-1.735,0.598,-0.409
0.660,-1.420,0.335,-0.280
0.680,-1.238,0.094,-0.198
0.700,-1.142,-0.054,-0.095
0.720,-1.002,-0.070,0.056
0.740,-0.909,0.106,0.055
0.760,-0.777,0.279,0.112
0.780,-0.762,0.222,0.116
0.800,-0.846,-0.061,0.131
0.820,-0.927,-0.267,0.173
0.840,-0.958,-0.210,0.076
0.860,-0.905,-0.033,0.112
0.880,-0.833,0.081,0.268
0.900,-0.740,0.142,0.476
0.920,-0.721,0.071,0.677
0.940,-0.708,-0.016,0.680
0.960,-0.855,-0.062,0.395
0.980,-0.994,0.018,0.157
1.000,-0.963,0.093,0.112
1.020,-0.899,0.101,0.153
1.040,-0.820,0.073,0.205
1.060,-0.635,0.097,0.284
1.080,-0.511,0.179,0.266
1.100,-0.526,0.133,0.100
1.120,-0.486,0.061,0.047
1.140,-0.405,0.104,0.061
1.160,-0.371,0.140,0.088
1.180,-0.391,0.101,0.116
1.200,-0.457,0.024,0.094
1.220,-0.550,-0.071,0.024
1.240,-0.616,-0.063,0.026
1.260,-0.674,-0.026,0.082
1.280,-0.724,-0.054,0.165
1.300,-0.761,-0.081,0.298
1.320,-0.779,-0.109,0.541
1.340,-0.822,-0.169,0.718
1.360,-0.927,-0.196,0.799
1.380,-1.008,-0.168,0.930
1.400,-1.062,-0.139,1.093
1.420,-1.066,-0.094,1.183
1.440,-1.040,-0.001,0.960
