time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.448,0.154,0.135
0.020,-0.471,0.176,0.107
0.040,-0.458,0.184,0.182
0.060,-0.467,0.184,0.254
0.080,-0.546,0.138,0.269
0.100,-0.699,0.167,0.120
0.120,-0.876,0.300,-0.004
0.140,-0.938,0.485,-0.013
0.160,-1.006,0.497,0.020
0.180,-1.074,0.400,0.127
0.200,-1.090,0.329,0.229
0.220,-1.121,0.327,0.304
0.240,-1.251,0.417,0.304
0.260,-1.464,0.393,0.190
0.280,-1.681,0.354,0.114
0.300,-1.710,0.468,0.152
0.320,-1.642,0.583,0.278
0.340,-1.652,0.652,0.376
0.360,-1.784,0.684,0.400
0.380,-1.974,0.671,0.255
0.400,-2.000,0.658,0.138
0.420,-1.965,0.719,0.182
0.440,-1.939,0.711,0.111
0.460,-1.884,0.708,0.000
0.480,-1.749,0.689,0.031
0.500,-1.569,0.571,0.085
0.520,-1.378,0.462,0.122
0.540,-1.188,0.501,0.170
0.560,-1.036,0.552,0.254
0.580,-1.032,0.454,0.307
0.600,-1.098,0.310,0.300
0.620,-1.051,0.227,0.319
0.640,-0.854,0.175,0.344
0.660,-0.668,0.129,0.332
0.680,-0.676,0.251,0.115
0.700,-0.825,0.453,-0.200
0.720,-0.814,0.688,-0.384
0.740,-0.666,0.962,-0.456
0.760,-0.529,1.039,-0.365
0.780,-0.582,0.846,-0.232
0.800,-0.688,0.527,-0.189
0.820,-0.687,0.332,-0.167
0.840,-0.637,0.237,-0.136
0.860,-0.619,0.179,-0.017
0.880,-0.726,0.134,0.136
0.900,-0.978,0.013,0.262
0.920,-1.050,-0.067,0.466
0.940,-0.845,0.018,0.690
0.960,-0.700,0.176,0.799
0.980,-0.668,0.311,0.596
1.000,-0.727,0.441,0.458
1.020,-0.676,0.545,0.390
1.040,-0.712,0.552,0.293
1.060,-0.864,0.441,0.218
1.080,-0.952,0.262,0.188
1.100,-0.938,0.141,0.240
1.120,-0.937,0.081,0.309
1.140,-0.954,0.071,0.365
1.160,-0.928,0.101,0.438
1.180,-0.888,0.152,0.516
1.200,-0.854,0.213,0.589
1.220,-0.844,0.287,0.635
