time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.083,-0.021,-0.969
0.020,-0.080,-0.027,-0.971
0.040,-0.079,-0.028,-0.963
0.060,-0.076,-0.028,-0.957
0.080,-0.073,-0.035,-0.951
0.100,-0.073,-0.045,-0.948
0.120,-0.073,-0.039,-0.951
0.140,-0.078,-0.034,-0.973
0.160,-0.081,-0.027,-1.001
0.180,-0.073,-0.032,-0.999
0.200,-0.078,-0.045,-0.964
0.220,-0.099,-0.045,-0.947
0.240,-0.111,-0.048,-0.971
0.260,-0.113,-0.047,-0.977
0.280,-0.113,-0.043,-0.989
0.300,-0.109,-0.028,-0.947
0.320,-0.117,-0.031,-0.915
0.340,-0.115,-0.032,-0.864
0.360,-0.093,-0.045,-0.828
0.380,-0.082,-0.056,-0.835
0.400,-0.082,-0.047,-0.848
0.420,-0.083,-0.032,-0.868
0.440,-0.078,-0.025,-0.865
0.460,-0.080,-0.026,-0.871
0.480,-0.094,-0.030,-0.899
0.500,-0.105,-0.032,-0.914
0.520,-0.112,-0.008,-0.944
0.540,-0.117,0.012,-0.981
0.560,-0.112,-0.002,-0.942
0.580,-0.107,-0.030,-0.889
0.600,-0.092,-0.037,-0.891
0.620,-0.076,-0.011,-0.947
0.640,-0.072,0.014,-1.001
0.660,-0.069,0.015,-0.999
0.680,-0.057,-0.016,-0.969
0.700,-0.050,-0.036,-0.971
0.720,-0.055,-0.037,-1.011
0.740,-0.068,-0.022,-1.008
0.760,-0.079,-0.035,-0.943
0.780,-0.082,-0.060,-0.877
0.800,-0.090,-0.065,-0.864
0.820,-0.088,-0.042,-0.914
0.840,-0.104,-0.029,-0.969
0.860,-0.115,-0.019,-0.951
0.880,-0.106,-0.043,-0.934
0.900,-0.126,-0.052,-0.967
0.920,-0.139,-0.047,-1.034
0.940,-0.149,-0.043,-1.088
0.960,-0.149,-0.039,-1.110
0.980,-0.145,-0.044,-1.133
1.000,-0.145,-0.041,-1.160
1.020,-0.140,-0.027,-1.183
1.040,-0.132,-0.015,-1.206
1.060,-0.126,-0.012,-1.193
1.080,-0.119,-0.024,-1.172
1.100,-0.112,-0.040,-1.160
1.120,-0.100,-0.043,-1.171
1.140,-0.099,-0.043,-1.194
1.160,-0.090,-0.047,-1.226
1.180,-0.081,-0.055,-1.228
1.200,-0.081,-0.066,-1.208
1.220,-0.086,-0.085,-1.183
1.240,-0.115,-0.083,-1.187
1.260,-0.110,-0.086,-1.208
1.280,-0.079,-0.069,-1.197
1.300,-0.063,-0.119,-1.160
1.320,-0.074,-0.070,-1.134
1.340,-0.077,-0.041,-1.132
1.360,-0.090,-0.040,-1.167
1.380,-0.099,-0.044,-1.209
1.400,-0.118,-0.054,-1.122
1.420,-0.099,-0.066,-1.054
1.440,-0.078,-0.078,-1.034
1.460,-0.049,-0.080,-0.939
1.480,-0.047,-0.094,-0.897
1.500,-0.062,-0.086,-0.893
1.520,-0.065,-0.069,-0.977
1.540,-0.078,-0.092,-1.091
1.560,-0.089,-0.064,-1.082
1.580,-0.079,-0.062,-1.012
1.600,-0.079,-0.067,-0.952
1.620,-0.088,-0.076,-0.935
1.640,-0.086,-0.082,-0.958
1.660,-0.075,-0.087,-0.952
1.680,-0.062,-0.095,-0.953
1.700,-0.072,-0.087,-0.950
1.720,-0.091,-0.080,-0.952
1.740,-0.106,-0.078,-0.939
1.760,-0.101,-0.091,-0.894
1.780,-0.081,-0.092,-0.860
1.800,-0.066,-0.089,-0.889
1.820,-0.069,-0.088,-0.924
1.840,-0.089,-0.080,-0.923
1.860,-0.099,-0.082,-0.913
1.880,-0.097,-0.086,-0.909
1.900,-0.094,-0.088,-0.912
1.920,-0.093,-0.082,-0.930
1.940,-0.096,-0.076,-0.970
1.960,-0.099,-0.069,-0.981
1.980,-0.095,-0.080,-0.938
2.000,-0.091,-0.094,-0.878
2.020,-0.095,-0.097,-0.868
2.040,-0.087,-0.087,-0.892
2.060,-0.077,-0.071,-0.937
2.080,-0.080,-0.074,-0.958
2.100,-0.077,-0.082,-0.935
2.120,-0.066,-0.086,-0.905
2.140,-0.067,-0.109,-0.867
2.160,-0.076,-0.166,-0.871
2.180,-0.065,-0.150,-0.953
2.200,-0.063,-0.123,-1.027
2.220,-0.062,-0.096,-1.068
2.240,-0.073,-0.085,-1.084
2.260,-0.077,-0.097,-1.040
2.280,-0.072,-0.112,-0.969
2.300,-0.071,-0.120,-0.937
2.320,-0.074,-0.130,-0.931
2.340,-0.076,-0.134,-0.933
2.360,-0.080,-0.138,-0.950
2.380,-0.085,-0.135,-0.974
2.400,-0.087,-0.131,-0.999
2.420,-0.086,-0.126,-1.016
2.440,-0.082,-0.128,-1.024
2.460,-0.084,-0.134,-0.992
2.480,-0.084,-0.145,-0.964
