time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.823,0.471,0.303
0.020,-0.767,0.477,0.324
0.040,-0.697,0.487,0.347
0.060,-0.695,0.490,0.333
0.080,-0.711,0.480,0.287
0.100,-0.736,0.433,0.207
0.120,-0.779,0.386,0.144
0.140,-0.823,0.347,0.094
0.160,-0.882,0.321,0.033
0.180,-0.897,0.326,0.003
0.200,-0.900,0.328,-0.026
0.220,-0.906,0.303,-0.027
0.240,-0.899,0.293,0.005
0.260,-0.906,0.290,0.032
0.280,-0.900,0.317,0.036
0.300,-0.904,0.343,0.017
0.320,-0.915,0.375,-0.005
0.340,-0.916,0.402,-0.034
0.360,-0.927,0.391,-0.039
0.380,-0.937,0.394,-0.028
0.400,-0.938,0.409,-0.016
0.420,-0.930,0.419,0.005
0.440,-0.918,0.448,0.021
0.460,-0.934,0.454,0.011
0.480,-0.977,0.452,-0.024
0.500,-1.005,0.471,-0.068
0.520,-1.012,0.480,-0.093
0.540,-0.991,0.483,-0.071
0.560,-0.965,0.486,-0.040
0.580,-0.964,0.475,-0.029
0.600,-0.984,0.463,-0.052
0.620,-0.998,0.456,-0.072
0.640,-0.999,0.464,-0.075
0.660,-0.990,0.488,-0.075
0.680,-0.986,0.484,-0.058
0.700,-0.977,0.472,-0.039
0.720,-0.964,0.472,-0.040
0.740,-0.980,0.475,-0.050
0.760,-0.989,0.482,-0.046
0.780,-0.981,0.499,-0.031
0.800,-0.975,0.512,-0.020
0.820,-0.972,0.520,-0.017
0.840,-0.986,0.519,-0.031
0.860,-0.998,0.514,-0.055
0.880,-0.995,0.494,-0.063
0.900,-0.964,0.485,-0.029
0.920,-0.944,0.482,0.011
0.940,-0.967,0.453,0.027
0.960,-0.993,0.443,0.033
0.980,-1.003,0.465,0.036
1.000,-1.010,0.498,0.027
1.020,-1.023,0.500,0.037
1.040,-1.023,0.484,0.075
1.060,-1.024,0.469,0.116
1.080,-1.031,0.476,0.141
1.100,-1.040,0.511,0.149
1.120,-1.051,0.530,0.113
1.140,-1.034,0.488,0.096
1.160,-1.022,0.452,0.153
1.180,-1.015,0.434,0.257
1.200,-1.070,0.425,0.236
1.220,-1.184,0.431,0.154
1.240,-1.220,0.487,0.098
1.260,-1.202,0.553,0.088
1.280,-1.179,0.560,0.152
1.300,-1.183,0.545,0.220
1.320,-1.219,0.549,0.266
1.340,-1.244,0.548,0.265
1.360,-1.246,0.541,0.263
1.380,-1.224,0.547,0.294
1.400,-1.223,0.557,0.334
1.420,-1.230,0.534,0.323
1.440,-1.232,0.511,0.259
1.460,-1.213,0.505,0.207
1.480,-1.151,0.490,0.192
1.500,-1.086,0.455,0.325
1.520,-0.997,0.446,0.440
1.540,-0.987,0.441,0.410
1.560,-1.077,0.418,0.322
1.580,-1.161,0.405,0.191
1.600,-1.217,0.446,0.048
1.620,-1.196,0.496,-0.010
1.640,-1.152,0.468,0.031
1.660,-1.145,0.342,0.139
1.680,-1.100,0.233,0.266
1.700,-1.025,0.154,0.365
1.720,-0.976,0.101,0.429
1.740,-0.967,0.166,0.441
1.760,-0.998,0.282,0.433
1.780,-1.062,0.332,0.388
1.800,-1.113,0.339,0.344
1.820,-1.119,0.351,0.316
1.840,-1.123,0.359,0.255
1.860,-1.112,0.376,0.186
1.880,-1.100,0.405,0.133
1.900,-1.087,0.406,0.122
1.920,-1.076,0.392,0.127
1.940,-1.071,0.360,0.152
1.960,-1.066,0.332,0.180
1.980,-1.097,0.308,0.203
2.000,-1.134,0.277,0.209
2.020,-1.161,0.265,0.195
2.040,-1.173,0.262,0.167
2.060,-1.163,0.309,0.156
2.080,-1.160,0.369,0.168
2.100,-1.152,0.403,0.185
2.120,-1.139,0.396,0.168
2.140,-1.127,0.388,0.142
2.160,-1.101,0.399,0.157
2.180,-1.059,0.403,0.174
2.200,-1.008,0.405,0.180
2.220,-0.960,0.411,0.172
2.240,-0.939,0.412,0.198
2.260,-0.956,0.391,0.246
2.280,-1.033,0.364,0.197
2.300,-1.060,0.387,0.145
2.320,-0.932,0.447,0.224
2.340,-0.820,0.503,0.339
2.360,-0.882,0.499,0.376
2.380,-0.982,0.425,0.255
2.400,-0.963,0.428,0.155
2.420,-0.858,0.547,0.123
2.440,-0.875,0.632,0.124
2.460,-0.976,0.593,0.093
2.480,-0.968,0.487,0.071
2.500,-0.836,0.418,0.121
2.520,-0.675,0.476,0.174
2.540,-0.663,0.562,0.190
2.560,-0.748,0.550,0.111
2.580,-0.794,0.465,0.038
2.600,-0.739,0.408,0.053
2.620,-0.635,0.424,0.089
2.640,-0.627,0.455,0.101
2.660,-0.722,0.406,0.091
2.680,-0.764,0.310,0.056
2.700,-0.770,0.217,0.045
2.720,-0.760,0.174,0.094
2.740,-0.769,0.175,0.196
2.760,-0.788,0.162,0.280
2.780,-0.787,0.141,0.358
2.800,-0.820,0.100,0.411
2.820,-0.869,0.047,0.461
2.840,-0.880,0.046,0.514
2.860,-0.907,0.106,0.556
2.880,-0.948,0.204,0.547
2.900,-0.968,0.313,0.540
2.920,-0.980,0.426,0.506
2.940,-1.030,0.540,0.399
2.960,-1.099,0.633,0.263
