time,x-acceleration,y-acceleration,z-acceleration
0.000,-1.069,0.238,0.009
0.020,-1.066,0.236,0.016
0.040,-1.043,0.232,0.032
0.060,-1.010,0.228,0.027
0.080,-0.954,0.224,0.025
0.100,-0.872,0.240,0.054
0.120,-0.789,0.239,0.077
0.140,-0.691,0.234,0.066
0.160,-0.593,0.244,0.034
0.180,-0.490,0.241,0.034
0.200,-0.432,0.219,0.063
0.220,-0.411,0.180,0.142
0.240,-0.428,0.150,0.193
0.260,-0.473,0.108,0.234
0.280,-0.536,0.004,0.264
0.300,-0.635,-0.057,0.206
0.320,-0.683,-0.015,0.179
0.340,-0.704,0.066,0.180
0.360,-0.729,0.124,0.200
0.380,-0.781,0.124,0.193
0.400,-0.906,0.121,0.089
0.420,-1.019,0.135,0.040
0.440,-1.097,0.082,0.053
0.460,-1.148,0.038,0.003
0.480,-1.170,0.082,-0.118
0.500,-1.205,0.164,-0.288
0.520,-1.222,0.176,-0.306
0.540,-1.275,0.159,-0.282
0.560,-1.358,0.101,-0.259
0.580,-1.386,-0.002,-0.186
0.600,-1.385,-0.087,-0.171
0.620,-1.311,0.016,-0.112
0.640,-1.208,0.291,0.055
0.660,-1.270,0.450,0.134
0.680,-1.467,0.402,0.009
0.700,-1.661,0.250,-0.293
0.720,-1.896,0.173,-0.551
0.740,-2.000,0.224,-0.441
0.760,-2.000,0.200,-0.187
0.780,-1.998,0.047,-0.150
0.800,-2.000,0.004,-0.229
0.820,-2.000,0.079,-0.424
0.840,-2.000,0.056,-0.582
0.860,-1.970,0.064,-0.615
0.880,-1.763,0.151,-0.619
0.900,-1.460,0.137,-0.507
0.920,-1.197,0.077,-0.282
0.940,-1.028,-0.008,-0.050
0.960,-0.881,-0.085,0.166
0.980,-0.981,-0.226,0.178
1.000,-1.073,-0.308,0.120
1.020,-1.126,-0.249,0.034
1.040,-1.145,-0.110,0.007
1.060,-1.181,0.093,-0.039
1.080,-1.245,0.171,-0.073
1.100,-1.351,0.053,-0.133
1.120,-1.284,-0.096,-0.069
1.140,-1.185,-0.091,0.088
1.160,-1.214,-0.059,0.136
1.180,-1.120,-0.037,0.264
1.200,-1.141,0.084,0.170
1.220,-1.177,0.132,0.004
1.240,-1.132,0.112,-0.093
1.260,-0.962,0.142,-0.073
1.280,-0.748,0.239,0.077
1.300,-0.719,0.238,0.066
1.320,-0.701,0.112,0.044
1.340,-0.620,0.078,0.098
1.360,-0.531,0.140,0.139
1.380,-0.523,0.168,0.116
1.400,-0.586,0.109,0.046
1.420,-0.676,-0.023,-0.016
1.440,-0.732,-0.110,-0.028
1.460,-0.730,-0.063,0.016
1.480,-0.721,0.007,0.060
1.500,-0.728,0.017,0.089
1.520,-0.740,0.014,0.129
1.540,-0.754,0.041,0.165
1.560,-0.793,0.087,0.161
1.580,-0.839,0.112,0.228
1.600,-0.856,0.141,0.360
1.620,-0.902,0.162,0.438
1.640,-0.956,0.150,0.448
1.660,-1.003,0.192,0.394
1.680,-1.038,0.231,0.299
1.700,-1.095,0.272,0.178
