time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.913,0.143,0.048
0.020,-0.945,0.160,-0.004
0.040,-0.949,0.181,-0.045
0.060,-0.931,0.239,-0.086
0.080,-0.906,0.287,-0.079
0.100,-0.874,0.315,-0.055
0.120,-0.860,0.306,-0.041
0.140,-0.850,0.272,-0.023
0.160,-0.858,0.253,-0.082
0.180,-0.881,0.235,-0.063
0.200,-0.915,0.214,0.040
0.220,-0.974,0.169,0.113
0.240,-1.048,0.101,0.139
0.260,-1.094,0.096,0.101
0.280,-1.099,0.151,0.026
0.300,-1.069,0.221,0.055
0.320,-1.063,0.265,0.123
0.340,-1.103,0.271,0.163
0.360,-1.171,0.263,0.135
0.380,-1.220,0.270,0.038
0.400,-1.229,0.314,-0.068
0.420,-1.195,0.372,-0.077
0.440,-1.154,0.393,-0.053
0.460,-1.129,0.363,-0.024
0.480,-1.113,0.308,0.002
0.500,-1.104,0.262,-0.002
0.520,-1.083,0.244,0.002
0.540,-1.039,0.246,0.058
0.560,-0.993,0.274,0.073
0.580,-0.973,0.266,0.072
0.600,-0.994,0.214,0.073
0.620,-1.029,0.159,0.095
0.640,-1.036,0.142,0.084
0.660,-1.042,0.150,0.104
0.680,-1.034,0.186,0.153
0.700,-1.033,0.206,0.206
0.720,-1.104,0.151,0.213
0.740,-1.203,0.088,0.189
0.760,-1.352,0.070,0.199
0.780,-1.454,0.049,0.241
0.800,-1.529,0.066,0.232
0.820,-1.610,0.147,0.292
0.840,-1.768,0.193,0.493
0.860,-1.898,0.066,0.632
0.880,-2.000,-0.009,0.456
0.900,-2.000,0.156,0.186
0.920,-1.948,0.365,0.231
0.940,-1.871,0.416,0.229
0.960,-1.786,0.400,0.140
0.980,-1.652,0.422,0.043
1.000,-1.521,0.360,0.049
1.020,-1.366,0.273,0.170
1.040,-1.208,0.258,0.196
1.060,-1.067,0.310,0.237
1.080,-0.941,0.386,0.267
1.100,-0.898,0.339,0.240
1.120,-0.879,0.241,0.276
1.140,-0.893,0.185,0.255
1.160,-0.910,0.142,0.206
1.180,-0.918,0.082,0.198
1.200,-0.917,0.071,0.223
1.220,-0.918,0.059,0.250
1.240,-0.940,0.044,0.215
1.260,-0.976,0.011,0.210
1.280,-1.020,-0.067,0.233
1.300,-1.013,-0.097,0.259
1.320,-0.992,-0.081,0.309
1.340,-0.984,-0.051,0.340
1.360,-1.001,-0.005,0.325
1.380,-1.052,-0.024,0.270
1.400,-1.087,-0.064,0.261
1.420,-1.074,-0.088,0.274
1.440,-1.065,-0.098,0.306
1.460,-1.057,-0.045,0.350
1.480,-1.042,-0.009,0.357
1.500,-1.029,-0.011,0.340
1.520,-1.018,-0.012,0.373
1.540,-1.025,-0.009,0.383
1.560,-1.024,-0.007,0.392
1.580,-1.037,-0.009,0.382
1.600,-1.037,-0.019,0.369
1.620,-1.016,-0.027,0.341
1.640,-0.987,-0.047,0.340
1.660,-0.958,-0.020,0.374
1.680,-0.952,0.060,0.346
1.700,-0.943,0.095,0.274
1.720,-0.921,0.064,0.226
1.740,-0.856,0.072,0.182
1.760,-0.801,0.150,0.196
1.780,-0.765,0.219,0.248
1.800,-0.758,0.194,0.226
1.820,-0.771,0.101,0.090
1.840,-0.718,0.071,0.011
1.860,-0.615,0.155,0.104
1.880,-0.571,0.277,0.239
1.900,-0.639,0.269,0.186
1.920,-0.708,0.153,0.167
1.940,-0.750,0.073,0.263
1.960,-0.786,0.058,0.407
1.980,-0.857,0.051,0.463
2.000,-0.921,0.003,0.457
2.020,-0.948,-0.059,0.503
2.040,-0.974,-0.082,0.598
2.060,-0.998,-0.030,0.709
2.080,-1.044,-0.048,0.755
2.100,-1.092,-0.087,0.730
2.120,-1.128,-0.059,0.602
2.140,-1.136,0.032,0.408
