time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.741,0.209,0.121
0.020,-0.741,0.192,0.187
0.040,-0.750,0.160,0.177
0.060,-0.782,0.148,0.122
0.080,-0.828,0.174,0.093
0.100,-0.873,0.187,0.086
0.120,-0.906,0.162,0.075
0.140,-0.942,0.135,0.026
0.160,-0.956,0.127,-0.031
0.180,-0.966,0.137,-0.046
0.200,-0.978,0.159,-0.010
0.220,-0.985,0.195,-0.004
0.240,-1.016,0.197,-0.065
0.260,-1.050,0.188,-0.123
0.280,-1.074,0.211,-0.156
0.300,-1.087,0.205,-0.147
0.320,-1.101,0.168,-0.123
0.340,-1.116,0.148,-0.104
0.360,-1.145,0.148,-0.084
0.380,-1.156,0.151,-0.057
0.400,-1.168,0.170,-0.110
0.420,-1.173,0.203,-0.201
0.440,-1.164,0.225,-0.256
0.460,-1.135,0.248,-0.247
0.480,-1.110,0.212,-0.181
0.500,-1.097,0.196,-0.134
0.520,-1.077,0.225,-0.109
0.540,-1.070,0.244,-0.114
0.560,-1.079,0.238,-0.163
0.580,-1.073,0.212,-0.195
0.600,-1.049,0.204,-0.176
0.620,-1.027,0.209,-0.118
0.640,-1.012,0.215,-0.072
0.660,-1.009,0.231,-0.047
0.680,-1.043,0.221,-0.052
0.700,-1.075,0.230,-0.015
0.720,-1.105,0.268,0.046
0.740,-1.170,0.283,0.071
0.760,-1.240,0.282,0.100
0.780,-1.310,0.284,0.114
0.800,-1.388,0.252,0.108
0.820,-1.500,0.208,0.047
0.840,-1.627,0.206,-0.021
0.860,-1.732,0.199,-0.042
0.880,-1.810,0.205,-0.040
0.900,-1.870,0.237,-0.048
0.920,-1.910,0.285,-0.127
0.940,-1.937,0.281,-0.238
0.960,-1.871,0.349,-0.317
0.980,-1.728,0.443,-0.349
1.000,-1.545,0.507,-0.313
1.020,-1.354,0.554,-0.236
1.040,-1.241,0.510,-0.163
1.060,-1.177,0.413,-0.082
1.080,-1.121,0.335,-0.000
1.100,-1.107,0.305,0.000
1.120,-1.089,0.291,0.003
1.140,-1.057,0.285,0.022
1.160,-1.011,0.303,0.053
1.180,-1.004,0.345,0.058
1.200,-1.035,0.314,0.057
1.220,-1.070,0.223,0.080
1.240,-1.073,0.124,0.124
1.260,-1.042,0.098,0.164
1.280,-0.998,0.185,0.182
1.300,-0.996,0.219,0.151
1.320,-1.018,0.202,0.109
1.340,-1.033,0.204,0.070
1.360,-1.028,0.205,0.055
1.380,-1.011,0.229,0.060
1.400,-1.013,0.228,0.046
1.420,-1.010,0.205,0.020
1.440,-0.975,0.193,0.011
1.460,-0.911,0.228,0.023
1.480,-0.880,0.242,0.022
1.500,-0.889,0.196,0.015
1.520,-0.880,0.128,0.016
1.540,-0.851,0.104,0.013
1.560,-0.804,0.181,0.005
1.580,-0.800,0.256,-0.018
1.600,-0.833,0.208,-0.061
1.620,-0.824,0.144,-0.066
1.640,-0.794,0.108,-0.035
1.660,-0.754,0.167,0.010
1.680,-0.775,0.161,-0.001
1.700,-0.784,0.090,0.026
1.720,-0.803,0.046,0.074
1.740,-0.831,0.049,0.128
1.760,-0.857,0.065,0.175
1.780,-0.888,0.055,0.211
1.800,-0.906,0.078,0.256
1.820,-0.927,0.123,0.294
1.840,-0.960,0.156,0.311
1.860,-0.993,0.198,0.309
1.880,-1.028,0.250,0.283
1.900,-1.071,0.289,0.235
1.920,-1.118,0.306,0.171
1.940,-1.148,0.311,0.130
1.960,-1.156,0.317,0.109
1.980,-1.155,0.303,0.095
2.000,-1.148,0.273,0.081
2.020,-1.133,0.240,0.089
