time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.078,-0.078,-0.816
0.020,-0.095,-0.099,-0.849
0.040,-0.084,-0.080,-0.875
0.060,-0.057,-0.074,-0.876
0.080,-0.040,-0.077,-0.897
0.100,-0.047,-0.097,-0.958
0.120,-0.071,-0.113,-1.003
0.140,-0.087,-0.110,-1.042
0.160,-0.084,-0.102,-1.047
0.180,-0.099,-0.093,-1.012
0.200,0.016,0.026,-0.975
0.220,-0.019,-0.002,-0.955
0.240,-0.031,-0.022,-0.962
0.260,-0.005,-0.041,-0.959
0.280,0.023,-0.004,-0.956
0.300,0.021,0.009,-0.978
0.320,0.019,-0.024,-1.018
0.340,0.004,-0.044,-1.033
0.360,-0.005,-0.050,-1.031
0.380,0.004,-0.046,-1.057
0.400,0.020,-0.047,-1.060
0.420,0.009,-0.065,-1.094
0.440,-0.008,-0.035,-1.087
0.460,-0.006,-0.044,-1.082
0.480,0.014,-0.032,-1.120
0.500,0.023,-0.022,-1.145
0.520,0.006,-0.022,-1.181
0.540,-0.012,-0.059,-1.248
0.560,-0.048,-0.042,-1.291
0.580,-0.061,-0.033,-1.316
0.600,-0.045,-0.063,-1.329
0.620,-0.032,-0.069,-1.336
0.640,-0.030,-0.079,-1.359
0.660,-0.030,-0.082,-1.374
0.680,-0.030,-0.072,-1.354
0.700,-0.032,-0.069,-1.329
0.720,-0.046,-0.068,-1.309
0.740,-0.057,-0.064,-1.293
0.760,-0.058,-0.065,-1.270
0.780,-0.036,-0.047,-1.216
0.800,-0.032,-0.045,-1.178
0.820,-0.052,-0.053,-1.152
0.840,-0.051,-0.043,-1.106
0.860,-0.037,-0.049,-1.072
0.880,-0.038,-0.083,-1.082
0.900,-0.054,-0.116,-1.098
0.920,-0.068,-0.127,-1.098
0.940,-0.070,-0.120,-1.082
0.960,-0.060,-0.108,-1.072
0.980,-0.066,-0.109,-1.080
1.000,-0.078,-0.101,-1.104
1.020,-0.088,-0.093,-1.123
1.040,-0.094,-0.094,-1.131
1.060,-0.084,-0.086,-1.120
1.080,-0.076,-0.083,-1.099
1.100,-0.078,-0.078,-1.095
1.120,-0.082,-0.069,-1.079
1.140,-0.089,-0.069,-1.064
1.160,-0.091,-0.073,-1.040
1.180,-0.096,-0.085,-1.029
1.200,-0.109,-0.092,-1.036
1.220,-0.119,-0.100,-1.023
1.240,-0.127,-0.100,-0.992
1.260,-0.125,-0.091,-0.964
1.280,-0.129,-0.091,-0.961
1.300,-0.131,-0.091,-0.935
1.320,-0.126,-0.084,-0.911
1.340,-0.121,-0.082,-0.899
1.360,-0.130,-0.092,-0.903
1.380,-0.134,-0.095,-0.902
1.400,-0.129,-0.084,-0.863
1.420,-0.127,-0.072,-0.823
1.440,-0.121,-0.057,-0.798
1.460,-0.112,-0.049,-0.778
1.480,-0.125,-0.062,-0.792
1.500,-0.156,-0.071,-0.816
1.520,-0.153,-0.060,-0.791
1.540,-0.145,-0.049,-0.765
1.560,-0.157,-0.056,-0.771
1.580,-0.175,-0.068,-0.790
1.600,-0.141,-0.048,-0.780
1.620,-0.091,-0.025,-0.733
1.640,-0.071,-0.015,-0.739
1.660,-0.071,-0.020,-0.820
1.680,-0.085,-0.019,-0.874
1.700,-0.133,-0.026,-0.936
1.720,-0.182,-0.054,-1.015
1.740,-0.194,-0.077,-1.062
1.760,-0.169,-0.073,-1.058
1.780,-0.128,-0.052,-0.996
1.800,-0.084,-0.035,-0.929
1.820,-0.048,-0.015,-0.903
1.840,-0.038,-0.006,-0.904
1.860,-0.041,-0.014,-0.942
1.880,-0.051,-0.026,-0.995
1.900,-0.072,-0.039,-1.036
1.920,-0.098,-0.051,-1.065
1.940,-0.114,-0.056,-1.073
1.960,-0.107,-0.044,-1.034
1.980,-0.095,-0.037,-0.994
2.000,-0.074,-0.031,-0.972
2.020,-0.052,-0.028,-0.959
2.040,-0.044,-0.037,-0.958
2.060,-0.052,-0.043,-0.973
2.080,-0.081,-0.060,-1.021
2.100,-0.094,-0.060,-1.038
2.120,-0.095,-0.064,-1.027
2.140,-0.084,-0.056,-1.003
2.160,-0.076,-0.056,-0.987
2.180,-0.077,-0.057,-0.978
2.200,-0.080,-0.059,-0.980
2.220,-0.082,-0.063,-0.987
