time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.857,0.343,0.358
0.020,-0.876,0.308,0.352
0.040,-0.851,0.292,0.361
0.060,-0.822,0.298,0.382
0.080,-0.801,0.280,0.409
0.100,-0.797,0.254,0.441
0.120,-0.827,0.234,0.441
0.140,-0.855,0.238,0.418
0.160,-0.870,0.271,0.419
0.180,-0.877,0.290,0.426
0.200,-0.870,0.302,0.446
0.220,-0.893,0.310,0.454
0.240,-0.954,0.308,0.436
0.260,-0.991,0.341,0.433
0.280,-1.022,0.388,0.489
0.300,-1.067,0.375,0.548
0.320,-1.104,0.328,0.579
0.340,-1.129,0.336,0.570
0.360,-1.150,0.376,0.552
0.380,-1.133,0.390,0.564
0.400,-1.076,0.434,0.587
0.420,-1.028,0.447,0.647
0.440,-1.037,0.389,0.669
0.460,-1.104,0.367,0.632
0.480,-1.117,0.426,0.654
0.500,-1.119,0.492,0.701
0.520,-1.234,0.521,0.801
0.540,-1.485,0.467,0.926
0.560,-1.683,0.425,0.976
0.580,-1.728,0.499,0.929
0.600,-1.726,0.601,0.820
0.620,-1.656,0.644,0.677
0.640,-1.510,0.529,0.603
0.660,-1.292,0.346,0.747
0.680,-1.167,0.169,0.865
0.700,-1.126,0.153,0.861
0.720,-1.061,0.282,0.709
0.740,-1.025,0.249,0.576
0.760,-0.950,0.079,0.571
0.780,-0.808,-0.092,0.654
0.800,-0.684,-0.312,0.720
0.820,-0.594,-0.536,0.830
0.840,-0.550,-0.597,0.895
0.860,-0.628,-0.560,0.808
0.880,-0.797,-0.630,0.718
0.900,-0.974,-0.692,0.655
0.920,-1.073,-0.537,0.540
0.940,-1.193,-0.287,0.352
0.960,-1.140,0.064,0.314
0.980,-1.000,0.229,0.429
1.000,-0.987,0.202,0.414
1.020,-0.940,0.142,0.356
1.040,-0.788,0.055,0.384
1.060,-0.736,0.027,0.400
1.080,-0.843,0.080,0.320
1.100,-0.820,0.082,0.298
1.120,-0.719,0.098,0.258
1.140,-0.579,0.132,0.252
1.160,-0.585,0.131,0.203
1.180,-0.647,0.085,0.151
1.200,-0.670,0.028,0.158
1.220,-0.673,0.021,0.181
1.240,-0.641,0.076,0.233
1.260,-0.602,0.036,0.313
1.280,-0.636,-0.108,0.407
1.300,-0.666,-0.269,0.491
1.320,-0.672,-0.383,0.595
1.340,-0.665,-0.457,0.718
1.360,-0.654,-0.480,0.853
1.380,-0.610,-0.412,0.954
1.400,-0.556,-0.287,0.990
1.420,-0.576,-0.171,0.962
1.440,-0.649,-0.042,0.848
1.460,-0.766,0.075,0.719
1.480,-0.813,0.165,0.654
1.500,-0.841,0.171,0.640
1.520,-0.858,0.126,0.647
1.540,-0.873,0.048,0.666
1.560,-0.872,-0.024,0.676
1.580,-0.825,-0.086,0.718
1.600,-0.795,-0.128,0.754
1.620,-0.786,-0.142,0.777
1.640,-0.797,-0.146,0.775
1.660,-0.827,-0.136,0.747
1.680,-0.855,-0.122,0.720
