time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.540,0.166,0.146
0.020,-0.588,0.124,0.154
0.040,-0.678,0.099,0.109
0.060,-0.750,0.109,0.099
0.080,-0.834,0.117,0.042
0.100,-0.931,0.110,-0.040
0.120,-1.025,0.120,-0.080
0.140,-1.083,0.134,-0.057
0.160,-1.118,0.141,0.000
0.180,-1.131,0.152,0.023
0.200,-1.144,0.152,-0.016
0.220,-1.166,0.154,-0.068
0.240,-1.181,0.172,-0.081
0.260,-1.211,0.172,-0.091
0.280,-1.243,0.178,-0.125
0.300,-1.238,0.238,-0.143
0.320,-1.243,0.285,-0.170
0.340,-1.263,0.331,-0.192
0.360,-1.316,0.361,-0.216
0.380,-1.416,0.353,-0.245
0.400,-1.513,0.299,-0.243
0.420,-1.581,0.264,-0.225
0.440,-1.637,0.288,-0.276
0.460,-1.666,0.328,-0.322
0.480,-1.677,0.331,-0.320
0.500,-1.688,0.327,-0.304
0.520,-1.683,0.318,-0.281
0.540,-1.657,0.328,-0.310
0.560,-1.630,0.332,-0.358
0.580,-1.609,0.307,-0.359
0.600,-1.570,0.257,-0.294
0.620,-1.522,0.185,-0.174
0.640,-1.472,0.159,-0.044
0.660,-1.446,0.191,0.019
0.680,-1.415,0.233,-0.005
0.700,-1.398,0.250,-0.090
0.720,-1.366,0.238,-0.141
0.740,-1.285,0.214,-0.155
0.760,-1.190,0.206,-0.130
0.780,-1.066,0.242,-0.001
0.800,-0.983,0.218,0.111
0.820,-0.966,0.149,0.137
0.840,-0.936,0.115,0.180
0.860,-0.909,0.118,0.225
0.880,-0.861,0.166,0.235
0.900,-0.832,0.235,0.169
0.920,-0.848,0.267,0.046
0.940,-0.855,0.256,-0.059
0.960,-0.833,0.254,-0.128
0.980,-0.808,0.260,-0.179
1.000,-0.770,0.266,-0.216
1.020,-0.713,0.266,-0.212
1.040,-0.681,0.246,-0.222
1.060,-0.679,0.196,-0.246
1.080,-0.675,0.124,-0.217
1.100,-0.659,0.086,-0.120
1.120,-0.652,0.059,0.043
1.140,-0.671,0.021,0.220
1.160,-0.719,0.003,0.369
1.180,-0.787,0.002,0.471
1.200,-0.831,0.043,0.557
1.220,-0.870,0.134,0.604
1.240,-0.926,0.219,0.616
1.260,-1.000,0.265,0.552
1.280,-1.080,0.256,0.336
1.300,-1.143,0.280,0.072
1.320,-1.208,0.324,-0.166
1.340,-1.224,0.329,-0.247
1.360,-1.149,0.302,-0.102
1.380,-1.068,0.260,0.091
1.400,-1.024,0.262,0.190
1.420,-0.979,0.280,0.279
