time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.001,-0.117,-0.960
0.020,0.002,-0.118,-0.959
0.040,-0.005,-0.116,-0.953
0.060,-0.022,-0.109,-0.959
0.080,-0.034,-0.111,-0.981
0.100,-0.049,-0.107,-1.006
0.120,-0.072,-0.093,-1.023
0.140,-0.093,-0.086,-1.013
0.160,-0.101,-0.081,-0.985
0.180,-0.097,-0.079,-0.952
0.200,-0.085,-0.074,-0.896
0.220,-0.079,-0.073,-0.846
0.240,-0.071,-0.068,-0.822
0.260,-0.045,-0.059,-0.826
0.280,-0.020,-0.050,-0.841
0.300,-0.006,-0.048,-0.811
0.320,-0.016,-0.049,-0.752
0.340,-0.023,-0.067,-0.722
0.360,-0.015,-0.084,-0.736
0.380,-0.015,-0.089,-0.788
0.400,0.022,-0.075,-0.846
0.420,0.052,-0.081,-0.911
0.440,0.017,-0.083,-0.976
0.460,-0.010,-0.084,-1.002
0.480,-0.009,-0.086,-1.039
0.500,-0.001,-0.062,-1.063
0.520,-0.007,-0.063,-1.015
0.540,-0.019,-0.064,-0.957
0.560,-0.019,-0.069,-0.932
0.580,-0.027,-0.054,-0.986
0.600,-0.040,-0.051,-1.043
0.620,-0.051,-0.053,-1.062
0.640,-0.039,-0.049,-1.055
0.660,-0.031,-0.048,-1.052
0.680,-0.028,-0.045,-1.046
0.700,-0.042,-0.036,-1.059
0.720,-0.044,-0.032,-1.059
0.740,-0.047,-0.037,-1.048
0.760,-0.053,-0.041,-1.047
0.780,-0.046,-0.046,-1.042
0.800,-0.032,-0.046,-1.047
0.820,-0.024,-0.049,-1.063
0.840,-0.026,-0.045,-1.063
0.860,-0.020,-0.049,-1.044
0.880,-0.023,-0.041,-1.060
0.900,-0.028,-0.042,-1.077
0.920,-0.025,-0.046,-1.035
0.940,-0.024,-0.074,-0.985
0.960,-0.012,-0.090,-0.975
0.980,-0.008,-0.095,-1.010
1.000,-0.018,-0.086,-1.059
1.020,-0.018,-0.077,-1.095
1.040,-0.011,-0.076,-1.102
1.060,-0.016,-0.089,-1.127
1.080,-0.017,-0.089,-1.153
1.100,0.007,-0.083,-1.171
1.120,0.031,-0.069,-1.184
1.140,0.041,-0.060,-1.193
1.160,0.042,-0.056,-1.206
1.180,0.041,-0.052,-1.197
1.200,0.033,-0.050,-1.196
1.220,0.022,-0.056,-1.187
1.240,0.000,-0.063,-1.140
1.260,-0.017,-0.074,-1.083
1.280,-0.027,-0.090,-1.062
1.300,-0.044,-0.074,-1.064
1.320,-0.033,-0.089,-1.105
1.340,-0.036,-0.082,-1.106
1.360,-0.052,-0.089,-1.057
1.380,-0.044,-0.099,-1.042
1.400,-0.039,-0.091,-1.063
1.420,-0.040,-0.073,-1.121
1.440,-0.019,-0.058,-1.181
1.460,-0.016,-0.047,-1.193
1.480,-0.062,-0.065,-1.185
1.500,-0.024,-0.047,-1.088
1.520,-0.008,-0.092,-0.995
1.540,0.015,-0.095,-0.945
1.560,0.011,-0.081,-0.999
1.580,0.003,-0.087,-1.065
1.600,-0.008,-0.087,-1.111
1.620,-0.038,-0.095,-1.096
1.640,-0.045,-0.106,-1.062
1.660,-0.054,-0.107,-1.042
1.680,-0.070,-0.108,-1.035
1.700,-0.078,-0.110,-1.025
1.720,-0.081,-0.116,-1.030
1.740,-0.087,-0.110,-1.057
1.760,-0.089,-0.099,-1.093
1.780,-0.081,-0.078,-1.139
1.800,-0.040,-0.073,-1.206
1.820,0.004,-0.086,-1.223
1.840,0.019,-0.085,-1.150
1.860,0.023,-0.078,-1.050
1.880,-0.003,-0.075,-0.956
1.900,-0.025,-0.083,-0.903
1.920,-0.012,-0.099,-0.915
1.940,-0.007,-0.104,-0.944
1.960,-0.024,-0.099,-0.977
1.980,-0.044,-0.105,-1.000
2.000,-0.065,-0.109,-0.994
2.020,-0.090,-0.103,-0.997
2.040,-0.114,-0.102,-1.017
2.060,-0.122,-0.099,-1.003
2.080,-0.130,-0.084,-0.920
2.100,-0.131,-0.092,-0.839
2.120,-0.121,-0.089,-0.804
2.140,-0.107,-0.059,-0.859
2.160,-0.093,-0.048,-0.931
2.180,-0.095,-0.055,-0.922
2.200,-0.094,-0.074,-0.849
2.220,-0.100,-0.088,-0.797
2.240,-0.100,-0.082,-0.842
2.260,-0.099,-0.055,-0.944
2.280,-0.082,-0.042,-1.001
2.300,-0.063,-0.046,-1.006
2.320,-0.050,-0.043,-0.997
2.340,-0.055,-0.033,-1.023
2.360,-0.062,-0.032,-1.044
2.380,-0.061,-0.052,-0.999
2.400,-0.060,-0.061,-0.962
2.420,-0.074,-0.053,-0.945
2.440,-0.097,-0.043,-0.945
2.460,-0.107,-0.044,-0.965
2.480,-0.108,-0.053,-0.966
2.500,-0.086,-0.060,-0.937
2.520,-0.058,-0.058,-0.900
2.540,-0.066,-0.044,-0.873
2.560,-0.090,-0.051,-0.888
2.580,-0.093,-0.060,-0.898
2.600,-0.088,-0.077,-0.904
2.620,-0.086,-0.089,-0.923
2.640,-0.086,-0.092,-0.924
2.660,-0.091,-0.080,-0.902
2.680,-0.090,-0.081,-0.895
2.700,-0.086,-0.098,-0.894
2.720,-0.081,-0.122,-0.878
2.740,-0.079,-0.135,-0.887
