time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.558,0.489,-0.641
0.020,-0.563,0.497,-0.633
0.040,-0.546,0.492,-0.606
0.060,-0.519,0.484,-0.568
0.080,-0.488,0.480,-0.532
0.100,-0.480,0.463,-0.524
0.120,-0.495,0.425,-0.556
0.140,-0.512,0.405,-0.603
0.160,-0.520,0.402,-0.628
0.180,-0.515,0.386,-0.621
0.200,-0.504,0.350,-0.596
0.220,-0.512,0.277,-0.567
0.240,-0.490,0.212,-0.524
0.260,-0.450,0.164,-0.506
0.280,-0.435,0.151,-0.548
0.300,-0.434,0.187,-0.621
0.320,-0.427,0.269,-0.682
0.340,-0.449,0.341,-0.739
0.360,-0.480,0.364,-0.768
0.380,-0.481,0.337,-0.780
0.400,-0.483,0.299,-0.779
0.420,-0.467,0.305,-0.763
0.440,-0.431,0.353,-0.747
0.460,-0.430,0.415,-0.751
0.480,-0.462,0.446,-0.806
0.500,-0.523,0.412,-0.895
0.520,-0.553,0.356,-0.943
0.540,-0.513,0.339,-0.891
0.560,-0.492,0.322,-0.855
0.580,-0.484,0.324,-0.876
0.600,-0.489,0.354,-0.940
0.620,-0.542,0.360,-1.014
0.640,-0.604,0.348,-1.070
0.660,-0.626,0.353,-1.060
0.680,-0.601,0.344,-1.003
0.700,-0.529,0.342,-0.933
0.720,-0.432,0.457,-0.886
0.740,-0.390,0.639,-0.902
0.760,-0.524,0.644,-1.058
0.780,-0.687,0.487,-1.212
0.800,-0.659,0.325,-1.281
0.820,-0.550,0.235,-1.246
0.840,-0.443,0.220,-1.294
0.860,-0.447,0.236,-1.486
0.880,-0.596,0.218,-1.802
0.900,-0.691,0.224,-2.000
0.920,-0.658,0.295,-1.989
0.940,-0.620,0.256,-1.877
0.960,-0.594,0.166,-1.751
0.980,-0.523,0.094,-1.629
1.000,-0.386,0.051,-1.455
1.020,-0.217,0.106,-1.321
1.040,-0.093,0.201,-1.236
1.060,-0.122,0.220,-1.148
1.080,-0.180,0.233,-1.088
1.100,-0.265,0.200,-1.021
1.120,-0.340,0.137,-0.926
1.140,-0.360,0.126,-0.826
1.160,-0.387,0.114,-0.703
1.180,-0.375,0.120,-0.581
1.200,-0.349,0.166,-0.564
1.220,-0.435,0.211,-0.738
1.240,-0.581,0.241,-0.937
1.260,-0.597,0.410,-0.961
1.280,-0.477,0.575,-0.826
1.300,-0.388,0.630,-0.667
1.320,-0.464,0.585,-0.603
1.340,-0.533,0.477,-0.599
1.360,-0.525,0.338,-0.594
1.380,-0.432,0.311,-0.531
1.400,-0.340,0.326,-0.505
1.420,-0.356,0.298,-0.525
1.440,-0.382,0.224,-0.559
1.460,-0.426,0.143,-0.623
1.480,-0.488,0.114,-0.721
1.500,-0.497,0.176,-0.790
1.520,-0.439,0.256,-0.805
1.540,-0.399,0.294,-0.783
1.560,-0.395,0.308,-0.730
1.580,-0.386,0.336,-0.658
1.600,-0.375,0.410,-0.623
1.620,-0.398,0.508,-0.656
1.640,-0.472,0.562,-0.728
1.660,-0.545,0.560,-0.780
1.680,-0.563,0.492,-0.762
1.700,-0.541,0.394,-0.702
1.720,-0.539,0.329,-0.682
1.740,-0.578,0.272,-0.687
1.760,-0.622,0.247,-0.709
1.780,-0.651,0.291,-0.725
1.800,-0.636,0.362,-0.710
1.820,-0.602,0.419,-0.685
1.840,-0.584,0.468,-0.678
1.860,-0.582,0.518,-0.691
1.880,-0.617,0.535,-0.717
