time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.119,0.027,-0.888
0.020,-0.116,0.035,-0.934
0.040,-0.117,0.043,-0.930
0.060,-0.123,0.018,-0.936
0.080,-0.120,-0.015,-0.880
0.100,-0.117,-0.027,-0.842
0.120,-0.122,-0.028,-0.876
0.140,-0.129,-0.013,-0.945
0.160,-0.143,0.015,-0.959
0.180,-0.142,0.021,-0.952
0.200,-0.128,0.012,-0.937
0.220,-0.119,0.008,-0.943
0.240,-0.122,0.012,-0.966
0.260,-0.125,0.011,-0.956
0.280,-0.120,-0.007,-0.933
0.300,-0.120,-0.008,-0.957
0.320,-0.127,0.011,-1.012
0.340,-0.120,0.025,-1.045
0.360,-0.114,0.026,-1.026
0.380,-0.111,0.024,-0.991
0.400,-0.106,0.013,-0.969
0.420,-0.114,0.003,-0.981
0.440,-0.109,-0.002,-0.966
0.460,-0.109,-0.004,-0.948
0.480,-0.111,-0.016,-0.955
0.500,-0.118,-0.017,-0.959
0.520,-0.116,-0.025,-0.977
0.540,-0.119,-0.029,-0.991
0.560,-0.114,-0.027,-0.994
0.580,-0.087,-0.034,-1.020
0.600,-0.092,-0.010,-1.040
0.620,-0.100,-0.006,-1.075
0.640,-0.133,-0.011,-1.120
0.660,-0.136,-0.005,-1.157
0.680,-0.119,0.000,-1.161
0.700,-0.100,-0.012,-1.160
0.720,-0.095,-0.024,-1.113
0.740,-0.094,-0.031,-1.106
0.760,-0.095,-0.019,-1.196
0.780,-0.107,0.008,-1.253
0.800,-0.104,0.022,-1.284
0.820,-0.113,0.023,-1.273
0.840,-0.106,0.012,-1.231
0.860,-0.115,0.004,-1.182
0.880,-0.113,0.001,-1.153
0.900,-0.098,0.001,-1.143
0.920,-0.091,-0.000,-1.138
0.940,-0.089,0.000,-1.157
0.960,-0.077,0.024,-1.173
0.980,-0.073,0.037,-1.206
1.000,-0.066,0.042,-1.216
1.020,-0.066,0.055,-1.192
1.040,-0.073,0.050,-1.182
1.060,-0.085,0.051,-1.176
1.080,-0.097,0.048,-1.171
1.100,-0.106,0.032,-1.151
1.120,-0.122,0.024,-1.122
1.140,-0.138,0.015,-1.105
1.160,-0.152,0.005,-1.090
1.180,-0.163,0.007,-1.096
1.200,-0.153,0.012,-1.120
1.220,-0.138,0.018,-1.141
1.240,-0.120,0.012,-1.129
1.260,-0.100,-0.000,-1.081
1.280,-0.082,-0.012,-1.036
1.300,-0.066,-0.013,-1.029
1.320,-0.049,-0.013,-1.037
1.340,-0.031,-0.021,-1.033
1.360,-0.034,-0.018,-1.031
1.380,-0.043,-0.007,-1.053
1.400,-0.058,0.007,-1.082
1.420,-0.075,0.010,-1.081
1.440,-0.101,0.011,-1.052
1.460,-0.123,0.005,-1.009
1.480,-0.130,-0.007,-0.944
1.500,-0.133,-0.019,-0.905
1.520,-0.130,-0.029,-0.896
1.540,-0.126,-0.026,-0.920
1.560,-0.117,-0.018,-0.954
1.580,-0.104,-0.013,-0.977
1.600,-0.082,-0.014,-1.004
1.620,-0.076,-0.017,-1.005
1.640,-0.070,-0.023,-0.979
1.660,-0.066,-0.034,-0.951
1.680,-0.071,-0.043,-0.924
1.700,-0.077,-0.048,-0.922
1.720,-0.080,-0.050,-0.927
1.740,-0.083,-0.047,-0.953
1.760,-0.098,-0.039,-0.979
1.780,-0.106,-0.027,-0.997
1.800,-0.113,-0.020,-0.997
1.820,-0.121,-0.028,-0.970
1.840,-0.123,-0.044,-0.902
1.860,-0.124,-0.047,-0.874
1.880,-0.118,-0.050,-0.884
1.900,-0.108,-0.043,-0.904
1.920,-0.097,-0.030,-0.926
1.940,-0.092,-0.022,-0.923
1.960,-0.098,-0.035,-0.888
1.980,-0.113,-0.045,-0.866
2.000,-0.123,-0.052,-0.911
2.020,-0.129,-0.042,-0.968
2.040,-0.120,-0.033,-0.973
2.060,-0.108,-0.036,-0.926
2.080,-0.102,-0.052,-0.868
2.100,-0.090,-0.047,-0.863
2.120,-0.071,-0.028,-0.923
2.140,-0.056,-0.020,-0.984
2.160,-0.041,-0.035,-0.962
2.180,-0.052,-0.049,-0.908
2.200,-0.079,-0.065,-0.884
2.220,-0.098,-0.067,-0.908
2.240,-0.109,-0.068,-0.965
2.260,-0.124,-0.075,-0.998
