time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.076,-0.089,-0.935
0.020,-0.082,-0.071,-0.947
0.040,-0.079,-0.078,-0.926
0.060,-0.090,-0.085,-0.901
0.080,-0.101,-0.090,-0.878
0.100,-0.109,-0.081,-0.869
0.120,-0.102,-0.071,-0.872
0.140,-0.092,-0.060,-0.866
0.160,-0.094,-0.059,-0.848
0.180,-0.088,-0.067,-0.840
0.200,-0.076,-0.061,-0.861
0.220,-0.065,-0.044,-0.912
0.240,-0.061,-0.032,-0.932
0.260,-0.065,-0.033,-0.921
0.280,-0.068,-0.044,-0.906
0.300,-0.072,-0.049,-0.927
0.320,-0.082,-0.049,-0.967
0.340,-0.096,-0.050,-0.965
0.360,-0.105,-0.063,-0.935
0.380,-0.108,-0.080,-0.903
0.400,-0.103,-0.085,-0.920
0.420,-0.102,-0.074,-0.973
0.440,-0.093,-0.057,-1.002
0.460,-0.091,-0.057,-0.988
0.480,-0.070,-0.066,-0.933
0.500,-0.070,-0.077,-0.927
0.520,-0.066,-0.051,-0.982
0.540,-0.066,-0.036,-1.048
0.560,-0.065,-0.037,-1.071
0.580,-0.050,-0.064,-1.071
0.600,-0.038,-0.077,-1.074
0.620,-0.013,-0.074,-1.077
0.640,-0.016,-0.080,-1.097
0.660,-0.025,-0.080,-1.155
0.680,-0.037,-0.079,-1.206
0.700,-0.050,-0.089,-1.198
0.720,-0.055,-0.108,-1.145
0.740,-0.062,-0.126,-1.110
0.760,-0.061,-0.131,-1.131
0.780,-0.067,-0.126,-1.153
0.800,-0.058,-0.116,-1.173
0.820,-0.043,-0.111,-1.184
0.840,-0.035,-0.109,-1.182
0.860,-0.037,-0.099,-1.195
0.880,-0.031,-0.084,-1.218
0.900,-0.027,-0.078,-1.213
0.920,-0.032,-0.087,-1.179
0.940,-0.081,-0.073,-1.142
0.960,-0.113,-0.133,-1.171
0.980,-0.110,-0.134,-1.189
1.000,-0.136,-0.045,-1.316
1.020,-0.083,-0.095,-1.379
1.040,-0.040,-0.151,-1.289
1.060,-0.067,-0.133,-1.205
1.080,-0.061,-0.108,-1.149
1.100,-0.047,-0.074,-1.124
1.120,-0.044,-0.052,-1.100
1.140,-0.059,-0.054,-1.083
1.160,-0.073,-0.055,-1.073
1.180,-0.058,-0.070,-1.070
1.200,-0.054,-0.076,-1.078
1.220,-0.056,-0.088,-1.092
1.240,-0.073,-0.092,-1.074
1.260,-0.090,-0.090,-1.051
1.280,-0.103,-0.098,-1.052
1.300,-0.112,-0.097,-1.046
1.320,-0.099,-0.094,-1.048
1.340,-0.098,-0.095,-1.075
1.360,-0.082,-0.097,-1.051
1.380,-0.086,-0.092,-1.056
1.400,-0.104,-0.063,-1.080
1.420,-0.076,-0.058,-1.132
1.440,-0.084,-0.072,-1.104
1.460,-0.090,-0.098,-1.087
1.480,-0.089,-0.111,-1.017
1.500,-0.088,-0.117,-1.017
1.520,-0.083,-0.105,-1.049
1.540,-0.079,-0.107,-1.058
1.560,-0.075,-0.118,-1.009
1.580,-0.083,-0.132,-0.971
1.600,-0.089,-0.135,-0.980
1.620,-0.093,-0.128,-0.987
1.640,-0.101,-0.126,-0.984
1.660,-0.085,-0.127,-0.860
1.680,-0.079,-0.121,-0.883
1.700,-0.090,-0.117,-0.879
1.720,-0.107,-0.120,-0.840
1.740,-0.111,-0.130,-0.830
1.760,-0.094,-0.131,-0.837
1.780,-0.087,-0.135,-0.848
1.800,-0.082,-0.143,-0.830
1.820,-0.072,-0.153,-0.825
1.840,-0.061,-0.148,-0.839
1.860,-0.054,-0.140,-0.880
1.880,-0.064,-0.132,-0.912
1.900,-0.061,-0.141,-0.915
1.920,-0.071,-0.152,-0.861
1.940,-0.072,-0.170,-0.806
1.960,-0.066,-0.177,-0.821
1.980,-0.070,-0.171,-0.896
2.000,-0.080,-0.162,-0.957
2.020,-0.080,-0.149,-0.992
2.040,-0.069,-0.139,-1.026
2.060,-0.070,-0.136,-1.030
2.080,-0.073,-0.139,-1.003
2.100,-0.066,-0.142,-0.971
2.120,-0.053,-0.151,-0.934
2.140,-0.055,-0.166,-0.896
2.160,-0.054,-0.182,-0.885
2.180,-0.064,-0.196,-0.895
2.200,-0.074,-0.200,-0.947
2.220,-0.082,-0.187,-1.027
2.240,-0.095,-0.168,-1.077
2.260,-0.105,-0.162,-1.086
2.280,-0.100,-0.170,-1.050
2.300,-0.095,-0.184,-0.994
2.320,-0.091,-0.188,-0.967
2.340,-0.090,-0.188,-0.966
2.360,-0.090,-0.180,-0.967
