time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.829,0.331,0.121
0.020,-0.857,0.348,0.155
0.040,-0.886,0.362,0.139
0.060,-0.878,0.405,0.113
0.080,-0.841,0.437,0.086
0.100,-0.823,0.427,0.097
0.120,-0.801,0.426,0.146
0.140,-0.782,0.431,0.189
0.160,-0.798,0.431,0.196
0.180,-0.796,0.421,0.203
0.200,-0.782,0.402,0.224
0.220,-0.818,0.393,0.201
0.240,-0.873,0.428,0.167
0.260,-0.902,0.484,0.162
0.280,-0.932,0.506,0.157
0.300,-0.948,0.499,0.160
0.320,-0.934,0.510,0.167
0.340,-0.909,0.535,0.174
0.360,-0.906,0.544,0.186
0.380,-0.945,0.514,0.184
0.400,-0.969,0.502,0.189
0.420,-0.988,0.520,0.182
0.440,-1.021,0.530,0.187
0.460,-1.049,0.521,0.192
0.480,-1.064,0.523,0.191
0.500,-1.054,0.532,0.220
0.520,-1.038,0.538,0.256
0.540,-1.031,0.558,0.283
0.560,-1.056,0.559,0.313
0.580,-1.081,0.565,0.342
0.600,-1.096,0.593,0.349
0.620,-1.114,0.644,0.341
0.640,-1.110,0.655,0.416
0.660,-1.127,0.562,0.485
0.680,-1.208,0.383,0.532
0.700,-1.263,0.391,0.626
0.720,-1.243,0.611,0.615
0.740,-1.294,0.483,0.626
0.760,-1.435,0.229,0.626
0.780,-1.537,0.239,0.572
0.800,-1.569,0.291,0.589
0.820,-1.603,0.290,0.671
0.840,-1.585,0.213,0.780
0.860,-1.605,0.107,0.764
0.880,-1.692,0.029,0.647
0.900,-1.666,0.104,0.556
0.920,-1.480,0.263,0.615
0.940,-1.336,0.269,0.610
0.960,-1.289,0.266,0.514
0.980,-1.268,0.220,0.416
1.000,-1.277,0.077,0.391
1.020,-1.209,-0.019,0.437
1.040,-1.205,-0.019,0.411
1.060,-1.249,0.067,0.336
1.080,-1.227,0.167,0.211
1.100,-1.217,0.029,0.239
1.120,-1.120,-0.102,0.479
1.140,-1.052,-0.122,0.585
1.160,-1.129,-0.087,0.486
1.180,-1.112,0.125,0.424
1.200,-0.967,0.238,0.577
1.220,-1.072,0.025,0.560
1.240,-1.188,-0.230,0.437
1.260,-0.965,-0.288,0.400
1.280,-0.625,-0.220,0.387
1.300,-0.412,-0.016,0.458
1.320,-0.315,0.232,0.359
1.340,-0.308,0.218,0.225
1.360,-0.301,0.046,0.183
1.380,-0.250,-0.075,0.237
1.400,-0.195,-0.134,0.380
1.420,-0.214,-0.120,0.378
1.440,-0.313,-0.018,0.280
1.460,-0.391,0.015,0.266
1.480,-0.467,-0.039,0.357
1.500,-0.590,-0.083,0.470
1.520,-0.832,-0.174,0.487
1.540,-0.977,-0.310,0.523
1.560,-0.979,-0.324,0.572
1.580,-0.955,-0.251,0.667
1.600,-0.921,-0.300,0.719
1.620,-0.820,-0.343,0.747
1.640,-0.654,-0.231,0.882
1.660,-0.567,-0.127,1.056
1.680,-0.617,-0.026,0.974
1.700,-0.764,0.088,0.754
1.720,-0.903,0.181,0.567
1.740,-0.961,0.223,0.494
