time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.448,0.131,0.229
0.020,-0.563,0.156,0.227
0.040,-0.722,0.204,0.169
0.060,-0.881,0.326,0.051
0.080,-0.905,0.491,-0.001
0.100,-0.840,0.527,0.059
0.120,-0.771,0.395,0.150
0.140,-0.764,0.262,0.183
0.160,-0.820,0.403,0.101
0.180,-0.919,0.672,0.091
0.200,-0.954,0.680,0.208
0.220,-0.974,0.523,0.341
0.240,-0.989,0.469,0.381
0.260,-1.058,0.475,0.411
0.280,-1.049,0.599,0.411
0.300,-1.002,0.780,0.383
0.320,-1.074,0.768,0.328
0.340,-1.279,0.708,0.335
0.360,-1.445,0.669,0.317
0.380,-1.496,0.673,0.403
0.400,-1.347,0.748,0.495
0.420,-1.319,0.690,0.484
0.440,-1.376,0.554,0.486
0.460,-1.398,0.379,0.507
0.480,-1.394,0.315,0.398
0.500,-1.378,0.593,0.276
0.520,-1.263,0.642,0.263
0.540,-1.483,0.383,0.395
0.560,-1.658,0.325,0.487
0.580,-1.777,0.402,0.404
0.600,-1.770,0.631,0.295
0.620,-1.537,0.753,0.321
0.640,-1.462,0.607,0.374
0.660,-1.450,0.456,0.366
0.680,-1.332,0.421,0.351
0.700,-1.202,0.414,0.361
0.720,-1.053,0.388,0.352
0.740,-0.954,0.288,0.324
0.760,-0.919,0.251,0.305
0.780,-0.869,0.248,0.286
0.800,-0.901,0.299,0.242
0.820,-0.875,0.379,0.223
0.840,-0.849,0.498,0.192
0.860,-0.899,0.425,0.239
0.880,-0.989,0.263,0.362
0.900,-0.986,0.187,0.409
0.920,-1.003,0.235,0.452
0.940,-0.965,0.435,0.478
0.960,-0.981,0.606,0.357
0.980,-1.192,0.737,0.219
1.000,-1.230,0.653,0.184
1.020,-1.185,0.551,0.258
1.040,-1.055,0.608,0.350
1.060,-1.049,0.672,0.414
1.080,-1.178,0.621,0.366
1.100,-1.301,0.640,0.253
1.120,-1.304,0.796,0.177
1.140,-1.165,0.979,0.213
1.160,-1.148,0.924,0.314
1.180,-1.292,0.744,0.312
1.200,-1.298,0.680,0.223
1.220,-1.233,0.769,0.168
1.240,-1.057,0.902,0.243
1.260,-0.944,0.814,0.410
1.280,-0.990,0.641,0.391
1.300,-1.017,0.537,0.247
1.320,-0.898,0.496,0.126
1.340,-0.730,0.430,0.089
1.360,-0.554,0.339,0.143
1.380,-0.379,0.275,0.239
1.400,-0.339,0.261,0.274
1.420,-0.470,0.209,0.227
1.440,-0.647,0.150,0.067
1.460,-0.727,0.110,0.030
1.480,-0.597,0.060,0.147
1.500,-0.500,0.052,0.244
1.520,-0.489,0.056,0.326
1.540,-0.501,0.025,0.392
1.560,-0.562,-0.017,0.419
1.580,-0.622,-0.060,0.432
1.600,-0.577,-0.138,0.559
1.620,-0.498,-0.207,0.707
1.640,-0.457,-0.277,0.818
1.660,-0.457,-0.317,0.862
1.680,-0.508,-0.276,0.806
