time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.830,0.432,-0.112
0.020,-0.797,0.449,-0.096
0.040,-0.787,0.478,-0.080
0.060,-0.820,0.543,-0.035
0.080,-0.875,0.548,0.009
0.100,-0.928,0.519,-0.021
0.120,-0.986,0.504,-0.074
0.140,-1.031,0.567,-0.118
0.160,-1.074,0.614,-0.119
0.180,-1.086,0.594,-0.107
0.200,-1.070,0.579,-0.118
0.220,-1.072,0.607,-0.134
0.240,-1.170,0.620,-0.185
0.260,-1.243,0.641,-0.193
0.280,-1.244,0.644,-0.110
0.300,-1.275,0.645,-0.065
0.320,-1.302,0.705,-0.038
0.340,-1.229,0.747,-0.067
0.360,-1.259,0.676,-0.015
0.380,-1.307,0.688,-0.010
0.400,-1.338,0.775,-0.067
0.420,-1.329,0.878,-0.110
0.440,-1.296,0.940,-0.145
0.460,-1.259,0.853,-0.140
0.480,-1.172,0.731,-0.057
0.500,-1.201,0.619,0.026
0.520,-1.311,0.553,0.013
0.540,-1.435,0.581,-0.028
0.560,-1.343,0.761,0.023
0.580,-1.229,0.854,0.156
0.600,-1.214,0.788,0.185
0.620,-1.309,0.709,0.105
0.640,-1.329,0.669,0.112
0.660,-1.308,0.723,0.111
0.680,-1.304,0.840,0.087
0.700,-1.221,0.785,0.117
0.720,-1.068,0.620,0.160
0.740,-0.967,0.542,0.249
0.760,-0.961,0.486,0.289
0.780,-0.955,0.529,0.303
0.800,-0.925,0.640,0.225
0.820,-0.926,0.632,0.190
0.840,-0.904,0.615,0.214
0.860,-0.899,0.604,0.199
0.880,-0.894,0.597,0.200
0.900,-0.919,0.548,0.165
0.920,-0.902,0.551,0.185
0.940,-0.896,0.572,0.192
0.960,-0.929,0.546,0.171
0.980,-0.934,0.527,0.169
1.000,-0.892,0.523,0.193
1.020,-0.909,0.484,0.233
1.040,-0.945,0.493,0.206
1.060,-0.870,0.617,0.209
1.080,-0.829,0.633,0.219
1.100,-0.893,0.530,0.247
1.120,-0.914,0.472,0.263
1.140,-0.890,0.468,0.230
1.160,-0.837,0.530,0.205
1.180,-0.818,0.604,0.209
1.200,-0.866,0.560,0.189
1.220,-0.871,0.479,0.201
1.240,-0.798,0.478,0.240
1.260,-0.801,0.503,0.259
1.280,-0.879,0.493,0.242
1.300,-0.884,0.492,0.242
1.320,-0.849,0.531,0.237
1.340,-0.830,0.583,0.235
1.360,-0.883,0.585,0.225
1.380,-0.940,0.499,0.201
1.400,-0.949,0.456,0.194
1.420,-0.896,0.471,0.206
1.440,-0.825,0.523,0.188
1.460,-0.782,0.552,0.217
1.480,-0.829,0.517,0.198
1.500,-0.907,0.443,0.154
1.520,-0.913,0.423,0.152
1.540,-0.878,0.447,0.153
1.560,-0.798,0.512,0.128
1.580,-0.743,0.569,0.094
1.600,-0.730,0.566,0.083
1.620,-0.691,0.481,0.121
1.640,-0.644,0.360,0.214
1.660,-0.578,0.307,0.241
1.680,-0.578,0.350,0.239
1.700,-0.639,0.398,0.224
1.720,-0.711,0.363,0.215
1.740,-0.809,0.277,0.210
1.760,-0.930,0.196,0.140
1.780,-1.022,0.145,0.070
1.800,-1.092,0.164,0.051
1.820,-1.081,0.278,0.118
1.840,-1.059,0.401,0.194
1.860,-1.074,0.465,0.223
