time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.900,-0.409,-0.422
0.020,-0.908,-0.417,-0.425
0.040,-0.901,-0.415,-0.427
0.060,-0.899,-0.420,-0.429
0.080,-0.911,-0.423,-0.432
0.100,-0.908,-0.421,-0.430
0.120,-0.906,-0.424,-0.433
0.140,-0.907,-0.431,-0.437
0.160,-0.902,-0.435,-0.438
0.180,-0.896,-0.440,-0.434
0.200,-0.887,-0.444,-0.433
0.220,-0.871,-0.451,-0.433
0.240,-0.843,-0.456,-0.432
0.260,-0.808,-0.459,-0.421
0.280,-0.757,-0.468,-0.403
0.300,-0.693,-0.464,-0.380
0.320,-0.615,-0.435,-0.355
0.340,-0.541,-0.400,-0.332
0.360,-0.506,-0.352,-0.307
0.380,-0.481,-0.288,-0.274
0.400,-0.453,-0.236,-0.247
0.420,-0.457,-0.194,-0.240
0.440,-0.519,-0.164,-0.244
0.460,-0.654,-0.150,-0.254
0.480,-0.720,-0.143,-0.269
0.500,-0.654,-0.155,-0.297
0.520,-0.639,-0.147,-0.343
0.540,-0.737,-0.141,-0.411
0.560,-0.944,-0.161,-0.448
0.580,-1.064,-0.190,-0.464
0.600,-0.947,-0.184,-0.482
0.620,-0.880,-0.143,-0.514
0.640,-0.915,-0.126,-0.520
0.660,-0.991,-0.156,-0.491
0.680,-1.067,-0.167,-0.462
0.700,-1.112,-0.143,-0.463
0.720,-1.117,-0.098,-0.487
0.740,-1.101,-0.064,-0.494
0.760,-1.063,-0.067,-0.488
0.780,-1.250,-0.244,-0.560
0.800,-0.903,-0.264,-0.498
0.820,-0.871,-0.242,-0.468
0.840,-0.802,-0.232,-0.438
0.860,-0.769,-0.245,-0.422
0.880,-0.684,-0.170,-0.342
0.900,-0.709,-0.177,-0.368
0.920,-0.696,-0.190,-0.369
0.940,-0.651,-0.193,-0.367
0.960,-0.604,-0.248,-0.334
0.980,-0.839,-0.474,-0.419
1.000,-0.855,-0.496,-0.435
1.020,-0.883,-0.501,-0.442
1.040,-0.906,-0.496,-0.446
1.060,-0.919,-0.467,-0.447
1.080,-0.918,-0.440,-0.444
1.100,-0.919,-0.438,-0.446
1.120,-0.915,-0.455,-0.445
1.140,-0.897,-0.468,-0.432
1.160,-0.918,-0.451,-0.434
1.180,-0.917,-0.435,-0.430
1.200,-0.915,-0.423,-0.426
1.220,-0.911,-0.421,-0.426
1.240,-0.900,-0.421,-0.429
1.260,-0.888,-0.420,-0.431
1.280,-0.896,-0.417,-0.432
1.300,-0.907,-0.414,-0.433
1.320,-0.908,-0.417,-0.435
1.340,-0.906,-0.425,-0.438
1.360,-0.904,-0.431,-0.440
1.380,-0.904,-0.427,-0.443
1.400,-0.902,-0.420,-0.443
1.420,-0.899,-0.417,-0.442
1.440,-0.897,-0.416,-0.439
1.460,-0.899,-0.415,-0.438
1.480,-0.897,-0.416,-0.435
1.500,-0.893,-0.424,-0.439
1.520,-0.887,-0.422,-0.442
1.540,-0.890,-0.415,-0.440
1.560,-0.890,-0.408,-0.435
1.580,-0.897,-0.409,-0.431
1.600,-0.905,-0.405,-0.432
1.620,-0.905,-0.403,-0.436
1.640,-0.895,-0.405,-0.441
1.660,-0.895,-0.408,-0.440
1.680,-0.903,-0.405,-0.436
1.700,-0.903,-0.404,-0.434
1.720,-0.898,-0.406,-0.435
1.740,-0.897,-0.407,-0.438
1.760,-0.900,-0.406,-0.441
1.780,-0.906,-0.404,-0.439
1.800,-0.911,-0.405,-0.435
1.820,-0.911,-0.408,-0.437
1.840,-0.906,-0.406,-0.443
1.860,-0.905,-0.407,-0.442
1.880,-0.911,-0.408,-0.434
1.900,-0.904,-0.412,-0.428
1.920,-0.901,-0.420,-0.431
1.940,-0.898,-0.416,-0.435
1.960,-0.901,-0.415,-0.435
1.980,-0.900,-0.417,-0.428
2.000,-0.898,-0.427,-0.427
