time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.823,-0.088,-0.289
0.020,-0.748,-0.029,-0.197
0.040,-0.674,-0.042,-0.002
0.060,-0.654,-0.066,0.199
0.080,-0.637,-0.070,0.413
0.100,-0.705,-0.010,0.467
0.120,-0.883,0.035,0.317
0.140,-1.015,-0.029,0.234
0.160,-1.061,-0.081,0.183
0.180,-1.130,-0.022,0.024
0.200,-1.164,0.123,-0.123
0.220,-1.195,0.265,-0.215
0.240,-1.162,0.385,-0.089
0.260,-1.163,0.347,0.179
0.280,-1.300,0.148,0.233
0.300,-1.475,-0.028,0.041
0.320,-1.586,0.116,-0.135
0.340,-1.620,0.486,-0.064
0.360,-1.732,0.635,0.378
0.380,-1.963,0.310,0.695
0.400,-2.000,-0.169,0.515
0.420,-1.997,-0.304,0.058
0.440,-1.999,-0.154,-0.571
0.460,-2.000,0.250,-1.014
0.480,-2.000,0.465,-1.003
0.500,-2.000,0.146,-0.853
0.520,-1.984,-0.225,-0.685
0.540,-1.736,-0.499,-0.411
0.560,-1.395,-0.459,-0.165
0.580,-1.198,-0.135,-0.213
0.600,-1.130,-0.099,-0.192
0.620,-1.191,-0.266,-0.300
0.640,-1.241,-0.444,-0.375
0.660,-1.165,-0.468,-0.273
0.680,-1.102,-0.323,-0.100
0.700,-1.107,-0.264,0.018
0.720,-1.049,-0.197,0.164
0.740,-0.985,-0.005,0.097
0.760,-0.961,0.328,-0.187
0.780,-0.913,0.577,0.076
0.800,-0.787,0.488,0.398
0.820,-0.660,0.306,0.504
0.840,-0.480,0.179,0.697
0.860,-0.374,-0.004,0.829
0.880,-0.287,-0.135,0.809
0.900,-0.228,-0.116,0.672
0.920,-0.249,-0.074,0.489
0.940,-0.280,-0.093,0.400
0.960,-0.326,-0.119,0.300
0.980,-0.347,-0.113,0.335
1.000,-0.327,-0.090,0.405
1.020,-0.345,-0.084,0.378
1.040,-0.393,0.000,0.299
1.060,-0.498,0.061,0.156
1.080,-0.563,0.049,0.100
1.100,-0.556,0.081,0.218
1.120,-0.616,0.112,0.268
1.140,-0.746,0.008,0.212
1.160,-0.806,-0.156,0.303
1.180,-0.794,-0.262,0.566
1.200,-0.771,-0.285,0.804
1.220,-0.783,-0.273,1.001
1.240,-0.803,-0.188,1.248
1.260,-0.819,-0.054,1.393
1.280,-0.852,0.083,1.271
1.300,-0.939,0.187,0.903
1.320,-1.028,0.288,0.446
1.340,-1.139,0.396,0.024
1.360,-1.128,0.417,0.002
1.380,-1.071,0.334,0.163
1.400,-1.046,0.224,0.275
1.420,-1.032,0.113,0.356
1.440,-1.009,0.025,0.437
1.460,-0.981,-0.030,0.528
1.480,-0.964,-0.044,0.571
1.500,-0.969,-0.027,0.588
1.520,-0.971,0.017,0.597
1.540,-0.989,0.048,0.562
1.560,-1.006,0.059,0.516
1.580,-1.055,0.067,0.381
1.600,-1.046,0.113,0.341
1.620,-1.029,0.110,0.369
1.640,-1.038,0.098,0.349
1.660,-1.027,0.113,0.355
1.680,-1.023,0.083,0.362
1.700,-1.031,0.021,0.379
1.720,-1.010,0.023,0.414
1.740,-0.993,0.040,0.435
1.760,-0.998,0.024,0.442
1.780,-1.016,0.025,0.414
1.800,-1.023,0.042,0.388
1.820,-1.024,0.052,0.369
1.840,-1.034,0.046,0.355
1.860,-1.037,0.050,0.341
1.880,-1.048,0.024,0.333
1.900,-1.054,-0.013,0.348
1.920,-1.041,-0.007,0.371
1.940,-1.037,0.007,0.368
1.960,-1.034,0.022,0.351
1.980,-1.025,0.043,0.347
2.000,-1.019,0.052,0.343
2.020,-1.022,0.050,0.336
2.040,-1.025,0.039,0.341
2.060,-1.020,0.037,0.360
2.080,-1.022,0.033,0.361
2.100,-1.012,0.043,0.372
2.120,-1.010,0.049,0.377
2.140,-1.025,0.037,0.363
2.160,-1.043,0.045,0.350
2.180,-1.056,0.053,0.346
2.200,-1.068,0.057,0.344
2.220,-1.072,0.073,0.348
2.240,-1.077,0.089,0.333
2.260,-1.093,0.080,0.299
2.280,-1.087,0.087,0.295
2.300,-1.067,0.100,0.305
2.320,-1.043,0.097,0.323
2.340,-1.032,0.080,0.339
2.360,-1.026,0.060,0.336
2.380,-1.023,0.043,0.329
2.400,-1.020,0.032,0.339
2.420,-1.031,0.031,0.329
2.440,-1.056,0.031,0.311
2.460,-1.066,0.045,0.289
2.480,-1.068,0.062,0.275
2.500,-1.063,0.082,0.281
2.520,-1.061,0.087,0.291
2.540,-1.059,0.082,0.301
2.560,-1.054,0.079,0.305
2.580,-1.051,0.079,0.301
2.600,-1.041,0.086,0.307
2.620,-1.046,0.082,0.301
2.640,-1.042,0.077,0.307
2.660,-1.047,0.067,0.307
2.680,-1.050,0.060,0.307
2.700,-1.052,0.061,0.309
2.720,-1.056,0.077,0.297
2.740,-1.059,0.095,0.281
2.760,-1.060,0.109,0.275
2.780,-1.050,0.112,0.298
2.800,-1.057,0.102,0.300
