time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.175,-0.030,-1.019
0.020,-0.172,-0.025,-1.033
0.040,-0.171,-0.037,-1.055
0.060,-0.169,-0.042,-1.061
0.080,-0.163,-0.032,-1.042
0.100,-0.153,-0.026,-1.019
0.120,-0.143,-0.023,-1.001
0.140,-0.124,-0.008,-0.991
0.160,-0.107,-0.011,-1.008
0.180,-0.109,-0.016,-1.038
0.200,-0.115,-0.019,-1.046
0.220,-0.120,-0.018,-1.048
0.240,-0.118,-0.010,-1.023
0.260,-0.097,0.016,-0.997
0.280,-0.086,0.014,-1.011
0.300,-0.107,-0.004,-1.037
0.320,-0.108,0.003,-1.040
0.340,-0.086,0.018,-1.030
0.360,-0.075,0.012,-1.052
0.380,-0.085,-0.021,-1.112
0.400,-0.114,-0.052,-1.185
0.420,-0.130,-0.068,-1.205
0.440,-0.104,-0.061,-1.187
0.460,-0.082,-0.048,-1.182
0.480,-0.083,-0.035,-1.202
0.500,-0.093,-0.014,-1.230
0.520,-0.093,0.011,-1.286
0.540,-0.110,-0.012,-1.377
0.560,-0.157,-0.039,-1.510
0.580,-0.177,-0.047,-1.564
0.600,-0.128,-0.037,-1.473
0.620,-0.076,-0.041,-1.359
0.640,-0.075,-0.072,-1.339
0.660,-0.101,-0.094,-1.340
0.680,-0.084,-0.072,-1.232
0.700,-0.048,-0.036,-1.097
0.720,-0.033,-0.027,-1.043
0.740,-0.044,-0.025,-1.039
0.760,-0.060,-0.028,-1.060
0.780,-0.077,-0.029,-1.069
0.800,-0.100,-0.029,-1.065
0.820,-0.123,-0.026,-1.091
0.840,-0.148,-0.023,-1.113
0.860,-0.151,-0.011,-1.101
0.880,-0.141,0.001,-1.059
0.900,-0.116,0.013,-0.996
0.920,-0.101,0.014,-0.950
0.940,-0.096,0.016,-0.944
0.960,-0.097,-0.000,-0.947
0.980,-0.088,-0.022,-0.951
1.000,-0.062,-0.040,-0.934
1.020,-0.038,-0.057,-0.928
1.040,-0.035,-0.066,-0.952
1.060,-0.035,-0.062,-0.964
1.080,-0.042,-0.058,-0.984
1.100,-0.069,-0.055,-1.024
1.120,-0.097,-0.057,-1.059
1.140,-0.118,-0.050,-1.078
1.160,-0.129,-0.029,-1.094
1.180,-0.131,-0.016,-1.098
1.200,-0.125,-0.006,-1.086
1.220,-0.104,0.003,-1.059
1.240,-0.084,-0.012,-1.036
1.260,-0.070,-0.032,-1.044
1.280,-0.075,-0.044,-1.067
1.300,-0.081,-0.039,-1.080
1.320,-0.077,-0.031,-1.044
1.340,-0.063,-0.017,-0.990
1.360,-0.040,0.004,-0.915
1.380,-0.042,0.009,-0.881
1.400,-0.061,0.010,-0.918
1.420,-0.072,0.002,-0.938
1.440,-0.069,-0.001,-0.913
1.460,-0.055,-0.003,-0.857
1.480,-0.035,0.002,-0.789
1.500,-0.023,0.008,-0.748
1.520,-0.025,0.002,-0.751
1.540,-0.020,0.005,-0.768
1.560,-0.028,-0.016,-0.781
1.580,-0.044,-0.025,-0.791
1.600,-0.036,-0.010,-0.760
1.620,-0.029,-0.003,-0.744
1.640,-0.027,0.019,-0.767
1.660,-0.042,0.020,-0.811
1.680,-0.056,0.014,-0.857
1.700,-0.046,0.041,-0.856
1.720,-0.055,0.045,-0.863
1.740,-0.067,0.049,-0.915
1.760,-0.056,0.067,-0.934
1.780,-0.031,0.076,-0.934
1.800,-0.027,0.069,-0.963
1.820,-0.046,0.043,-1.029
1.840,-0.056,0.019,-1.085
1.860,-0.067,0.009,-1.093
1.880,-0.067,0.021,-1.083
1.900,-0.049,0.050,-1.039
1.920,-0.041,0.063,-1.013
1.940,-0.048,0.062,-1.010
1.960,-0.050,0.061,-0.977
1.980,-0.056,0.049,-0.953
2.000,-0.064,0.039,-0.964
2.020,-0.068,0.042,-0.971
2.040,-0.063,0.047,-0.978
