time,x-acceleration,y-acceleration,z-acceleration
0.000,0.049,0.057,-0.758
0.020,0.031,0.051,-0.818
0.040,0.004,0.043,-0.867
0.060,-0.003,0.041,-0.880
0.080,0.035,0.070,-0.823
0.100,0.046,0.081,-0.844
0.120,0.000,0.049,-0.890
0.140,-0.057,0.030,-0.920
0.160,-0.065,0.035,-0.958
0.180,-0.044,0.028,-0.914
0.200,-0.005,0.027,-0.852
0.220,0.020,0.023,-0.855
0.240,-0.003,0.006,-0.912
0.260,-0.033,-0.004,-0.954
0.280,-0.062,-0.024,-0.930
0.300,-0.057,-0.034,-0.931
0.320,-0.051,-0.030,-0.938
0.340,-0.044,-0.013,-0.939
0.360,-0.025,0.024,-0.926
0.380,-0.020,0.036,-0.900
0.400,-0.040,0.044,-0.918
0.420,-0.035,0.073,-0.939
0.440,-0.015,0.104,-0.927
0.460,-0.044,0.079,-0.963
0.480,-0.056,0.093,-0.949
0.500,-0.065,0.088,-0.968
0.520,-0.052,0.091,-1.030
0.540,-0.019,0.097,-1.017
0.560,0.000,0.105,-0.992
0.580,-0.020,0.090,-1.039
0.600,-0.012,0.089,-1.082
0.620,0.011,0.094,-1.105
0.640,0.007,0.084,-1.100
0.660,-0.042,0.058,-1.091
0.680,-0.073,0.051,-1.154
0.700,-0.028,0.068,-1.179
0.720,0.007,0.068,-1.171
0.740,-0.003,0.043,-1.197
0.760,-0.042,0.028,-1.153
0.780,-0.055,0.049,-1.058
0.800,-0.044,0.082,-1.069
0.820,-0.017,0.117,-1.101
0.840,-0.040,0.122,-1.140
0.860,-0.062,0.114,-1.150
0.880,-0.069,0.107,-1.138
0.900,-0.040,0.111,-1.144
0.920,-0.020,0.114,-1.154
0.940,-0.035,0.108,-1.180
0.960,-0.066,0.094,-1.209
0.980,-0.060,0.087,-1.225
1.000,-0.020,0.100,-1.190
1.020,-0.013,0.099,-1.189
1.040,-0.044,0.081,-1.236
1.060,-0.055,0.058,-1.216
1.080,-0.037,0.052,-1.152
1.100,-0.004,0.071,-1.091
1.120,-0.034,0.071,-1.125
1.140,-0.070,0.065,-1.167
1.160,-0.065,0.066,-1.175
1.180,-0.058,0.055,-1.187
1.200,-0.063,0.051,-1.221
1.220,-0.079,0.047,-1.237
1.240,-0.106,0.041,-1.258
1.260,-0.128,0.032,-1.288
1.280,-0.114,0.023,-1.244
1.300,-0.086,0.024,-1.188
1.320,-0.078,0.019,-1.176
1.340,-0.086,0.017,-1.187
1.360,-0.085,0.033,-1.164
1.380,-0.080,0.047,-1.141
1.400,-0.085,0.037,-1.156
1.420,-0.094,0.016,-1.156
1.440,-0.109,-0.000,-1.136
1.460,-0.118,-0.004,-1.098
1.480,-0.117,0.005,-1.056
1.500,-0.120,0.025,-1.056
1.520,-0.113,0.032,-1.043
1.540,-0.097,0.048,-1.022
1.560,-0.091,0.050,-1.004
1.580,-0.096,0.030,-0.991
1.600,-0.112,-0.005,-0.988
1.620,-0.122,-0.030,-1.006
1.640,-0.125,-0.025,-1.029
1.660,-0.095,-0.019,-0.995
1.680,-0.088,-0.027,-0.997
1.700,-0.129,-0.051,-1.077
1.720,-0.141,-0.053,-1.091
1.740,-0.107,-0.044,-0.984
1.760,-0.073,-0.046,-0.885
1.780,-0.064,-0.045,-0.868
1.800,-0.076,-0.046,-0.882
1.820,-0.096,-0.032,-0.893
1.840,-0.114,-0.021,-0.888
1.860,-0.128,-0.019,-0.860
1.880,-0.126,-0.013,-0.833
1.900,-0.107,-0.009,-0.805
1.920,-0.088,-0.010,-0.802
1.940,-0.085,-0.022,-0.807
1.960,-0.096,-0.029,-0.802
1.980,-0.096,-0.022,-0.808
2.000,-0.075,-0.015,-0.808
2.020,-0.079,-0.020,-0.808
2.040,-0.103,-0.040,-0.840
2.060,-0.121,-0.049,-0.872
2.080,-0.123,-0.039,-0.845
2.100,-0.090,-0.016,-0.803
2.120,-0.047,0.006,-0.787
2.140,-0.037,-0.003,-0.779
2.160,-0.024,-0.008,-0.780
2.180,-0.004,0.008,-0.782
2.200,-0.011,0.007,-0.815
2.220,-0.052,-0.007,-0.901
2.240,-0.063,0.003,-1.003
2.260,-0.052,0.013,-1.015
2.280,-0.022,0.012,-0.972
2.300,0.028,0.021,-0.954
2.320,0.057,0.026,-0.974
2.340,0.052,0.015,-1.008
2.360,0.020,0.001,-1.042
2.380,-0.023,-0.006,-1.050
2.400,-0.055,-0.011,-1.058
2.420,-0.046,0.002,-1.027
2.440,-0.013,0.023,-0.965
2.460,0.023,0.041,-0.907
2.480,0.055,0.055,-0.887
2.500,0.044,0.046,-0.927
2.520,0.007,0.031,-1.010
