time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.740,0.060,0.182
0.020,-0.701,-0.001,0.211
0.040,-0.683,-0.066,0.171
0.060,-0.726,-0.084,-0.015
0.080,-0.787,-0.040,-0.121
0.100,-0.830,-0.011,-0.027
0.120,-0.912,-0.038,0.004
0.140,-0.988,0.004,-0.136
0.160,-0.983,0.177,-0.288
0.180,-0.909,0.355,-0.307
0.200,-0.856,0.411,-0.229
0.220,-0.847,0.384,-0.124
0.240,-0.842,0.341,-0.031
0.260,-0.858,0.324,0.012
0.280,-0.883,0.303,0.037
0.300,-0.934,0.260,0.024
0.320,-0.988,0.219,-0.032
0.340,-1.031,0.180,-0.036
0.360,-1.074,0.178,-0.067
0.380,-1.108,0.233,-0.137
0.400,-1.106,0.322,-0.212
0.420,-1.079,0.322,-0.208
0.440,-1.035,0.288,-0.154
0.460,-0.980,0.239,-0.071
0.480,-0.933,0.171,0.022
0.500,-0.905,0.141,0.081
0.520,-0.915,0.118,0.161
0.540,-0.927,0.149,0.164
0.560,-0.953,0.229,0.020
0.580,-0.967,0.291,-0.068
0.600,-0.960,0.312,-0.108
0.620,-0.942,0.296,-0.071
0.640,-0.985,0.285,-0.019
0.660,-1.144,0.372,-0.098
0.680,-1.300,0.335,-0.046
0.700,-1.568,0.204,-0.113
0.720,-1.864,0.186,-0.351
0.740,-2.000,0.347,-0.580
0.760,-2.000,0.518,-0.643
0.780,-1.997,0.258,-0.665
0.800,-2.000,-0.067,-1.075
0.820,-2.000,0.137,-1.451
0.840,-2.000,0.673,-1.543
0.860,-1.987,0.927,-1.265
0.880,-1.677,0.790,-0.846
0.900,-1.193,0.569,-0.414
0.920,-0.927,0.450,0.071
0.940,-0.872,0.397,0.285
0.960,-0.908,0.287,0.275
0.980,-0.970,0.230,0.136
1.000,-1.079,0.232,-0.021
1.020,-1.196,0.174,0.023
1.040,-1.257,0.092,0.145
1.060,-1.280,0.085,0.129
1.080,-1.238,0.099,0.137
1.100,-1.090,0.117,0.330
1.120,-0.983,0.149,0.443
1.140,-0.883,0.128,0.411
1.160,-0.773,0.100,0.370
1.180,-0.683,0.067,0.308
1.200,-0.590,-0.019,0.223
1.220,-0.440,-0.100,0.236
1.240,-0.210,-0.057,0.403
1.260,-0.026,0.034,0.488
1.280,0.056,0.103,0.504
1.300,0.061,0.103,0.459
1.320,-0.029,-0.001,0.397
1.340,-0.164,-0.153,0.329
1.360,-0.260,-0.276,0.312
1.380,-0.316,-0.241,0.271
1.400,-0.415,-0.125,0.208
1.420,-0.560,-0.037,0.169
1.440,-0.766,-0.038,0.038
1.460,-0.961,-0.115,-0.058
1.480,-0.992,-0.123,0.221
1.500,-0.968,-0.006,0.564
1.520,-1.066,0.016,0.506
1.540,-1.131,-0.016,0.464
1.560,-1.141,0.043,0.541
1.580,-1.148,0.187,0.674
1.600,-1.137,0.210,0.799
1.620,-1.091,0.137,0.778
1.640,-1.072,0.150,0.505
1.660,-1.030,0.299,0.249
1.680,-0.995,0.457,0.124
1.700,-0.983,0.542,0.138
1.720,-1.006,0.498,0.216
1.740,-1.043,0.391,0.300
1.760,-1.051,0.314,0.366
1.780,-1.030,0.258,0.424
