time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.754,0.223,0.464
0.020,-0.642,0.224,0.423
0.040,-0.530,0.216,0.361
0.060,-0.435,0.209,0.306
0.080,-0.356,0.193,0.236
0.100,-0.318,0.149,0.151
0.120,-0.316,0.094,0.140
0.140,-0.307,0.076,0.209
0.160,-0.316,0.049,0.223
0.180,-0.375,-0.019,0.182
0.200,-0.465,-0.076,0.139
0.220,-0.570,-0.067,0.047
0.240,-0.674,-0.033,-0.026
0.260,-0.721,-0.009,0.042
0.280,-0.795,0.049,0.076
0.300,-0.873,0.095,0.079
0.320,-0.950,0.032,0.079
0.340,-1.067,0.044,-0.033
0.360,-1.124,0.040,-0.004
0.380,-1.190,0.007,-0.013
0.400,-1.216,0.060,-0.091
0.420,-1.225,0.136,-0.072
0.440,-1.236,0.221,0.058
0.460,-1.325,0.180,-0.008
0.480,-1.380,0.057,0.033
0.500,-1.400,0.021,0.197
0.520,-1.459,0.020,0.253
0.540,-1.557,0.089,0.118
0.560,-1.819,0.167,0.097
0.580,-2.000,0.293,0.359
0.600,-2.000,0.327,0.367
0.620,-1.997,0.185,0.101
0.640,-2.000,0.212,-0.077
0.660,-2.000,0.418,-0.482
0.680,-2.000,0.598,-0.925
0.700,-2.000,0.507,-1.038
0.720,-1.989,0.321,-0.930
0.740,-1.625,0.046,-0.478
0.760,-1.034,-0.243,0.023
0.780,-0.714,-0.292,0.157
0.800,-0.649,-0.121,-0.035
0.820,-0.699,0.170,-0.208
0.840,-0.703,0.299,-0.063
0.860,-0.779,0.105,0.210
0.880,-0.942,-0.233,0.524
0.900,-1.063,-0.351,0.639
0.920,-1.233,-0.240,0.439
0.940,-1.422,0.058,0.144
0.960,-1.508,0.276,-0.064
0.980,-1.418,0.242,0.012
1.000,-1.275,0.179,0.145
1.020,-1.152,0.195,0.307
1.040,-1.072,0.264,0.323
1.060,-1.022,0.292,0.221
1.080,-0.942,0.322,0.123
1.100,-0.793,0.340,0.106
1.120,-0.641,0.329,0.120
1.140,-0.519,0.285,0.160
1.160,-0.489,0.175,0.167
1.180,-0.504,0.080,0.168
1.200,-0.527,0.004,0.142
1.220,-0.521,0.003,0.154
1.240,-0.462,0.072,0.217
1.260,-0.440,0.082,0.219
1.280,-0.468,0.053,0.134
1.300,-0.513,0.010,0.135
1.320,-0.534,-0.002,0.165
1.340,-0.514,-0.000,0.218
1.360,-0.500,-0.018,0.351
1.380,-0.510,-0.027,0.582
1.400,-0.555,-0.021,0.798
1.420,-0.658,-0.026,0.927
1.440,-0.768,-0.047,1.065
1.460,-0.886,-0.046,1.102
1.480,-0.985,-0.004,0.937
