time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.771,0.232,0.333
0.020,-0.640,0.224,0.239
0.040,-0.486,0.241,0.107
0.060,-0.377,0.261,-0.003
0.080,-0.344,0.252,-0.024
0.100,-0.312,0.202,0.059
0.120,-0.326,0.146,0.119
0.140,-0.403,0.077,0.154
0.160,-0.497,-0.064,0.169
0.180,-0.678,-0.151,-0.075
0.200,-0.817,-0.090,-0.247
0.220,-0.831,-0.022,-0.197
0.240,-0.811,-0.033,-0.122
0.260,-0.779,-0.050,0.016
0.280,-0.782,0.017,0.206
0.300,-0.847,0.137,0.236
0.320,-0.962,0.134,0.159
0.340,-1.014,0.112,0.190
0.360,-1.001,0.178,0.273
0.380,-1.081,0.213,0.213
0.400,-1.234,0.124,0.074
0.420,-1.367,0.037,-0.008
0.440,-1.362,0.149,0.001
0.460,-1.364,0.300,0.001
0.480,-1.433,0.199,0.058
0.500,-1.482,-0.047,0.313
0.520,-1.544,-0.182,0.639
0.540,-1.789,-0.225,0.652
0.560,-2.000,-0.031,0.379
0.580,-2.000,0.212,0.271
0.600,-1.995,0.157,0.278
0.620,-2.000,-0.235,0.467
0.640,-2.000,-0.569,0.325
0.660,-2.000,-0.593,-0.305
0.680,-1.984,-0.161,-0.673
0.700,-1.640,0.192,-0.845
0.720,-1.151,-0.010,-0.706
0.740,-0.839,-0.487,-0.225
0.760,-0.670,-0.771,0.215
0.780,-0.678,-0.839,0.448
0.800,-0.858,-0.818,0.273
0.820,-1.053,-0.526,-0.243
0.840,-1.023,-0.311,-0.344
0.860,-1.156,-0.353,-0.254
0.880,-1.457,-0.484,-0.317
0.900,-1.432,-0.696,-0.177
0.920,-1.269,-0.653,-0.038
0.940,-1.237,-0.310,0.105
0.960,-1.309,-0.181,0.167
0.980,-1.554,-0.233,-0.047
1.000,-1.708,-0.370,-0.275
1.020,-1.692,-0.479,-0.400
1.040,-1.451,-0.318,-0.401
1.060,-1.130,-0.005,-0.344
1.080,-0.881,0.209,-0.279
1.100,-0.730,0.298,-0.249
1.120,-0.629,0.352,-0.216
1.140,-0.572,0.273,-0.167
1.160,-0.512,0.166,-0.080
1.180,-0.424,0.124,0.066
1.200,-0.331,0.119,0.144
1.220,-0.355,0.184,0.016
1.240,-0.345,0.193,-0.074
1.260,-0.333,0.200,-0.069
1.280,-0.335,0.169,0.065
1.300,-0.369,0.042,0.290
1.320,-0.451,-0.072,0.520
1.340,-0.543,-0.171,0.798
1.360,-0.661,-0.183,0.951
1.380,-0.760,-0.172,0.904
1.400,-0.822,-0.101,0.875
1.420,-0.802,0.118,0.973
1.440,-0.771,0.331,0.958
1.460,-0.778,0.368,0.793
