time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.832,0.193,0.116
0.020,-0.823,0.196,0.129
0.040,-0.806,0.192,0.149
0.060,-0.808,0.187,0.170
0.080,-0.801,0.190,0.175
0.100,-0.795,0.186,0.146
0.120,-0.818,0.192,0.103
0.140,-0.817,0.214,0.087
0.160,-0.811,0.228,0.047
0.180,-0.810,0.223,-0.035
0.200,-0.789,0.224,-0.090
0.220,-0.771,0.215,-0.101
0.240,-0.777,0.192,-0.051
0.260,-0.778,0.214,0.038
0.280,-0.822,0.209,0.053
0.300,-0.924,0.161,-0.004
0.320,-1.019,0.147,-0.012
0.340,-1.089,0.138,-0.002
0.360,-1.152,0.104,0.001
0.380,-1.187,0.078,0.009
0.400,-1.195,0.097,0.012
0.420,-1.195,0.140,0.008
0.440,-1.167,0.193,0.015
0.460,-1.131,0.231,0.033
0.480,-1.117,0.263,0.041
0.500,-1.123,0.276,0.028
0.520,-1.125,0.276,0.010
0.540,-1.122,0.266,-0.023
0.560,-1.108,0.256,-0.047
0.580,-1.099,0.254,-0.049
0.600,-1.114,0.274,-0.022
0.620,-1.139,0.285,-0.004
0.640,-1.164,0.281,-0.006
0.660,-1.215,0.272,-0.019
0.680,-1.228,0.261,-0.011
0.700,-1.251,0.255,-0.004
0.720,-1.303,0.252,0.029
0.740,-1.385,0.229,0.069
0.760,-1.463,0.179,0.076
0.780,-1.556,0.156,0.069
0.800,-1.556,0.242,0.122
0.820,-1.602,0.329,0.189
0.840,-1.803,0.408,0.303
0.860,-2.000,0.420,0.302
0.880,-2.000,0.295,0.053
0.900,-1.997,0.206,-0.213
0.920,-2.000,0.235,-0.359
0.940,-1.979,0.269,-0.265
0.960,-1.737,0.188,-0.067
0.980,-1.447,0.095,-0.011
1.000,-1.257,0.102,-0.033
1.020,-1.092,0.113,-0.021
1.040,-0.960,0.112,-0.005
1.060,-0.903,0.077,0.020
1.080,-0.860,0.033,0.095
1.100,-0.836,0.008,0.191
1.120,-0.901,-0.101,0.409
1.140,-0.946,-0.236,0.585
1.160,-0.966,-0.345,0.614
1.180,-1.019,-0.291,0.471
1.200,-1.090,-0.107,0.246
1.220,-1.096,0.002,0.152
1.240,-1.130,0.029,0.102
1.260,-1.159,0.038,0.168
1.280,-1.121,0.007,0.337
1.300,-1.043,0.065,0.446
1.320,-0.980,0.180,0.488
1.340,-0.970,0.267,0.483
1.360,-0.993,0.264,0.409
1.380,-1.018,0.148,0.328
1.400,-0.986,0.008,0.313
1.420,-0.892,-0.061,0.375
1.440,-0.763,0.014,0.459
1.460,-0.706,0.088,0.477
1.480,-0.689,0.088,0.449
1.500,-0.681,0.045,0.394
1.520,-0.654,0.021,0.385
1.540,-0.629,0.019,0.407
1.560,-0.690,0.033,0.382
1.580,-0.787,-0.003,0.336
1.600,-0.821,-0.113,0.318
1.620,-0.753,-0.110,0.343
1.640,-0.653,0.041,0.346
1.660,-0.706,0.151,0.255
1.680,-0.787,0.051,0.154
1.700,-0.794,-0.054,0.078
1.720,-0.774,0.010,0.054
1.740,-0.754,0.172,0.129
1.760,-0.811,0.172,0.179
1.780,-0.882,0.083,0.246
1.800,-0.936,0.039,0.329
1.820,-0.947,0.077,0.426
1.840,-0.945,0.127,0.529
1.860,-0.955,0.159,0.563
1.880,-0.966,0.255,0.520
1.900,-1.000,0.342,0.429
1.920,-1.052,0.352,0.338
1.940,-1.088,0.337,0.271
1.960,-1.118,0.322,0.151
1.980,-1.143,0.316,0.033
2.000,-1.129,0.301,0.028
2.020,-1.066,0.265,0.176
2.040,-1.027,0.237,0.306
2.060,-1.012,0.223,0.387
2.080,-1.004,0.211,0.440
2.100,-1.004,0.206,0.472
2.120,-1.017,0.203,0.453
2.140,-1.037,0.199,0.404
2.160,-1.055,0.199,0.348
2.180,-1.080,0.178,0.285
2.200,-1.092,0.154,0.236
2.220,-1.081,0.155,0.219
2.240,-1.069,0.146,0.211
2.260,-1.058,0.125,0.230
2.280,-1.038,0.113,0.258
2.300,-1.019,0.115,0.292
2.320,-1.009,0.119,0.328
2.340,-1.003,0.128,0.355
