time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.077,0.002,-0.906
0.020,-0.109,-0.002,-0.975
0.040,-0.115,-0.013,-0.935
0.060,-0.068,-0.007,-0.777
0.080,-0.031,-0.004,-0.683
0.100,-0.033,-0.008,-0.711
0.120,-0.061,-0.002,-0.731
0.140,-0.095,-0.019,-0.712
0.160,-0.095,-0.017,-0.677
0.180,-0.057,0.010,-0.642
0.200,-0.027,0.029,-0.623
0.220,-0.034,0.025,-0.634
0.240,-0.075,0.005,-0.706
0.260,-0.093,-0.002,-0.783
0.280,-0.059,0.008,-0.763
0.300,-0.002,0.016,-0.703
0.320,0.026,0.021,-0.715
0.340,0.031,0.017,-0.797
0.360,0.011,0.000,-0.882
0.380,-0.007,-0.003,-0.905
0.400,-0.007,0.025,-0.861
0.420,-0.025,0.039,-0.897
0.440,-0.039,0.042,-1.016
0.460,-0.030,0.042,-1.142
0.480,0.003,0.032,-1.207
0.500,0.028,0.024,-1.235
0.520,-0.000,0.015,-1.279
0.540,-0.044,-0.003,-1.368
0.560,-0.052,-0.015,-1.383
0.580,-0.049,-0.026,-1.393
0.600,-0.090,-0.056,-1.447
0.620,-0.138,-0.079,-1.475
0.640,-0.143,-0.053,-1.443
0.660,-0.094,-0.013,-1.359
0.680,-0.062,-0.001,-1.337
0.700,-0.107,-0.017,-1.434
0.720,-0.176,-0.033,-1.558
0.740,-0.214,-0.038,-1.640
0.760,-0.198,-0.034,-1.622
0.780,-0.174,-0.017,-1.575
0.800,-0.161,0.008,-1.568
0.820,-0.175,0.021,-1.537
0.840,-0.181,0.021,-1.501
0.860,-0.154,0.010,-1.431
0.880,-0.130,0.001,-1.350
0.900,-0.138,-0.012,-1.325
0.920,-0.144,-0.013,-1.318
0.940,-0.124,-0.010,-1.250
0.960,-0.102,-0.012,-1.171
0.980,-0.108,-0.015,-1.151
1.000,-0.128,-0.013,-1.153
1.020,-0.131,-0.007,-1.134
1.040,-0.121,0.000,-1.080
1.060,-0.112,0.001,-1.044
1.080,-0.114,-0.007,-1.043
1.100,-0.108,-0.010,-1.014
1.120,-0.092,-0.005,-0.949
1.140,-0.084,-0.001,-0.907
1.160,-0.089,-0.000,-0.893
1.180,-0.094,-0.008,-0.878
1.200,-0.093,-0.003,-0.840
1.220,-0.083,0.008,-0.797
1.240,-0.067,0.015,-0.729
1.260,-0.067,0.006,-0.697
1.280,-0.067,0.003,-0.713
1.300,-0.074,-0.001,-0.718
1.320,-0.071,-0.010,-0.692
1.340,-0.061,-0.020,-0.656
1.360,-0.055,-0.026,-0.656
1.380,-0.068,-0.023,-0.701
1.400,-0.115,-0.027,-0.763
1.420,-0.152,-0.028,-0.761
1.440,-0.132,-0.016,-0.691
1.460,-0.078,-0.002,-0.615
1.480,-0.053,-0.000,-0.609
1.500,-0.040,0.003,-0.668
1.520,-0.024,0.014,-0.759
1.540,0.007,0.034,-0.830
1.560,0.006,0.041,-0.884
1.580,-0.058,0.021,-0.995
1.600,-0.109,0.014,-1.139
1.620,-0.116,0.023,-1.195
1.640,-0.090,0.024,-1.139
1.660,-0.047,0.025,-1.052
1.680,-0.040,0.014,-1.021
1.700,-0.056,0.000,-1.007
1.720,-0.045,0.011,-0.972
1.740,-0.029,0.019,-0.934
1.760,-0.012,0.019,-0.937
1.780,-0.017,0.017,-0.965
1.800,-0.024,0.013,-0.987
1.820,-0.022,0.019,-1.003
1.840,-0.021,0.016,-1.013
1.860,-0.021,0.009,-1.023
1.880,-0.029,0.005,-1.029
