time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.927,0.302,0.235
0.020,-0.878,0.308,0.236
0.040,-0.803,0.316,0.217
0.060,-0.706,0.320,0.175
0.080,-0.604,0.315,0.084
0.100,-0.518,0.295,-0.011
0.120,-0.456,0.259,-0.073
0.140,-0.421,0.210,-0.067
0.160,-0.430,0.164,0.003
0.180,-0.468,0.107,0.097
0.200,-0.545,0.038,0.110
0.220,-0.660,-0.024,0.007
0.240,-0.769,-0.028,-0.135
0.260,-0.812,0.055,-0.178
0.280,-0.837,0.054,-0.127
0.300,-0.892,0.022,-0.036
0.320,-0.959,0.063,0.035
0.340,-1.046,0.118,0.041
0.360,-1.128,0.151,-0.021
0.380,-1.132,0.189,-0.063
0.400,-1.122,0.247,-0.086
0.420,-1.111,0.261,-0.042
0.440,-1.125,0.226,-0.013
0.460,-1.159,0.201,-0.076
0.480,-1.182,0.238,-0.171
0.500,-1.213,0.200,-0.166
0.520,-1.237,0.184,-0.052
0.540,-1.255,0.187,0.125
0.560,-1.318,0.191,0.084
0.580,-1.409,0.229,-0.085
0.600,-1.471,0.384,-0.232
0.620,-1.496,0.422,-0.267
0.640,-1.580,0.355,-0.322
0.660,-1.616,0.273,-0.333
0.680,-1.600,0.190,-0.311
0.700,-1.557,0.124,-0.222
0.720,-1.506,0.146,-0.039
0.740,-1.622,0.208,0.046
0.760,-1.842,0.336,-0.045
0.780,-2.000,0.285,-0.280
0.800,-2.000,0.176,-0.546
0.820,-1.997,0.228,-0.541
0.840,-2.000,0.238,-0.359
0.860,-1.985,0.201,-0.293
0.880,-1.826,0.196,-0.238
0.900,-1.590,0.206,-0.190
0.920,-1.385,0.208,-0.177
0.940,-1.176,0.208,-0.135
0.960,-1.050,0.234,-0.137
0.980,-0.990,0.305,-0.123
1.000,-0.942,0.319,-0.052
1.020,-0.917,0.251,0.026
1.040,-0.903,0.164,0.172
1.060,-0.908,0.121,0.313
1.080,-0.917,0.087,0.403
1.100,-0.943,0.083,0.393
1.120,-1.033,0.161,0.299
1.140,-1.193,0.209,0.208
1.160,-1.376,0.083,0.154
1.180,-1.416,-0.057,0.177
1.200,-1.343,-0.039,0.191
1.220,-1.208,0.190,0.161
1.240,-1.103,0.448,0.136
1.260,-1.113,0.500,0.038
1.280,-1.108,0.418,-0.051
1.300,-0.978,0.298,0.065
1.320,-0.789,0.276,0.263
1.340,-0.683,0.287,0.351
1.360,-0.665,0.255,0.312
1.380,-0.621,0.239,0.264
1.400,-0.569,0.217,0.241
1.420,-0.524,0.209,0.238
1.440,-0.515,0.200,0.203
1.460,-0.581,0.129,0.110
1.480,-0.609,0.034,0.065
1.500,-0.620,-0.032,0.027
1.520,-0.587,0.006,-0.003
1.540,-0.532,0.112,0.009
1.560,-0.524,0.184,0.059
1.580,-0.590,0.181,0.132
1.600,-0.671,0.108,0.221
1.620,-0.758,0.027,0.374
1.640,-0.816,0.036,0.574
1.660,-0.845,0.042,0.755
1.680,-0.878,0.099,0.918
1.700,-0.898,0.239,1.030
1.720,-0.909,0.388,1.031
1.740,-0.935,0.442,0.817
1.760,-0.982,0.410,0.490
1.780,-0.986,0.419,0.250
