time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.856,0.339,-0.408
0.020,-0.874,0.327,-0.387
0.040,-0.873,0.336,-0.367
0.060,-0.894,0.360,-0.370
0.080,-0.925,0.407,-0.397
0.100,-0.941,0.431,-0.395
0.120,-0.921,0.431,-0.351
0.140,-0.957,0.407,-0.303
0.160,-0.965,0.420,-0.267
0.180,-1.005,0.505,-0.307
0.200,-1.127,0.542,-0.383
0.220,-1.320,0.493,-0.383
0.240,-1.522,0.458,-0.400
0.260,-1.741,0.487,-0.465
0.280,-1.904,0.644,-0.476
0.300,-2.000,0.740,-0.512
0.320,-2.000,0.708,-0.576
0.340,-1.998,0.756,-0.661
0.360,-1.999,0.763,-0.782
0.380,-1.932,0.716,-0.804
0.400,-1.653,0.647,-0.747
0.420,-1.343,0.600,-0.723
0.440,-1.224,0.517,-0.758
0.460,-1.236,0.438,-0.781
0.480,-1.218,0.382,-0.861
0.500,-1.135,0.322,-0.858
0.520,-1.028,0.202,-0.733
0.540,-1.047,0.071,-0.586
0.560,-1.064,0.056,-0.478
0.580,-1.039,0.047,-0.431
0.600,-1.023,0.062,-0.378
0.620,-0.993,0.147,-0.275
0.640,-0.977,0.162,-0.118
0.660,-1.114,0.074,-0.047
0.680,-1.279,-0.005,-0.156
0.700,-1.361,0.005,-0.236
0.720,-1.196,0.234,-0.192
0.740,-0.900,0.416,-0.050
0.760,-0.871,0.437,-0.020
0.780,-0.895,0.372,-0.084
0.800,-0.795,0.347,-0.106
0.820,-0.628,0.422,-0.041
0.840,-0.517,0.448,0.026
0.860,-0.540,0.371,0.018
0.880,-0.598,0.282,-0.034
0.900,-0.603,0.220,-0.062
0.920,-0.571,0.161,-0.074
0.940,-0.508,0.127,-0.064
0.960,-0.461,0.150,-0.049
0.980,-0.497,0.137,-0.002
1.000,-0.573,0.059,-0.032
1.020,-0.656,-0.030,0.041
1.040,-0.696,-0.040,0.143
1.060,-0.716,-0.019,0.229
1.080,-0.750,-0.002,0.320
1.100,-0.818,-0.018,0.392
1.120,-0.906,-0.058,0.469
1.140,-0.946,-0.037,0.576
1.160,-0.884,0.057,0.626
1.180,-0.848,0.166,0.496
1.200,-0.884,0.246,0.307
1.220,-0.959,0.316,0.141
1.240,-1.037,0.385,0.021
1.260,-1.068,0.402,0.016
