time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.646,0.419,0.697
0.020,-0.618,0.419,0.741
0.040,-0.637,0.462,0.697
0.060,-0.658,0.462,0.668
0.080,-0.645,0.428,0.709
0.100,-0.622,0.447,0.739
0.120,-0.621,0.474,0.717
0.140,-0.619,0.450,0.710
0.160,-0.625,0.452,0.723
0.180,-0.647,0.513,0.711
0.200,-0.636,0.496,0.682
0.220,-0.613,0.431,0.759
0.240,-0.646,0.460,0.753
0.260,-0.673,0.483,0.669
0.280,-0.664,0.452,0.672
0.300,-0.658,0.435,0.718
0.320,-0.681,0.438,0.701
0.340,-0.688,0.430,0.676
0.360,-0.668,0.426,0.691
0.380,-0.653,0.435,0.687
0.400,-0.667,0.436,0.666
0.420,-0.678,0.429,0.672
0.440,-0.677,0.430,0.689
0.460,-0.679,0.433,0.692
0.480,-0.698,0.453,0.679
0.500,-0.722,0.456,0.682
0.520,-0.753,0.430,0.689
0.540,-0.737,0.415,0.672
0.560,-0.720,0.410,0.665
0.580,-0.724,0.411,0.651
0.600,-0.726,0.400,0.648
0.620,-0.726,0.402,0.644
0.640,-0.728,0.419,0.628
0.660,-0.743,0.420,0.624
0.680,-0.780,0.401,0.646
0.700,-0.785,0.387,0.686
0.720,-0.783,0.390,0.681
0.740,-0.790,0.369,0.636
0.760,-0.784,0.341,0.584
0.780,-0.727,0.406,0.579
0.800,-0.778,0.422,0.509
0.820,-0.766,0.372,0.567
0.840,-0.766,0.325,0.607
0.860,-0.752,0.345,0.679
0.880,-0.777,0.351,0.702
0.900,-0.845,0.383,0.687
0.920,-0.856,0.438,0.704
0.940,-0.837,0.451,0.633
0.960,-0.856,0.365,0.574
0.980,-0.916,0.312,0.538
1.000,-0.941,0.315,0.579
1.020,-0.937,0.358,0.674
1.040,-0.960,0.398,0.606
1.060,-0.916,0.343,0.510
1.080,-0.890,0.313,0.514
1.100,-0.890,0.364,0.474
1.120,-0.882,0.341,0.450
1.140,-0.846,0.299,0.412
1.160,-0.828,0.284,0.372
1.180,-0.836,0.302,0.394
1.200,-0.894,0.320,0.421
1.220,-0.936,0.336,0.417
1.240,-0.900,0.332,0.417
1.260,-0.882,0.324,0.445
1.280,-0.909,0.336,0.482
1.300,-0.911,0.315,0.487
1.320,-0.873,0.273,0.481
1.340,-0.886,0.362,0.499
1.360,-0.928,0.419,0.504
1.380,-0.895,0.307,0.509
1.400,-0.859,0.255,0.496
1.420,-0.845,0.379,0.476
1.440,-0.777,0.526,0.504
1.460,-0.775,0.551,0.565
1.480,-0.805,0.462,0.621
1.500,-0.764,0.417,0.588
1.520,-0.739,0.459,0.478
1.540,-0.724,0.459,0.583
1.560,-0.736,0.480,0.716
1.580,-0.665,0.579,0.740
1.600,-0.655,0.536,0.654
1.620,-0.606,0.474,0.588
1.640,-0.561,0.534,0.627
1.660,-0.591,0.691,0.747
1.680,-0.604,0.722,0.804
1.700,-0.550,0.602,0.758
1.720,-0.544,0.541,0.697
1.740,-0.578,0.603,0.668
1.760,-0.587,0.663,0.658
1.780,-0.549,0.662,0.729
1.800,-0.568,0.670,0.705
1.820,-0.585,0.629,0.605
1.840,-0.583,0.548,0.579
1.860,-0.530,0.605,0.602
1.880,-0.521,0.781,0.570
1.900,-0.547,0.773,0.551
1.920,-0.495,0.581,0.576
1.940,-0.508,0.589,0.519
1.960,-0.539,0.698,0.504
1.980,-0.513,0.702,0.583
2.000,-0.489,0.682,0.559
2.020,-0.496,0.684,0.543
2.040,-0.491,0.664,0.606
2.060,-0.534,0.691,0.559
2.080,-0.539,0.716,0.554
2.100,-0.535,0.705,0.648
