time,x-acceleration,y-acceleration,z-acceleration
0.000,-1.135,-0.067,0.309
0.020,-1.103,-0.039,0.362
0.040,-1.044,-0.003,0.378
0.060,-0.984,-0.014,0.360
0.080,-0.926,-0.054,0.307
0.100,-0.912,-0.087,0.274
0.120,-0.927,-0.104,0.325
0.140,-0.953,-0.097,0.394
0.160,-0.955,-0.114,0.434
0.180,-0.937,-0.187,0.426
0.200,-0.951,-0.272,0.356
0.220,-1.010,-0.244,0.237
0.240,-1.078,-0.163,0.192
0.260,-1.055,-0.185,0.277
0.280,-0.991,-0.241,0.420
0.300,-0.944,-0.278,0.498
0.320,-0.960,-0.287,0.420
0.340,-1.003,-0.268,0.260
0.360,-1.029,-0.295,0.189
0.380,-1.047,-0.338,0.253
0.400,-1.062,-0.352,0.320
0.420,-1.063,-0.377,0.315
0.440,-1.061,-0.394,0.207
0.460,-1.101,-0.416,0.116
0.480,-1.170,-0.421,0.131
0.500,-1.251,-0.389,0.238
0.520,-1.294,-0.338,0.431
0.540,-1.209,-0.219,0.524
0.560,-1.172,-0.109,0.501
0.580,-1.114,-0.041,0.398
0.600,-1.082,0.034,0.355
0.620,-1.011,0.139,0.462
0.640,-0.894,0.181,0.545
0.660,-0.837,0.201,0.529
0.680,-0.865,0.197,0.474
0.700,-0.919,0.149,0.429
0.720,-0.933,0.096,0.395
0.740,-0.922,-0.016,0.420
0.760,-0.974,-0.106,0.413
0.780,-1.064,-0.140,0.322
0.800,-1.086,-0.148,0.249
0.820,-1.049,-0.118,0.293
0.840,-0.978,-0.076,0.411
0.860,-0.961,-0.035,0.385
0.880,-1.006,-0.024,0.245
0.900,-1.036,-0.072,0.186
0.920,-1.024,-0.162,0.162
0.940,-0.997,-0.191,0.174
0.960,-0.991,-0.148,0.173
0.980,-0.982,-0.087,0.204
1.000,-0.962,-0.018,0.247
1.020,-0.945,0.022,0.264
1.040,-0.934,-0.008,0.246
1.060,-0.941,-0.043,0.209
1.080,-0.968,-0.059,0.187
1.100,-1.017,-0.057,0.171
1.120,-1.092,-0.072,0.183
1.140,-1.150,-0.111,0.240
1.160,-1.195,-0.160,0.290
1.180,-1.228,-0.166,0.268
1.200,-1.244,-0.118,0.219
1.220,-1.276,-0.105,0.234
1.240,-1.298,-0.117,0.360
1.260,-1.286,-0.111,0.483
1.280,-1.289,-0.104,0.508
1.300,-1.255,-0.089,0.438
1.320,-1.175,-0.103,0.389
1.340,-1.077,-0.114,0.387
1.360,-0.968,-0.112,0.417
1.380,-0.871,-0.128,0.397
1.400,-0.807,-0.162,0.341
1.420,-0.797,-0.176,0.320
1.440,-0.841,-0.161,0.345
1.460,-0.925,-0.144,0.369
1.480,-1.015,-0.152,0.402
1.500,-1.093,-0.165,0.440
1.520,-1.143,-0.131,0.498
1.540,-1.122,-0.110,0.482
1.560,-1.052,-0.125,0.453
1.580,-0.999,-0.193,0.240
1.600,-1.258,-0.210,0.313
1.620,-1.327,-0.117,0.328
1.640,-1.292,-0.091,0.367
1.660,-1.254,-0.068,0.447
1.680,-1.001,-0.176,0.248
1.700,-1.015,-0.179,0.207
1.720,-1.044,-0.189,0.149
1.740,-1.055,-0.200,0.123
1.760,-1.049,-0.184,0.159
1.780,-1.070,-0.277,0.243
1.800,-1.081,-0.287,0.209
1.820,-1.168,-0.249,0.269
1.840,-1.241,-0.142,0.344
1.860,-0.972,-0.171,0.657
1.880,-0.944,-0.112,0.539
1.900,-0.950,-0.130,0.548
1.920,-0.941,-0.169,0.550
1.940,-0.926,-0.178,0.575
1.960,-0.948,-0.205,0.518
1.980,-0.923,-0.248,0.514
2.000,-0.918,-0.258,0.486
2.020,-0.944,-0.313,0.407
2.040,-0.958,-0.278,0.589
2.060,-1.015,-0.251,0.517
2.080,-1.033,-0.237,0.418
2.100,-1.012,-0.201,0.423
2.120,-0.950,-0.220,0.514
2.140,-0.947,-0.191,0.453
2.160,-0.956,-0.153,0.435
2.180,-0.975,-0.158,0.475
2.200,-0.994,-0.048,0.395
2.220,-1.039,-0.067,0.383
2.240,-1.079,-0.085,0.414
