time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.863,0.107,0.501
0.020,-0.931,0.112,0.478
0.040,-1.011,0.100,0.434
0.060,-1.070,0.063,0.462
0.080,-1.064,0.035,0.546
0.100,-1.057,-0.014,0.608
0.120,-1.070,-0.095,0.578
0.140,-1.087,-0.149,0.469
0.160,-1.095,-0.092,0.417
0.180,-1.105,0.012,0.452
0.200,-1.167,0.060,0.610
0.220,-1.148,0.079,0.786
0.240,-1.055,0.052,0.833
0.260,-0.995,0.015,0.744
0.280,-0.980,0.032,0.575
0.300,-1.024,0.058,0.464
0.320,-1.018,0.033,0.603
0.340,-0.907,-0.009,0.808
0.360,-0.826,-0.068,0.823
0.380,-0.833,-0.092,0.612
0.400,-0.857,-0.081,0.415
0.420,-0.837,-0.058,0.441
0.440,-0.785,-0.048,0.611
0.460,-0.740,-0.043,0.726
0.480,-0.747,-0.019,0.761
0.500,-0.762,-0.001,0.726
0.520,-0.698,0.112,0.778
0.540,-0.774,0.091,0.769
0.560,-0.779,0.077,0.763
0.580,-0.789,0.004,0.741
0.600,-0.813,-0.013,0.702
0.620,-0.847,-0.006,0.693
0.640,-0.865,0.013,0.684
0.660,-0.884,0.001,0.650
0.680,-0.852,-0.017,0.654
0.700,-0.824,-0.012,0.667
0.720,-0.821,0.025,0.654
0.740,-0.832,0.012,0.625
0.760,-0.839,0.010,0.578
0.780,-0.864,0.057,0.554
0.800,-0.833,0.068,0.616
0.820,-0.829,0.057,0.604
0.840,-0.884,0.060,0.549
0.860,-1.022,0.083,0.558
0.880,-1.054,0.050,0.683
0.900,-0.998,0.008,0.822
0.920,-0.923,-0.036,0.901
0.940,-0.906,-0.062,0.855
0.960,-0.889,-0.043,0.705
0.980,-0.849,-0.014,0.667
1.000,-0.785,-0.024,0.669
1.020,-0.785,-0.089,0.661
1.040,-0.824,-0.128,0.656
1.060,-0.852,-0.071,0.675
1.080,-0.871,0.031,0.726
1.100,-0.839,0.066,0.752
1.120,-0.818,0.048,0.773
1.140,-0.815,0.039,0.835
1.160,-0.780,0.026,0.847
1.180,-0.713,0.005,0.772
1.200,-0.680,-0.013,0.713
1.220,-0.704,-0.035,0.722
1.240,-0.746,-0.026,0.781
1.260,-0.798,-0.016,0.780
1.280,-0.823,-0.022,0.707
1.300,-0.849,-0.033,0.679
1.320,-0.907,0.005,0.724
1.340,-0.981,0.055,0.660
1.360,-0.969,0.105,0.537
1.380,-0.943,0.151,0.521
1.400,-1.007,0.146,0.476
1.420,-0.981,0.143,0.409
1.440,-0.998,0.115,0.319
1.460,-1.034,0.082,0.261
1.480,-1.070,0.048,0.147
1.500,-1.102,0.081,0.066
1.520,-1.113,0.093,0.020
1.540,-1.069,0.107,0.021
1.560,-1.051,0.181,0.084
1.580,-1.135,0.294,0.079
1.600,-1.161,0.392,0.004
1.620,-1.134,0.439,-0.166
1.640,-1.130,0.414,-0.368
1.660,-1.077,0.441,-0.433
1.680,-0.945,0.454,-0.214
1.700,-0.910,0.560,0.037
1.720,-0.925,0.614,-0.116
1.740,-0.858,0.557,-0.190
1.760,-0.831,0.584,-0.262
1.780,-0.821,0.573,-0.182
1.800,-0.837,0.565,-0.155
1.820,-0.810,0.584,-0.228
1.840,-0.757,0.600,-0.248
1.860,-0.783,0.649,-0.209
1.880,-0.794,0.669,-0.190
1.900,-0.749,0.666,-0.186
1.920,-0.719,0.718,-0.207
1.940,-0.754,0.751,-0.190
1.960,-0.754,0.723,-0.194
1.980,-0.724,0.726,-0.205
2.000,-0.728,0.738,-0.200
2.020,-0.724,0.748,-0.209
2.040,-0.690,0.734,-0.221
2.060,-0.677,0.747,-0.241
2.080,-0.679,0.761,-0.238
2.100,-0.690,0.764,-0.217
2.120,-0.690,0.767,-0.208
2.140,-0.664,0.778,-0.230
2.160,-0.640,0.802,-0.257
2.180,-0.628,0.773,-0.248
2.200,-0.608,0.728,-0.214
2.220,-0.596,0.763,-0.204
2.240,-0.609,0.798,-0.212
2.260,-0.606,0.806,-0.202
2.280,-0.590,0.815,-0.196
2.300,-0.608,0.849,-0.211
2.320,-0.611,0.855,-0.218
2.340,-0.584,0.865,-0.231
2.360,-0.566,0.854,-0.216
2.380,-0.592,0.848,-0.193
2.400,-0.555,0.871,-0.168
2.420,-0.515,0.918,-0.156
2.440,-0.550,0.928,-0.172
2.460,-0.629,0.861,-0.185
2.480,-0.655,0.810,-0.190
2.500,-0.613,0.823,-0.217
2.520,-0.601,0.862,-0.189
2.540,-0.617,0.872,-0.161
2.560,-0.594,0.873,-0.152
2.580,-0.578,0.880,-0.145
2.600,-0.574,0.857,-0.143
2.620,-0.568,0.834,-0.171
2.640,-0.605,0.802,-0.174
2.660,-0.607,0.801,-0.174
2.680,-0.543,0.850,-0.176
2.700,-0.528,0.826,-0.148
2.720,-0.554,0.845,-0.123
2.740,-0.555,0.841,-0.077
2.760,-0.554,0.849,-0.095
2.780,-0.569,0.807,-0.095
2.800,-0.592,0.831,-0.079
2.820,-0.612,0.853,-0.073
2.840,-0.632,0.835,-0.074
2.860,-0.669,0.791,-0.138
2.880,-0.686,0.761,-0.118
2.900,-0.703,0.782,-0.106
2.920,-0.726,0.797,-0.114
2.940,-0.759,0.835,-0.134
2.960,-0.785,0.791,-0.164
2.980,-0.755,0.774,-0.136
3.000,-0.745,0.818,-0.111
3.020,-0.715,0.799,-0.166
3.040,-0.770,0.721,-0.265
3.060,-0.769,0.630,-0.215
3.080,-0.784,0.659,-0.186
3.100,-0.774,0.627,-0.209
3.120,-0.818,0.580,-0.339
3.140,-0.834,0.546,-0.319
3.160,-0.852,0.549,-0.291
3.180,-0.853,0.582,-0.268
3.200,-0.878,0.587,-0.318
3.220,-0.893,0.469,-0.388
3.240,-0.886,0.381,-0.351
3.260,-0.889,0.431,-0.374
3.280,-0.902,0.477,-0.343
3.300,-0.891,0.438,-0.312
3.320,-0.914,0.358,-0.375
3.340,-0.942,0.275,-0.435
3.360,-0.930,0.201,-0.482
3.380,-0.925,0.200,-0.429
3.400,-0.997,0.275,-0.409
3.420,-1.029,0.236,-0.436
3.440,-1.038,0.178,-0.493
3.460,-1.050,0.172,-0.490
3.480,-1.061,0.154,-0.478
3.500,-1.082,0.157,-0.475
3.520,-1.106,0.140,-0.495
3.540,-1.105,0.092,-0.557
3.560,-1.056,0.104,-0.534
3.580,-1.071,0.152,-0.463
3.600,-1.096,0.178,-0.425
3.620,-1.060,0.144,-0.493
3.640,-1.007,0.122,-0.524
3.660,-1.001,0.136,-0.397
3.680,-1.005,0.173,-0.267
3.700,-0.973,0.258,-0.273
3.720,-0.923,0.253,-0.267
3.740,-0.912,0.193,-0.282
3.760,-0.884,0.142,-0.301
3.780,-0.929,0.147,-0.300
3.800,-1.039,0.153,-0.263
3.820,-1.101,0.121,-0.249
3.840,-1.020,0.034,-0.257
3.860,-1.038,0.046,-0.314
3.880,-1.137,0.089,-0.273
3.900,-1.168,0.080,-0.224
3.920,-1.087,0.063,-0.291
3.940,-0.983,0.032,-0.339
3.960,-0.961,-0.013,-0.284
3.980,-1.006,-0.019,-0.259
4.000,-1.003,0.008,-0.263
4.020,-0.989,0.046,-0.297
4.040,-0.986,0.069,-0.299
4.060,-1.020,0.081,-0.260
4.080,-1.102,0.104,-0.216
4.100,-1.101,0.049,-0.253
4.120,-1.046,0.013,-0.242
4.140,-1.026,0.094,-0.221
4.160,-1.017,0.091,-0.221
4.180,-0.986,0.022,-0.207
4.200,-0.977,0.044,-0.225
4.220,-0.984,0.097,-0.185
4.240,-0.990,0.111,-0.195
4.260,-1.044,0.045,-0.246
4.280,-1.124,-0.008,-0.297
4.300,-1.110,-0.002,-0.298
4.320,-1.082,0.032,-0.261
4.340,-1.136,0.038,-0.325
4.360,-1.244,0.042,-0.256
4.380,-1.209,-0.011,-0.214
4.400,-1.247,0.070,-0.218
4.420,-1.216,0.128,-0.164
4.440,-1.199,0.087,-0.102
4.460,-1.225,0.060,-0.079
4.480,-1.241,0.112,-0.119
4.500,-1.199,0.129,-0.185
