time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.566,0.483,0.513
0.020,-0.588,0.475,0.492
0.040,-0.608,0.459,0.516
0.060,-0.625,0.441,0.546
0.080,-0.677,0.448,0.531
0.100,-0.727,0.454,0.510
0.120,-0.733,0.475,0.522
0.140,-0.698,0.524,0.528
0.160,-0.655,0.557,0.490
0.180,-0.641,0.576,0.436
0.200,-0.674,0.608,0.458
0.220,-0.747,0.643,0.589
0.240,-0.791,0.637,0.721
0.260,-0.817,0.596,0.764
0.280,-0.826,0.594,0.718
0.300,-0.819,0.615,0.696
0.320,-0.796,0.641,0.780
0.340,-0.725,0.683,0.871
0.360,-0.659,0.709,0.920
0.380,-0.638,0.717,0.864
0.400,-0.615,0.677,0.744
0.420,-0.604,0.593,0.663
0.440,-0.588,0.450,0.614
0.460,-0.556,0.315,0.599
0.480,-0.542,0.261,0.575
0.500,-0.562,0.322,0.600
0.520,-0.586,0.456,0.676
0.540,-0.585,0.553,0.749
0.560,-0.570,0.618,0.826
0.580,-0.580,0.680,0.806
0.600,-0.622,0.688,0.690
0.620,-0.655,0.620,0.509
0.640,-0.612,0.519,0.558
0.660,-0.544,0.440,0.685
0.680,-0.495,0.426,0.693
0.700,-0.498,0.441,0.605
0.720,-0.490,0.454,0.528
0.740,-0.485,0.503,0.552
0.760,-0.497,0.538,0.613
0.780,-0.528,0.547,0.648
0.800,-0.579,0.532,0.576
0.820,-0.634,0.541,0.475
0.840,-0.724,0.523,0.447
0.860,-0.688,0.432,0.586
0.880,-0.701,0.454,0.682
0.900,-0.780,0.565,0.645
0.920,-0.847,0.639,0.611
0.940,-0.831,0.659,0.664
0.960,-0.780,0.649,0.676
0.980,-0.774,0.632,0.622
1.000,-0.810,0.654,0.677
1.020,-0.827,0.669,0.725
1.040,-0.829,0.616,0.700
1.060,-0.818,0.585,0.747
1.080,-0.758,0.640,0.804
1.100,-0.752,0.692,0.748
1.120,-0.703,0.628,0.604
1.140,-0.573,0.564,0.522
1.160,-0.479,0.544,0.475
1.180,-0.406,0.511,0.428
1.200,-0.377,0.499,0.395
1.220,-0.378,0.544,0.452
1.240,-0.379,0.620,0.553
1.260,-0.402,0.703,0.598
1.280,-0.457,0.802,0.597
1.300,-0.534,0.855,0.627
1.320,-0.585,0.751,0.676
1.340,-0.614,0.612,0.680
1.360,-0.601,0.561,0.625
1.380,-0.560,0.548,0.569
1.400,-0.526,0.543,0.522
1.420,-0.527,0.559,0.467
1.440,-0.553,0.580,0.471
1.460,-0.582,0.591,0.532
1.480,-0.630,0.580,0.549
1.500,-0.664,0.542,0.506
1.520,-0.672,0.495,0.472
1.540,-0.672,0.480,0.492
1.560,-0.660,0.508,0.548
1.580,-0.646,0.548,0.553
1.600,-0.658,0.577,0.492
1.620,-0.691,0.595,0.472
1.640,-0.749,0.630,0.549
1.660,-0.821,0.624,0.653
1.680,-0.846,0.591,0.732
1.700,-0.838,0.600,0.734
1.720,-0.854,0.662,0.716
1.740,-0.855,0.732,0.754
1.760,-0.784,0.736,0.849
1.780,-0.693,0.670,0.905
1.800,-0.617,0.651,0.886
1.820,-0.606,0.701,0.754
1.840,-0.574,0.682,0.627
1.860,-0.545,0.540,0.559
1.880,-0.533,0.390,0.559
1.900,-0.554,0.283,0.576
1.920,-0.600,0.254,0.621
1.940,-0.649,0.366,0.702
1.960,-0.655,0.553,0.789
1.980,-0.631,0.641,0.813
2.000,-0.591,0.662,0.794
2.020,-0.592,0.668,0.718
2.040,-0.604,0.606,0.602
2.060,-0.565,0.521,0.584
2.080,-0.504,0.434,0.624
2.100,-0.458,0.401,0.627
2.120,-0.465,0.407,0.624
2.140,-0.480,0.445,0.634
2.160,-0.498,0.503,0.660
2.180,-0.512,0.522,0.653
2.200,-0.521,0.526,0.612
2.220,-0.555,0.538,0.572
2.240,-0.569,0.543,0.585
2.260,-0.586,0.516,0.613
2.280,-0.623,0.509,0.604
2.300,-0.663,0.532,0.593
2.320,-0.712,0.544,0.635
2.340,-0.772,0.552,0.684
2.360,-0.790,0.549,0.721
2.380,-0.785,0.539,0.732
2.400,-0.750,0.555,0.761
2.420,-0.744,0.646,0.842
2.440,-0.740,0.738,0.851
2.460,-0.714,0.772,0.788
2.480,-0.693,0.731,0.759
2.500,-0.655,0.664,0.753
2.520,-0.600,0.607,0.646
2.540,-0.558,0.577,0.472
2.560,-0.528,0.497,0.370
2.580,-0.504,0.415,0.417
2.600,-0.509,0.498,0.484
2.620,-0.494,0.630,0.543
2.640,-0.501,0.680,0.541
2.660,-0.594,0.714,0.517
2.680,-0.652,0.680,0.603
2.700,-0.657,0.616,0.708
2.720,-0.641,0.574,0.706
2.740,-0.596,0.569,0.638
2.760,-0.565,0.584,0.571
2.780,-0.561,0.589,0.525
2.800,-0.576,0.583,0.515
2.820,-0.587,0.555,0.521
2.840,-0.618,0.542,0.509
2.860,-0.644,0.530,0.515
2.880,-0.659,0.528,0.530
2.900,-0.654,0.535,0.540
2.920,-0.638,0.552,0.526
2.940,-0.622,0.569,0.501
2.960,-0.595,0.574,0.496
2.980,-0.589,0.587,0.509
3.000,-0.629,0.616,0.521
3.020,-0.693,0.644,0.570
3.040,-0.748,0.646,0.657
3.060,-0.787,0.627,0.721
3.080,-0.798,0.619,0.698
3.100,-0.773,0.612,0.609
3.120,-0.726,0.585,0.575
3.140,-0.713,0.561,0.637
