time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.732,0.358,0.669
0.020,-0.742,0.350,0.701
0.040,-0.745,0.348,0.700
0.060,-0.753,0.352,0.655
0.080,-0.741,0.346,0.642
0.100,-0.741,0.349,0.672
0.120,-0.763,0.355,0.710
0.140,-0.758,0.346,0.704
0.160,-0.749,0.339,0.669
0.180,-0.749,0.351,0.680
0.200,-0.760,0.353,0.687
0.220,-0.766,0.351,0.675
0.240,-0.754,0.347,0.676
0.260,-0.741,0.356,0.670
0.280,-0.735,0.378,0.664
0.300,-0.728,0.372,0.684
0.320,-0.739,0.359,0.684
0.340,-0.759,0.358,0.663
0.360,-0.753,0.349,0.667
0.380,-0.732,0.351,0.686
0.400,-0.729,0.369,0.680
0.420,-0.736,0.365,0.671
0.440,-0.747,0.356,0.680
0.460,-0.750,0.349,0.675
0.480,-0.750,0.347,0.668
0.500,-0.745,0.354,0.682
0.520,-0.746,0.367,0.691
0.540,-0.748,0.363,0.680
0.560,-0.741,0.350,0.674
0.580,-0.738,0.350,0.681
0.600,-0.746,0.353,0.677
0.620,-0.754,0.363,0.676
0.640,-0.741,0.353,0.682
0.660,-0.733,0.354,0.686
0.680,-0.741,0.364,0.682
0.700,-0.744,0.360,0.681
0.720,-0.735,0.352,0.684
0.740,-0.738,0.355,0.674
0.760,-0.738,0.359,0.676
0.780,-0.731,0.353,0.684
0.800,-0.736,0.370,0.679
0.820,-0.743,0.370,0.685
0.840,-0.738,0.361,0.686
0.860,-0.735,0.366,0.669
0.880,-0.727,0.374,0.683
0.900,-0.717,0.365,0.694
0.920,-0.715,0.373,0.678
0.940,-0.727,0.372,0.676
0.960,-0.756,0.340,0.678
0.980,-0.779,0.320,0.669
1.000,-0.788,0.331,0.664
1.020,-0.773,0.353,0.681
1.040,-0.753,0.364,0.693
1.060,-0.728,0.367,0.703
1.080,-0.716,0.377,0.703
1.100,-0.733,0.383,0.686
1.120,-0.742,0.357,0.694
1.140,-0.744,0.338,0.711
1.160,-0.734,0.344,0.696
1.180,-0.731,0.351,0.672
1.200,-0.729,0.342,0.681
1.220,-0.732,0.326,0.680
1.240,-0.749,0.329,0.653
1.260,-0.754,0.329,0.656
1.280,-0.741,0.337,0.691
1.300,-0.741,0.370,0.689
1.320,-0.739,0.357,0.682
1.340,-0.744,0.348,0.699
1.360,-0.751,0.346,0.687
1.380,-0.759,0.360,0.669
1.400,-0.742,0.363,0.687
1.420,-0.722,0.355,0.702
1.440,-0.732,0.368,0.686
1.460,-0.741,0.368,0.667
1.480,-0.741,0.351,0.687
1.500,-0.743,0.347,0.689
1.520,-0.750,0.360,0.669
1.540,-0.733,0.349,0.672
1.560,-0.716,0.350,0.675
1.580,-0.724,0.365,0.682
1.600,-0.741,0.374,0.712
1.620,-0.751,0.357,0.701
1.640,-0.762,0.353,0.680
1.660,-0.762,0.350,0.687
1.680,-0.741,0.341,0.666
1.700,-0.733,0.352,0.651
1.720,-0.734,0.357,0.688
1.740,-0.748,0.349,0.697
1.760,-0.761,0.343,0.665
1.780,-0.758,0.349,0.674
1.800,-0.750,0.352,0.685
1.820,-0.746,0.359,0.683
1.840,-0.747,0.369,0.689
1.860,-0.752,0.365,0.685
1.880,-0.754,0.365,0.678
1.900,-0.748,0.365,0.675
1.920,-0.750,0.372,0.690
1.940,-0.735,0.363,0.699
1.960,-0.734,0.346,0.661
1.980,-0.743,0.337,0.632
2.000,-0.740,0.361,0.645
2.020,-0.733,0.402,0.664
2.040,-0.721,0.387,0.652
2.060,-0.740,0.353,0.629
2.080,-0.753,0.360,0.654
2.100,-0.751,0.364,0.694
2.120,-0.766,0.383,0.693
2.140,-0.760,0.390,0.686
2.160,-0.745,0.366,0.718
2.180,-0.766,0.375,0.701
2.200,-0.779,0.373,0.647
2.220,-0.758,0.340,0.659
2.240,-0.751,0.342,0.681
2.260,-0.755,0.355,0.651
2.280,-0.761,0.359,0.634
2.300,-0.769,0.349,0.647
2.320,-0.759,0.338,0.650
2.340,-0.751,0.353,0.638
2.360,-0.749,0.374,0.644
2.380,-0.745,0.386,0.655
2.400,-0.750,0.381,0.660
2.420,-0.767,0.374,0.667
2.440,-0.778,0.373,0.661
2.460,-0.769,0.374,0.652
2.480,-0.760,0.382,0.656
2.500,-0.754,0.374,0.672
2.520,-0.758,0.375,0.670
2.540,-0.765,0.382,0.655
2.560,-0.758,0.370,0.642
2.580,-0.744,0.363,0.638
2.600,-0.746,0.399,0.660
