time,x-acceleration,y-acceleration,z-acceleration
0.000,-1.110,-0.060,0.242
0.020,-1.193,-0.073,0.288
0.040,-1.246,-0.070,0.316
0.060,-1.205,-0.058,0.332
0.080,-1.096,-0.047,0.348
0.100,-0.979,-0.040,0.346
0.120,-0.908,-0.027,0.291
0.140,-0.886,-0.004,0.229
0.160,-0.909,0.019,0.245
0.180,-0.955,0.032,0.313
0.200,-0.971,0.052,0.401
0.220,-0.950,0.054,0.445
0.240,-0.950,0.037,0.476
0.260,-0.962,0.010,0.483
0.280,-0.982,-0.046,0.393
0.300,-1.010,-0.069,0.318
0.320,-1.018,-0.072,0.213
0.340,-1.018,-0.087,0.091
0.360,-1.071,-0.090,0.086
0.380,-1.096,-0.065,0.157
0.400,-1.099,-0.041,0.221
0.420,-1.115,-0.041,0.288
0.440,-1.135,-0.037,0.349
0.460,-1.185,-0.013,0.328
0.480,-1.244,0.003,0.223
0.500,-1.286,-0.020,0.157
0.520,-1.287,-0.090,0.210
0.540,-1.295,-0.105,0.144
0.560,-1.191,-0.015,0.161
0.580,-1.105,0.130,0.219
0.600,-1.136,0.104,0.198
0.620,-1.234,0.128,0.223
0.640,-1.016,-0.115,0.508
0.660,-1.015,-0.090,0.419
0.680,-0.989,-0.200,0.480
0.700,-1.057,-0.130,0.444
0.720,-1.063,-0.099,0.417
0.740,-1.081,-0.015,0.312
0.760,-0.999,-0.024,0.223
0.780,-0.977,-0.020,0.179
0.800,-0.975,0.007,0.144
0.820,-1.055,0.117,0.272
0.840,-1.067,0.123,0.326
0.860,-1.092,0.143,0.336
0.880,-1.151,0.122,0.296
0.900,-1.257,0.049,0.292
0.920,-1.315,-0.007,0.326
0.940,-1.332,-0.045,0.342
0.960,-1.325,-0.033,0.369
0.980,-1.289,0.009,0.375
1.000,-1.249,0.035,0.384
1.020,-1.168,0.044,0.409
1.040,-1.035,0.019,0.382
1.060,-0.847,-0.191,0.107
1.080,-0.937,-0.108,0.129
1.100,-1.034,-0.030,0.256
1.120,-1.094,-0.022,0.385
1.140,-1.117,-0.052,0.467
1.160,-1.119,-0.080,0.510
1.180,-1.070,-0.081,0.457
1.200,-1.065,-0.066,0.335
1.220,-1.057,-0.122,0.148
1.240,-0.995,-0.223,0.021
1.260,-0.927,-0.325,-0.000
1.280,-0.914,-0.289,-0.032
1.300,-0.932,-0.025,0.257
1.320,-1.061,-0.040,0.025
1.340,-1.023,-0.070,0.098
1.360,-0.996,-0.053,0.122
1.380,-0.977,-0.029,0.128
1.400,-1.212,-0.018,0.210
1.420,-1.164,-0.035,0.284
1.440,-1.131,-0.043,0.325
1.460,-1.200,-0.053,0.284
1.480,-1.295,-0.091,0.248
1.500,-1.303,-0.090,0.285
1.520,-1.272,-0.023,0.377
1.540,-1.268,0.008,0.472
1.560,-1.242,-0.019,0.497
1.580,-1.162,-0.031,0.427
1.600,-1.044,-0.043,0.314
1.620,-0.938,-0.081,0.276
1.640,-0.861,-0.127,0.235
1.660,-0.826,-0.165,0.217
1.680,-0.838,-0.148,0.313
1.700,-0.894,-0.075,0.406
1.720,-0.958,-0.019,0.442
1.740,-1.024,-0.020,0.458
1.760,-1.063,-0.055,0.389
1.780,-1.008,-0.056,0.365
1.800,-0.923,-0.054,0.361
1.820,-0.932,-0.182,0.453
1.840,-0.977,-0.214,0.414
1.860,-0.986,-0.248,0.358
1.880,-0.976,-0.270,0.289
1.900,-0.988,-0.249,0.263
1.920,-1.016,-0.221,0.320
1.940,-1.056,-0.236,0.390
1.960,-1.080,-0.274,0.438
1.980,-1.065,-0.313,0.450
2.000,-1.053,-0.334,0.440
2.020,-1.036,-0.347,0.439
2.040,-1.192,-0.288,0.631
2.060,-1.173,-0.208,0.460
2.080,-1.099,-0.090,0.428
2.100,-0.950,-0.041,0.574
2.120,-0.842,-0.057,0.583
2.140,-0.818,-0.000,0.471
2.160,-0.860,0.050,0.372
2.180,-0.896,0.015,0.349
2.200,-0.932,-0.058,0.391
2.220,-1.001,-0.098,0.420
2.240,-1.082,-0.107,0.391
2.260,-1.113,-0.102,0.348
2.280,-1.069,-0.100,0.325
2.300,-1.004,-0.118,0.289
2.320,-0.954,-0.106,0.273
