time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.147,0.613,0.815
0.020,-0.173,0.650,0.801
0.040,-0.216,0.678,0.786
0.060,-0.220,0.674,0.750
0.080,-0.214,0.630,0.715
0.100,-0.242,0.635,0.692
0.120,-0.253,0.690,0.713
0.140,-0.246,0.718,0.762
0.160,-0.204,0.742,0.853
0.180,-0.140,0.787,0.900
0.200,-0.100,0.835,0.875
0.220,-0.076,0.831,0.806
0.240,-0.082,0.794,0.773
0.260,-0.077,0.729,0.818
0.280,-0.032,0.753,0.869
0.300,-0.086,0.838,0.810
0.320,-0.151,0.863,0.731
0.340,-0.180,0.779,0.748
0.360,-0.209,0.689,0.792
0.380,-0.210,0.691,0.791
0.400,-0.212,0.724,0.677
0.420,-0.217,0.751,0.580
0.440,-0.275,0.738,0.570
0.460,-0.288,0.765,0.581
0.480,-0.298,0.747,0.566
0.500,-0.324,0.691,0.550
0.520,-0.368,0.656,0.554
0.540,-0.408,0.688,0.569
0.560,-0.407,0.722,0.596
0.580,-0.432,0.723,0.599
0.600,-0.431,0.715,0.579
0.620,-0.456,0.689,0.512
0.640,-0.464,0.667,0.514
0.660,-0.459,0.657,0.554
0.680,-0.467,0.732,0.597
0.700,-0.506,0.778,0.542
0.720,-0.518,0.742,0.497
0.740,-0.532,0.709,0.549
0.760,-0.569,0.727,0.580
0.780,-0.604,0.728,0.590
0.800,-0.620,0.716,0.612
0.820,-0.610,0.724,0.598
0.840,-0.581,0.703,0.617
0.860,-0.566,0.716,0.635
0.880,-0.624,0.746,0.579
0.900,-0.639,0.670,0.557
0.920,-0.614,0.590,0.524
0.940,-0.593,0.566,0.496
0.960,-0.569,0.567,0.501
0.980,-0.571,0.565,0.525
1.000,-0.569,0.543,0.559
1.020,-0.522,0.526,0.601
1.040,-0.499,0.540,0.678
1.060,-0.556,0.595,0.721
1.080,-0.612,0.635,0.755
1.100,-0.645,0.654,0.754
1.120,-0.657,0.595,0.647
1.140,-0.674,0.490,0.534
1.160,-0.736,0.477,0.433
1.180,-0.735,0.525,0.391
1.200,-0.645,0.509,0.549
1.220,-0.596,0.461,0.694
1.240,-0.617,0.489,0.674
1.260,-0.606,0.575,0.569
1.280,-0.553,0.569,0.576
1.300,-0.539,0.518,0.680
1.320,-0.656,0.566,0.691
1.340,-0.745,0.609,0.648
1.360,-0.723,0.554,0.655
1.380,-0.696,0.471,0.653
1.400,-0.710,0.459,0.656
1.420,-0.684,0.525,0.668
1.440,-0.579,0.544,0.690
1.460,-0.509,0.514,0.669
1.480,-0.551,0.499,0.606
1.500,-0.638,0.519,0.596
1.520,-0.677,0.537,0.637
1.540,-0.661,0.550,0.689
1.560,-0.649,0.595,0.711
1.580,-0.643,0.623,0.681
1.600,-0.605,0.582,0.676
1.620,-0.585,0.546,0.675
1.640,-0.583,0.523,0.678
1.660,-0.581,0.488,0.695
1.680,-0.607,0.453,0.682
1.700,-0.634,0.474,0.643
1.720,-0.645,0.514,0.641
1.740,-0.631,0.511,0.692
1.760,-0.636,0.496,0.730
1.780,-0.675,0.526,0.740
1.800,-0.695,0.539,0.724
1.820,-0.671,0.522,0.728
1.840,-0.672,0.511,0.714
1.860,-0.665,0.483,0.688
