time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.718,0.663,-0.080
0.020,-0.817,0.661,-0.182
0.040,-0.748,0.683,0.054
0.060,-0.690,0.739,-0.003
0.080,-0.685,0.796,-0.142
0.100,-0.703,0.854,-0.010
0.120,-0.745,0.908,0.170
0.140,-0.786,0.947,0.156
0.160,-0.788,0.944,-0.006
0.180,-0.753,0.888,-0.003
0.200,-0.717,0.864,0.088
0.220,-0.768,0.834,-0.005
0.240,-0.792,0.750,-0.055
0.260,-0.720,0.705,0.048
0.280,-0.684,0.716,0.016
0.300,-0.679,0.704,-0.055
0.320,-0.702,0.761,-0.002
0.340,-0.721,0.804,0.032
0.360,-0.701,0.778,-0.009
0.380,-0.681,0.734,-0.050
0.400,-0.690,0.718,-0.100
0.420,-0.714,0.685,-0.149
0.440,-0.708,0.648,-0.041
0.460,-0.717,0.735,0.022
0.480,-0.634,0.737,0.101
0.500,-0.595,0.684,-0.071
0.520,-0.655,0.719,-0.199
0.540,-0.638,0.774,-0.058
0.560,-0.591,0.788,0.064
0.580,-0.613,0.833,0.066
0.600,-0.648,0.916,0.041
0.620,-0.680,1.004,0.063
0.640,-0.690,1.001,0.153
0.660,-0.694,0.970,0.199
0.680,-0.712,0.943,0.109
0.700,-0.749,0.893,0.054
0.720,-0.758,0.851,0.112
0.740,-0.748,0.838,0.163
0.760,-0.750,0.839,0.113
0.780,-0.735,0.817,0.060
0.800,-0.695,0.752,0.061
0.820,-0.686,0.733,0.043
0.840,-0.699,0.752,-0.002
0.860,-0.691,0.729,-0.002
0.880,-0.685,0.683,0.024
0.900,-0.667,0.650,0.004
0.920,-0.663,0.646,-0.057
0.940,-0.670,0.698,-0.089
0.960,-0.632,0.715,-0.032
0.980,-0.648,0.719,-0.026
1.000,-0.653,0.722,-0.039
1.020,-0.707,0.746,-0.050
1.040,-0.719,0.765,0.013
1.060,-0.659,0.799,0.091
1.080,-0.649,0.852,0.101
1.100,-0.690,0.943,0.052
1.120,-0.703,1.005,0.016
1.140,-0.665,0.955,0.065
1.160,-0.673,0.931,0.135
1.180,-0.737,0.942,0.079
1.200,-0.743,0.879,0.044
1.220,-0.743,0.831,0.063
1.240,-0.766,0.789,0.115
1.260,-0.773,0.753,0.123
1.280,-0.762,0.738,0.083
1.300,-0.735,0.736,0.027
1.320,-0.667,0.722,-0.017
1.340,-0.624,0.664,-0.053
1.360,-0.680,0.678,-0.093
