time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.718,0.457,0.644
0.020,-0.749,0.476,0.750
0.040,-0.803,0.528,0.808
0.060,-0.843,0.555,0.751
0.080,-0.844,0.543,0.672
0.100,-0.809,0.529,0.691
0.120,-0.746,0.520,0.794
0.140,-0.701,0.535,0.885
0.160,-0.672,0.563,0.864
0.180,-0.648,0.578,0.818
0.200,-0.601,0.608,0.844
0.220,-0.560,0.639,0.851
0.240,-0.525,0.656,0.821
0.260,-0.470,0.578,0.699
0.280,-0.429,0.488,0.624
0.300,-0.420,0.448,0.602
0.320,-0.426,0.463,0.634
0.340,-0.433,0.485,0.657
0.360,-0.436,0.517,0.660
0.380,-0.471,0.557,0.667
0.400,-0.528,0.576,0.701
0.420,-0.579,0.565,0.745
0.440,-0.590,0.529,0.762
0.460,-0.596,0.503,0.736
0.480,-0.591,0.487,0.676
0.500,-0.561,0.492,0.624
0.520,-0.542,0.512,0.575
0.540,-0.602,0.529,0.574
0.560,-0.630,0.507,0.643
0.580,-0.645,0.467,0.645
0.600,-0.660,0.427,0.553
0.620,-0.634,0.453,0.524
0.640,-0.593,0.543,0.567
0.660,-0.567,0.576,0.620
0.680,-0.560,0.552,0.588
0.700,-0.554,0.567,0.573
0.720,-0.541,0.586,0.615
0.740,-0.539,0.608,0.617
0.760,-0.563,0.634,0.575
0.780,-0.583,0.600,0.580
0.800,-0.611,0.531,0.661
0.820,-0.656,0.512,0.711
0.840,-0.703,0.533,0.705
0.860,-0.693,0.531,0.717
0.880,-0.642,0.537,0.737
0.900,-0.619,0.557,0.711
0.920,-0.634,0.574,0.686
0.940,-0.690,0.577,0.756
0.960,-0.717,0.591,0.891
0.980,-0.671,0.619,0.917
1.000,-0.690,0.640,0.834
1.020,-0.706,0.625,0.765
1.040,-0.657,0.599,0.737
1.060,-0.583,0.590,0.739
1.080,-0.553,0.555,0.783
1.100,-0.554,0.488,0.777
1.120,-0.569,0.453,0.683
1.140,-0.578,0.419,0.603
1.160,-0.578,0.360,0.606
1.180,-0.595,0.334,0.656
1.200,-0.597,0.362,0.712
1.220,-0.589,0.414,0.739
1.240,-0.596,0.491,0.768
1.260,-0.554,0.547,0.838
1.280,-0.493,0.586,0.856
1.300,-0.498,0.629,0.755
1.320,-0.497,0.599,0.657
1.340,-0.475,0.515,0.684
1.360,-0.479,0.462,0.734
1.380,-0.472,0.457,0.707
1.400,-0.489,0.490,0.633
1.420,-0.507,0.492,0.593
1.440,-0.498,0.438,0.629
1.460,-0.483,0.398,0.687
1.480,-0.527,0.459,0.699
1.500,-0.584,0.523,0.694
1.520,-0.614,0.546,0.699
1.540,-0.624,0.520,0.651
1.560,-0.603,0.468,0.622
1.580,-0.575,0.424,0.645
1.600,-0.611,0.441,0.672
1.620,-0.672,0.538,0.730
1.640,-0.717,0.631,0.773
1.660,-0.726,0.648,0.781
1.680,-0.713,0.612,0.768
1.700,-0.708,0.566,0.793
1.720,-0.743,0.572,0.850
1.740,-0.736,0.593,0.827
1.760,-0.696,0.583,0.797
1.780,-0.648,0.547,0.809
1.800,-0.599,0.513,0.833
1.820,-0.583,0.521,0.792
1.840,-0.555,0.574,0.681
1.860,-0.494,0.594,0.609
1.880,-0.416,0.530,0.606
1.900,-0.397,0.494,0.607
1.920,-0.425,0.523,0.588
1.940,-0.418,0.528,0.613
1.960,-0.412,0.532,0.650
1.980,-0.454,0.575,0.681
2.000,-0.521,0.608,0.716
2.020,-0.563,0.617,0.778
2.040,-0.566,0.622,0.812
2.060,-0.572,0.587,0.752
2.080,-0.561,0.508,0.653
2.100,-0.541,0.475,0.601
2.120,-0.549,0.485,0.579
2.140,-0.577,0.479,0.568
2.160,-0.595,0.454,0.587
2.180,-0.612,0.450,0.596
2.200,-0.635,0.465,0.583
2.220,-0.648,0.485,0.592
2.240,-0.655,0.495,0.598
2.260,-0.657,0.492,0.581
2.280,-0.638,0.480,0.574
2.300,-0.626,0.480,0.588
2.320,-0.627,0.500,0.596
2.340,-0.623,0.509,0.589
2.360,-0.631,0.503,0.596
2.380,-0.671,0.516,0.653
2.400,-0.720,0.546,0.759
2.420,-0.738,0.567,0.846
2.440,-0.710,0.571,0.830
2.460,-0.693,0.562,0.727
2.480,-0.732,0.556,0.687
2.500,-0.753,0.556,0.805
2.520,-0.713,0.577,0.943
2.540,-0.648,0.605,0.969
2.560,-0.634,0.642,0.869
2.580,-0.634,0.637,0.801
2.600,-0.604,0.607,0.793
2.620,-0.556,0.536,0.776
2.640,-0.526,0.440,0.709
2.660,-0.558,0.354,0.638
2.680,-0.592,0.291,0.609
2.700,-0.598,0.275,0.606
2.720,-0.593,0.293,0.654
2.740,-0.605,0.341,0.734
2.760,-0.615,0.413,0.778
2.780,-0.609,0.479,0.839
2.800,-0.582,0.536,0.898
2.820,-0.542,0.576,0.913
2.840,-0.500,0.576,0.849
2.860,-0.485,0.518,0.732
2.880,-0.476,0.429,0.658
2.900,-0.466,0.377,0.653
2.920,-0.453,0.373,0.674
2.940,-0.448,0.376,0.667
2.960,-0.437,0.404,0.694
2.980,-0.457,0.417,0.703
3.000,-0.500,0.438,0.714
3.020,-0.523,0.451,0.722
3.040,-0.531,0.458,0.721
3.060,-0.553,0.450,0.729
3.080,-0.567,0.432,0.727
3.100,-0.585,0.440,0.719
3.120,-0.606,0.452,0.704
3.140,-0.626,0.449,0.690
3.160,-0.664,0.431,0.705
3.180,-0.688,0.429,0.745
3.200,-0.723,0.464,0.773
3.220,-0.732,0.483,0.770
3.240,-0.739,0.479,0.773
3.260,-0.726,0.489,0.811
3.280,-0.698,0.524,0.865
3.300,-0.714,0.589,0.935
3.320,-0.705,0.639,0.921
3.340,-0.682,0.580,0.856
3.360,-0.677,0.474,0.875
3.380,-0.659,0.427,0.903
3.400,-0.683,0.439,0.836
