time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.589,0.500,0.789
0.020,-0.549,0.498,0.822
0.040,-0.564,0.526,0.821
0.060,-0.602,0.591,0.859
0.080,-0.580,0.615,0.884
0.100,-0.510,0.585,0.868
0.120,-0.462,0.519,0.767
0.140,-0.487,0.462,0.646
0.160,-0.516,0.430,0.624
0.180,-0.501,0.420,0.628
0.200,-0.505,0.396,0.624
0.220,-0.521,0.371,0.646
0.240,-0.566,0.361,0.636
0.260,-0.576,0.356,0.691
0.280,-0.561,0.289,0.658
0.300,-0.584,0.332,0.598
0.320,-0.648,0.456,0.527
0.340,-0.665,0.523,0.531
0.360,-0.625,0.497,0.612
0.380,-0.630,0.476,0.667
0.400,-0.647,0.484,0.725
0.420,-0.662,0.551,0.736
0.440,-0.733,0.611,0.700
0.460,-0.721,0.585,0.708
0.480,-0.692,0.537,0.715
0.500,-0.698,0.589,0.750
0.520,-0.733,0.648,0.841
0.540,-0.750,0.653,0.878
0.560,-0.746,0.606,0.857
0.580,-0.766,0.564,0.885
0.600,-0.717,0.551,0.932
0.620,-0.642,0.541,0.789
0.640,-0.566,0.512,0.540
0.660,-0.505,0.467,0.429
0.680,-0.488,0.447,0.490
0.700,-0.503,0.490,0.578
0.720,-0.540,0.534,0.635
0.740,-0.566,0.550,0.668
0.760,-0.617,0.574,0.659
0.780,-0.644,0.542,0.624
0.800,-0.637,0.501,0.643
0.820,-0.614,0.503,0.660
0.840,-0.584,0.471,0.591
0.860,-0.703,0.467,0.470
0.880,-0.852,0.466,0.386
0.900,-0.791,0.433,0.621
0.920,-0.528,0.528,1.014
0.940,-0.286,0.629,1.114
0.960,-0.378,0.670,0.735
0.980,-0.650,0.727,0.167
1.000,-0.639,0.585,0.208
1.020,-0.440,0.374,0.595
1.040,-0.507,0.400,0.653
1.060,-0.699,0.455,0.519
1.080,-0.746,0.482,0.525
1.100,-0.652,0.516,0.576
1.120,-0.665,0.545,0.524
1.140,-0.726,0.582,0.535
1.160,-0.727,0.657,0.676
1.180,-0.726,0.722,0.762
1.200,-0.740,0.692,0.691
1.220,-0.743,0.642,0.638
1.240,-0.641,0.696,0.845
1.260,-0.570,0.785,1.032
1.280,-0.644,0.873,0.980
1.300,-0.620,0.825,0.891
1.320,-0.486,0.760,0.903
1.340,-0.413,0.636,0.817
1.360,-0.455,0.404,0.620
1.380,-0.555,0.263,0.512
1.400,-0.621,0.246,0.680
1.420,-0.448,0.364,1.048
1.440,-0.234,0.451,1.188
1.460,-0.397,0.616,1.030
1.480,-0.640,0.838,0.677
1.500,-0.618,0.788,0.563
1.520,-0.440,0.559,0.748
1.540,-0.383,0.528,0.698
1.560,-0.381,0.532,0.559
1.580,-0.489,0.583,0.382
1.600,-0.503,0.555,0.370
1.620,-0.487,0.363,0.512
1.640,-0.459,0.273,0.673
1.660,-0.493,0.393,0.651
1.680,-0.527,0.505,0.596
1.700,-0.539,0.550,0.571
1.720,-0.516,0.548,0.562
1.740,-0.540,0.532,0.611
1.760,-0.646,0.485,0.709
1.780,-0.846,0.452,0.615
1.800,-0.929,0.355,0.477
1.820,-0.834,0.261,0.671
1.840,-0.878,0.485,0.671
1.860,-1.013,0.644,0.595
1.880,-0.939,0.523,0.707
1.900,-0.870,0.469,0.728
1.920,-0.920,0.756,0.609
1.940,-0.822,0.910,0.739
1.960,-0.705,0.834,0.885
1.980,-0.588,0.715,0.799
2.000,-0.547,0.775,0.673
2.020,-0.505,0.799,0.564
2.040,-0.375,0.603,0.578
2.060,-0.327,0.486,0.534
2.080,-0.380,0.541,0.451
2.100,-0.392,0.606,0.436
2.120,-0.441,0.589,0.478
2.140,-0.507,0.546,0.481
2.160,-0.583,0.603,0.591
2.180,-0.710,0.665,0.599
2.200,-0.832,0.719,0.684
2.220,-0.831,0.638,0.700
2.240,-0.715,0.507,0.678
2.260,-0.677,0.602,0.383
2.280,-0.607,0.713,0.234
2.300,-0.532,0.695,0.300
2.320,-0.536,0.590,0.304
2.340,-0.602,0.507,0.271
2.360,-0.643,0.494,0.271
2.380,-0.654,0.531,0.224
2.400,-0.635,0.510,0.208
2.420,-0.666,0.496,0.231
2.440,-0.706,0.543,0.297
2.460,-0.718,0.634,0.350
2.480,-0.712,0.641,0.373
2.500,-0.721,0.597,0.420
2.520,-0.779,0.600,0.410
2.540,-0.820,0.681,0.448
2.560,-0.835,0.740,0.536
2.580,-0.809,0.685,0.615
2.600,-0.796,0.651,0.651
2.620,-0.777,0.651,0.620
2.640,-0.758,0.667,0.667
2.660,-0.702,0.681,0.780
2.680,-0.646,0.744,0.820
2.700,-0.627,0.827,0.805
2.720,-0.632,0.763,0.773
