time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.348,0.789,0.564
0.020,-0.342,0.775,0.579
0.040,-0.333,0.735,0.606
0.060,-0.316,0.756,0.595
0.080,-0.360,0.771,0.530
0.100,-0.307,0.698,0.551
0.120,-0.322,0.735,0.685
0.140,-0.436,0.816,0.693
0.160,-0.453,0.733,0.599
0.180,-0.408,0.661,0.552
0.200,-0.336,0.703,0.542
0.220,-0.292,0.727,0.555
0.240,-0.314,0.732,0.607
0.260,-0.335,0.754,0.633
0.280,-0.312,0.742,0.634
0.300,-0.328,0.739,0.605
0.320,-0.371,0.732,0.602
0.340,-0.390,0.725,0.631
0.360,-0.387,0.739,0.667
0.380,-0.370,0.763,0.664
0.400,-0.343,0.745,0.623
0.420,-0.337,0.723,0.598
0.440,-0.360,0.736,0.617
0.460,-0.362,0.752,0.659
0.480,-0.350,0.752,0.662
0.500,-0.356,0.748,0.631
0.520,-0.350,0.735,0.624
0.540,-0.347,0.718,0.645
0.560,-0.344,0.705,0.650
0.580,-0.344,0.720,0.639
0.600,-0.347,0.747,0.617
0.620,-0.348,0.740,0.621
0.640,-0.335,0.718,0.650
0.660,-0.336,0.710,0.651
0.680,-0.343,0.700,0.641
0.700,-0.349,0.714,0.628
0.720,-0.333,0.748,0.644
0.740,-0.328,0.751,0.640
0.760,-0.321,0.731,0.620
0.780,-0.316,0.714,0.622
0.800,-0.314,0.712,0.659
0.820,-0.309,0.738,0.672
0.840,-0.323,0.759,0.648
0.860,-0.328,0.739,0.637
0.880,-0.308,0.710,0.666
0.900,-0.298,0.740,0.692
0.920,-0.309,0.778,0.658
0.940,-0.311,0.760,0.618
0.960,-0.302,0.712,0.628
0.980,-0.309,0.727,0.666
1.000,-0.332,0.764,0.663
1.020,-0.334,0.738,0.628
1.040,-0.337,0.698,0.623
1.060,-0.313,0.706,0.657
1.080,-0.300,0.762,0.675
1.100,-0.302,0.765,0.644
1.120,-0.302,0.727,0.615
1.140,-0.309,0.726,0.613
1.160,-0.300,0.747,0.642
1.180,-0.282,0.755,0.663
1.200,-0.295,0.762,0.646
1.220,-0.299,0.740,0.636
1.240,-0.295,0.744,0.645
1.260,-0.287,0.762,0.656
1.280,-0.287,0.746,0.645
1.300,-0.314,0.754,0.612
1.320,-0.343,0.745,0.603
1.340,-0.371,0.689,0.632
1.360,-0.392,0.673,0.693
1.380,-0.374,0.735,0.710
1.400,-0.330,0.790,0.648
1.420,-0.283,0.770,0.610
1.440,-0.242,0.761,0.630
1.460,-0.240,0.787,0.644
1.480,-0.290,0.784,0.636
1.500,-0.350,0.747,0.646
1.520,-0.350,0.712,0.674
1.540,-0.328,0.718,0.651
1.560,-0.331,0.742,0.588
1.580,-0.322,0.724,0.570
1.600,-0.284,0.712,0.608
1.620,-0.286,0.751,0.620
1.640,-0.320,0.752,0.593
1.660,-0.339,0.712,0.612
1.680,-0.334,0.710,0.654
1.700,-0.317,0.738,0.647
1.720,-0.308,0.768,0.614
1.740,-0.305,0.782,0.628
1.760,-0.307,0.763,0.647
1.780,-0.316,0.739,0.630
1.800,-0.333,0.744,0.628
1.820,-0.338,0.734,0.658
1.840,-0.342,0.717,0.659
1.860,-0.334,0.726,0.630
1.880,-0.315,0.754,0.636
1.900,-0.306,0.769,0.656
1.920,-0.305,0.740,0.633
1.940,-0.312,0.728,0.619
1.960,-0.319,0.732,0.644
1.980,-0.327,0.725,0.652
2.000,-0.337,0.735,0.626
2.020,-0.322,0.736,0.629
2.040,-0.305,0.722,0.629
2.060,-0.301,0.733,0.586
2.080,-0.301,0.762,0.600
2.100,-0.310,0.779,0.670
2.120,-0.332,0.750,0.666
2.140,-0.342,0.748,0.627
2.160,-0.309,0.744,0.642
2.180,-0.293,0.735,0.625
2.200,-0.325,0.757,0.577
2.220,-0.325,0.768,0.635
2.240,-0.317,0.723,0.696
2.260,-0.338,0.699,0.635
2.280,-0.368,0.739,0.576
2.300,-0.326,0.744,0.654
2.320,-0.281,0.734,0.685
2.340,-0.308,0.752,0.585
2.360,-0.334,0.769,0.587
2.380,-0.316,0.736,0.692
2.400,-0.304,0.718,0.688
2.420,-0.313,0.760,0.602
2.440,-0.328,0.782,0.607
2.460,-0.331,0.731,0.665
2.480,-0.340,0.704,0.659
2.500,-0.332,0.736,0.619
2.520,-0.294,0.745,0.623
2.540,-0.285,0.735,0.647
2.560,-0.315,0.732,0.644
2.580,-0.320,0.740,0.654
2.600,-0.296,0.756,0.658
2.620,-0.284,0.756,0.634
2.640,-0.298,0.746,0.617
2.660,-0.317,0.730,0.636
2.680,-0.314,0.730,0.659
2.700,-0.297,0.730,0.646
2.720,-0.295,0.743,0.628
2.740,-0.308,0.762,0.644
2.760,-0.310,0.738,0.662
2.780,-0.311,0.722,0.639
2.800,-0.322,0.739,0.616
2.820,-0.318,0.761,0.636
2.840,-0.313,0.762,0.673
2.860,-0.312,0.730,0.646
2.880,-0.319,0.716,0.615
2.900,-0.333,0.745,0.627
2.920,-0.329,0.770,0.659
2.940,-0.322,0.761,0.659
2.960,-0.311,0.721,0.632
2.980,-0.309,0.717,0.621
3.000,-0.337,0.759,0.615
3.020,-0.351,0.765,0.626
3.040,-0.345,0.742,0.642
3.060,-0.343,0.748,0.641
3.080,-0.350,0.746,0.630
3.100,-0.370,0.743,0.600
3.120,-0.375,0.754,0.586
3.140,-0.351,0.742,0.596
3.160,-0.352,0.755,0.604
3.180,-0.384,0.781,0.591
3.200,-0.375,0.768,0.591
3.220,-0.364,0.750,0.587
3.240,-0.390,0.764,0.572
