time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.467,0.785,-0.565
0.020,-0.508,0.776,-0.588
0.040,-0.483,0.745,-0.595
0.060,-0.479,0.777,-0.660
0.080,-0.456,0.727,-0.647
0.100,-0.467,0.673,-0.621
0.120,-0.503,0.698,-0.626
0.140,-0.494,0.772,-0.603
0.160,-0.471,0.828,-0.597
0.180,-0.437,0.800,-0.619
0.200,-0.427,0.717,-0.610
0.220,-0.455,0.686,-0.589
0.240,-0.418,0.673,-0.590
0.260,-0.343,0.657,-0.606
0.280,-0.336,0.648,-0.637
0.300,-0.357,0.639,-0.638
0.320,-0.378,0.650,-0.638
0.340,-0.373,0.626,-0.639
0.360,-0.352,0.643,-0.667
0.380,-0.329,0.629,-0.651
0.400,-0.323,0.738,-0.663
0.420,-0.381,0.841,-0.617
0.440,-0.410,0.805,-0.590
0.460,-0.373,0.807,-0.610
0.480,-0.393,0.790,-0.618
0.500,-0.362,0.787,-0.604
0.520,-0.301,0.821,-0.631
0.540,-0.229,0.800,-0.615
0.560,-0.164,0.750,-0.617
0.580,-0.196,0.721,-0.639
0.600,-0.256,0.664,-0.652
0.620,-0.249,0.561,-0.697
0.640,-0.196,0.491,-0.738
0.660,-0.217,0.523,-0.684
0.680,-0.274,0.573,-0.638
0.700,-0.235,0.640,-0.628
0.720,-0.252,0.727,-0.679
0.740,-0.415,0.781,-0.630
0.760,-0.544,0.822,-0.573
0.780,-0.541,0.766,-0.581
0.800,-0.505,0.714,-0.617
0.820,-0.505,0.739,-0.610
0.840,-0.543,0.824,-0.601
0.860,-0.584,0.808,-0.582
0.880,-0.585,0.746,-0.559
0.900,-0.588,0.682,-0.578
0.920,-0.572,0.688,-0.543
0.940,-0.580,0.728,-0.531
0.960,-0.567,0.717,-0.546
0.980,-0.515,0.650,-0.601
1.000,-0.459,0.649,-0.583
1.020,-0.468,0.704,-0.625
1.040,-0.519,0.697,-0.593
1.060,-0.549,0.676,-0.576
1.080,-0.502,0.642,-0.584
1.100,-0.471,0.677,-0.623
1.120,-0.481,0.708,-0.630
1.140,-0.508,0.691,-0.622
1.160,-0.493,0.660,-0.614
1.180,-0.462,0.698,-0.622
1.200,-0.458,0.715,-0.602
1.220,-0.492,0.725,-0.591
1.240,-0.550,0.721,-0.574
1.260,-0.551,0.695,-0.562
1.280,-0.499,0.649,-0.586
1.300,-0.440,0.704,-0.567
1.320,-0.426,0.735,-0.625
1.340,-0.430,0.698,-0.628
1.360,-0.451,0.648,-0.589
1.380,-0.554,0.649,-0.591
1.400,-0.675,0.662,-0.578
1.420,-0.661,0.603,-0.599
1.440,-0.557,0.570,-0.666
1.460,-0.496,0.569,-0.687
1.480,-0.490,0.587,-0.659
1.500,-0.499,0.592,-0.601
1.520,-0.471,0.679,-0.569
1.540,-0.491,0.706,-0.572
1.560,-0.563,0.691,-0.545
1.580,-0.600,0.699,-0.570
1.600,-0.599,0.670,-0.574
1.620,-0.556,0.706,-0.591
1.640,-0.526,0.718,-0.593
1.660,-0.569,0.809,-0.624
1.680,-0.497,0.768,-0.601
1.700,-0.485,0.749,-0.626
1.720,-0.499,0.732,-0.592
1.740,-0.520,0.747,-0.562
1.760,-0.524,0.745,-0.540
1.780,-0.510,0.728,-0.547
1.800,-0.469,0.759,-0.568
1.820,-0.440,0.762,-0.590
1.840,-0.429,0.753,-0.578
1.860,-0.416,0.763,-0.597
