time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.063,0.389,-0.979
0.020,-0.199,0.324,-1.000
0.040,-0.221,0.319,-0.967
0.060,-0.096,0.364,-0.966
0.080,-0.052,0.380,-0.898
0.100,-0.122,0.301,-0.880
0.120,-0.112,0.218,-0.962
0.140,-0.044,0.255,-0.937
0.160,-0.045,0.316,-0.879
0.180,-0.091,0.257,-0.992
0.200,-0.168,0.186,-1.036
0.220,-0.171,0.206,-0.984
0.240,-0.143,0.255,-1.010
0.260,-0.045,0.311,-1.071
0.280,0.007,0.366,-0.905
0.300,-0.019,0.278,-0.965
0.320,-0.067,0.216,-0.926
0.340,-0.052,0.265,-0.933
0.360,-0.069,0.355,-0.944
0.380,-0.081,0.369,-0.894
0.400,-0.083,0.373,-0.870
0.420,-0.023,0.389,-0.859
0.440,-0.022,0.428,-0.848
0.460,-0.042,0.499,-0.859
0.480,-0.047,0.498,-0.862
0.500,0.047,0.381,-0.983
0.520,0.106,0.366,-0.950
0.540,0.098,0.363,-0.888
0.560,0.045,0.421,-0.840
0.580,-0.053,0.482,-0.786
0.600,-0.186,0.384,-0.848
0.620,-0.023,0.347,-0.922
0.640,0.208,0.411,-0.991
0.660,0.231,0.494,-0.854
0.680,0.070,0.563,-0.720
0.700,0.010,0.560,-0.806
0.720,0.122,0.508,-0.944
0.740,0.212,0.449,-0.939
0.760,0.260,0.456,-0.818
0.780,0.241,0.485,-0.761
0.800,0.261,0.453,-0.811
0.820,0.262,0.500,-0.898
0.840,0.200,0.487,-0.755
0.860,0.247,0.615,-0.732
0.880,0.177,0.679,-0.715
0.900,-0.041,0.715,-0.438
0.920,-0.109,0.786,-0.596
0.940,-0.056,0.811,-0.696
0.960,0.031,0.784,-0.713
0.980,-0.001,0.708,-0.797
1.000,-0.060,0.690,-0.644
1.020,-0.091,0.862,-0.756
1.040,-0.085,0.772,-0.530
1.060,-0.131,0.714,-0.404
1.080,-0.224,0.818,-0.602
1.100,-0.213,0.832,-0.640
1.120,-0.177,0.736,-0.503
1.140,-0.260,0.675,-0.406
1.160,-0.378,0.758,-0.529
1.180,-0.381,0.738,-0.460
1.200,-0.486,0.675,-0.440
1.220,-0.503,0.726,-0.293
1.240,-0.537,0.802,-0.335
1.260,-0.628,0.850,-0.213
1.280,-0.677,0.663,-0.079
1.300,-0.806,0.435,-0.230
1.320,-0.791,0.388,-0.315
1.340,-0.860,0.522,-0.174
1.360,-0.772,0.777,-0.372
1.380,-0.828,0.858,-0.555
1.400,-0.895,0.731,-0.412
1.420,-0.864,0.676,-0.218
1.440,-0.800,0.797,-0.029
1.460,-0.684,0.932,-0.095
1.480,-0.798,1.115,-0.572
1.500,-0.897,1.104,-0.729
1.520,-0.611,0.703,-0.255
1.540,-0.495,0.572,-0.130
1.560,-0.582,0.665,-0.039
1.580,-0.715,0.798,0.049
1.600,-0.692,0.784,0.041
1.620,-0.669,0.734,0.200
1.640,-0.888,0.777,0.317
1.660,-1.017,0.776,0.423
1.680,-0.970,0.479,0.395
1.700,-0.835,0.201,0.279
1.720,-0.914,0.268,0.156
1.740,-0.918,0.699,0.599
1.760,-0.447,0.613,0.205
1.780,-0.894,0.789,0.172
1.800,-1.012,1.013,0.138
1.820,-0.882,0.934,0.352
1.840,-0.723,0.790,0.521
1.860,-1.007,0.978,0.346
1.880,-0.877,0.717,0.294
1.900,-0.892,0.784,0.222
1.920,-0.862,0.860,0.216
1.940,-0.848,0.893,0.309
1.960,-0.901,0.600,0.300
1.980,-0.943,0.413,0.300
2.000,-0.909,0.335,0.301
2.020,-0.852,0.399,0.228
2.040,-0.889,0.600,0.042
2.060,-0.904,0.717,-0.074
2.080,-0.777,0.601,-0.004
2.100,-0.625,0.565,0.139
2.120,-0.665,0.662,-0.004
2.140,-0.741,0.731,-0.136
2.160,-0.740,0.639,-0.141
2.180,-0.705,0.586,-0.067
2.200,-0.670,0.626,-0.050
2.220,-0.720,0.701,-0.089
2.240,-0.719,0.654,-0.136
2.260,-0.724,0.605,-0.177
2.280,-0.677,0.669,-0.093
2.300,-0.684,0.742,-0.116
2.320,-0.662,0.660,-0.103
