time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.811,0.444,-0.002
0.020,-0.852,0.571,0.025
0.040,-0.891,0.644,0.052
0.060,-0.862,0.628,0.062
0.080,-0.869,0.558,0.077
0.100,-0.938,0.499,0.040
0.120,-1.008,0.408,0.065
0.140,-1.021,0.316,0.187
0.160,-0.990,0.372,0.249
0.180,-1.027,0.551,0.146
0.200,-1.060,0.652,0.009
0.220,-1.001,0.601,-0.011
0.240,-1.015,0.495,0.077
0.260,-1.079,0.438,0.133
0.280,-1.050,0.384,0.152
0.300,-0.974,0.402,0.156
0.320,-0.972,0.527,0.011
0.340,-0.994,0.587,-0.030
0.360,-0.935,0.512,0.110
0.380,-0.856,0.455,0.165
0.400,-0.837,0.454,0.098
0.420,-0.882,0.434,-0.013
0.440,-0.921,0.368,-0.049
0.460,-0.890,0.326,-0.015
0.480,-0.862,0.419,0.055
0.500,-0.864,0.604,0.099
0.520,-0.941,0.724,0.093
0.540,-1.068,0.670,0.145
0.560,-1.114,0.482,0.178
0.580,-1.091,0.360,0.154
0.600,-1.096,0.395,0.129
0.620,-1.105,0.562,0.065
0.640,-1.026,0.662,0.042
0.660,-0.929,0.595,0.101
0.680,-0.898,0.475,0.063
0.700,-0.928,0.386,0.004
0.720,-0.966,0.347,0.049
0.740,-1.006,0.396,0.142
0.760,-0.992,0.475,0.141
0.780,-0.929,0.471,0.097
0.800,-0.895,0.462,-0.020
0.820,-0.933,0.519,-0.171
0.840,-0.990,0.530,-0.174
0.860,-0.920,0.462,-0.003
0.880,-0.853,0.492,0.045
0.900,-0.916,0.639,-0.068
0.920,-0.940,0.672,-0.108
0.940,-0.907,0.582,0.014
0.960,-0.889,0.497,0.061
0.980,-0.859,0.465,-0.004
1.000,-0.893,0.420,-0.062
1.020,-0.950,0.426,0.045
1.040,-0.988,0.493,0.137
1.060,-1.007,0.556,0.207
1.080,-1.000,0.608,0.171
1.100,-1.009,0.615,-0.027
1.120,-1.056,0.536,-0.153
1.140,-1.087,0.458,-0.094
1.160,-1.065,0.449,0.023
1.180,-0.991,0.533,0.112
1.200,-0.930,0.636,0.050
1.220,-0.927,0.629,-0.047
1.240,-0.932,0.507,-0.021
1.260,-0.922,0.437,0.029
1.280,-0.917,0.446,0.011
1.300,-0.879,0.427,-0.021
1.320,-0.731,0.423,-0.060
1.340,-0.690,0.462,-0.152
1.360,-0.808,0.456,-0.099
1.380,-0.878,0.575,0.090
1.400,-0.964,0.813,0.090
1.420,-1.067,0.829,0.052
1.440,-1.085,0.573,0.138
1.460,-1.109,0.391,0.137
1.480,-1.060,0.440,-0.001
1.500,-1.012,0.622,-0.137
1.520,-0.958,0.686,-0.049
1.540,-0.883,0.591,0.064
1.560,-0.847,0.483,0.042
1.580,-0.871,0.434,-0.055
1.600,-0.958,0.462,-0.049
1.620,-1.008,0.532,0.023
1.640,-0.950,0.566,0.053
1.660,-0.879,0.561,-0.028
1.680,-0.894,0.551,-0.139
1.700,-0.940,0.545,-0.193
1.720,-0.967,0.517,-0.156
1.740,-0.897,0.537,-0.098
1.760,-0.746,0.588,-0.165
1.780,-0.793,0.560,-0.129
1.800,-0.900,0.596,-0.020
1.820,-0.887,0.695,-0.002
1.840,-0.837,0.657,-0.026
1.860,-0.839,0.512,-0.093
1.880,-0.871,0.425,-0.140
1.900,-0.899,0.440,-0.041
1.920,-0.952,0.546,0.098
1.940,-0.982,0.651,0.172
1.960,-0.991,0.690,0.054
1.980,-1.003,0.656,-0.099
2.000,-1.040,0.587,-0.190
2.020,-1.067,0.509,-0.136
2.040,-1.042,0.480,0.024
2.060,-0.992,0.538,0.079
2.080,-0.945,0.615,-0.005
2.100,-0.939,0.625,-0.077
2.120,-0.913,0.560,-0.046
2.140,-0.891,0.491,-0.020
2.160,-0.865,0.481,-0.044
2.180,-0.856,0.518,-0.120
2.200,-0.790,0.496,-0.155
2.220,-0.719,0.422,-0.127
2.240,-0.757,0.448,-0.081
2.260,-0.843,0.606,-0.052
2.280,-0.883,0.789,-0.031
2.300,-0.986,0.780,-0.011
2.320,-1.060,0.538,0.070
2.340,-1.089,0.431,0.065
2.360,-1.085,0.560,-0.058
2.380,-1.020,0.687,-0.076
2.400,-0.946,0.665,0.025
2.420,-0.914,0.619,-0.010
2.440,-0.875,0.560,-0.108
2.460,-0.844,0.456,-0.122
2.480,-0.849,0.398,-0.042
2.500,-0.927,0.486,0.017
2.520,-0.984,0.593,-0.001
2.540,-0.918,0.585,-0.022
2.560,-0.909,0.589,-0.123
2.580,-0.954,0.571,-0.182
2.600,-0.894,0.488,-0.130
2.620,-0.850,0.475,-0.092
2.640,-0.954,0.634,-0.103
2.660,-0.929,0.718,-0.123
2.680,-0.769,0.614,-0.035
2.700,-0.765,0.518,-0.054
2.720,-0.857,0.487,-0.130
2.740,-0.895,0.455,-0.096
2.760,-0.906,0.483,0.005
2.780,-0.946,0.557,0.104
2.800,-0.949,0.660,0.094
2.820,-0.969,0.694,-0.045
2.840,-0.995,0.559,-0.091
2.860,-0.980,0.404,-0.051
2.880,-0.972,0.373,-0.032
2.900,-0.965,0.431,-0.010
2.920,-0.936,0.520,0.018
2.940,-0.916,0.556,0.099
2.960,-0.921,0.539,0.211
2.980,-0.918,0.514,0.273
3.000,-0.897,0.501,0.252
3.020,-0.927,0.409,0.164
3.040,-0.924,0.247,0.118
3.060,-0.897,0.242,0.185
3.080,-0.946,0.330,0.156
