time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.034,1.129,0.362
0.020,-0.065,1.128,0.374
0.040,-0.073,1.043,0.469
0.060,-0.077,0.939,0.444
0.080,-0.119,0.890,0.433
0.100,-0.208,0.999,0.394
0.120,-0.098,0.951,0.485
0.140,0.093,0.756,0.515
0.160,0.050,0.731,0.391
0.180,-0.092,0.930,0.389
0.200,-0.085,1.025,0.641
0.220,-0.048,0.911,0.647
0.240,-0.088,0.820,0.346
0.260,-0.079,0.828,0.289
0.280,-0.021,0.891,0.511
0.300,-0.027,0.938,0.582
0.320,-0.039,0.843,0.486
0.340,0.033,0.760,0.524
0.360,0.077,0.831,0.577
0.380,0.064,0.875,0.555
0.400,0.038,0.857,0.532
0.420,-0.001,0.793,0.538
0.440,0.054,0.679,0.587
0.460,0.092,0.653,0.592
0.480,0.085,0.739,0.587
0.500,0.097,0.880,0.684
0.520,0.141,0.935,0.722
0.540,0.166,0.830,0.703
0.560,0.146,0.797,0.672
0.580,0.107,0.896,0.676
0.600,0.080,0.886,0.781
0.620,-0.016,0.813,0.703
0.640,0.054,0.724,0.485
0.660,0.174,0.695,0.463
0.680,0.106,0.781,0.553
0.700,0.147,0.672,0.702
0.720,0.176,0.567,0.614
0.740,0.044,0.592,0.429
0.760,0.072,0.565,0.524
0.780,0.112,0.625,0.609
0.800,0.053,0.706,0.632
0.820,0.044,0.736,0.711
0.840,0.136,0.722,0.764
0.860,0.171,0.728,0.777
0.880,0.142,0.747,0.820
0.900,0.123,0.828,0.869
0.920,0.152,0.858,0.884
0.940,0.156,0.823,0.905
0.960,0.082,0.786,0.820
0.980,0.088,0.742,0.775
1.000,0.122,0.628,0.671
1.020,0.041,0.545,0.589
1.040,-0.054,0.522,0.549
1.060,-0.063,0.622,0.644
1.080,-0.048,0.753,0.692
1.100,-0.020,0.754,0.687
1.120,-0.041,0.641,0.695
1.140,-0.081,0.636,0.720
1.160,-0.105,0.768,0.714
1.180,-0.062,0.762,0.677
1.200,0.074,0.600,0.716
1.220,0.107,0.597,0.758
1.240,0.009,0.748,0.762
1.260,-0.048,0.697,0.742
1.280,0.040,0.516,0.717
1.300,0.149,0.483,0.784
1.320,0.064,0.620,0.715
1.340,0.072,0.655,0.487
1.360,0.253,0.590,0.857
1.380,0.021,0.735,1.117
1.400,-0.239,0.751,1.025
1.420,0.008,0.505,0.844
1.440,0.131,0.460,0.753
1.460,-0.010,0.582,0.792
1.480,-0.058,0.585,0.841
1.500,0.090,0.556,0.910
1.520,0.073,0.584,0.916
1.540,-0.033,0.536,0.859
1.560,-0.116,0.415,0.768
1.580,-0.044,0.379,0.820
1.600,0.005,0.554,0.974
1.620,-0.099,0.658,1.034
1.640,-0.114,0.503,0.959
1.660,0.155,0.367,0.961
1.680,0.283,0.546,1.083
1.700,0.093,0.760,1.118
1.720,-0.015,0.593,0.893
1.740,0.129,0.410,0.919
1.760,0.200,0.501,0.989
1.780,-0.058,0.768,1.055
1.800,-0.195,0.918,0.772
1.820,-0.019,0.748,0.637
1.840,0.070,0.574,0.697
1.860,-0.024,0.932,0.596
1.880,-0.029,0.974,0.710
1.900,-0.015,0.729,0.706
1.920,-0.016,0.774,0.555
1.940,0.044,0.799,0.503
1.960,0.046,0.818,0.356
1.980,-0.016,0.810,0.255
2.000,-0.081,0.825,0.425
2.020,-0.064,0.795,0.321
2.040,0.004,0.847,0.101
2.060,0.027,1.019,0.158
2.080,0.049,0.947,0.215
2.100,0.015,0.908,0.099
2.120,0.060,1.119,0.214
2.140,0.164,1.131,0.279
2.160,0.059,1.002,0.064
2.180,-0.172,0.681,0.132
2.200,-0.218,0.707,0.237
2.220,-0.213,0.867,0.151
2.240,-0.202,0.852,0.088
2.260,-0.208,0.836,-0.022
2.280,-0.188,0.786,-0.017
2.300,-0.238,0.899,0.070
2.320,-0.322,1.090,0.160
2.340,-0.336,1.084,0.274
2.360,-0.363,0.892,0.181
2.380,-0.396,0.829,-0.158
2.400,-0.345,0.917,0.135
2.420,-0.386,1.094,0.193
2.440,-0.459,1.073,0.150
2.460,-0.459,0.958,0.168
2.480,-0.371,0.708,0.019
2.500,-0.404,0.800,-0.153
2.520,-0.404,1.015,-0.025
2.540,-0.417,0.981,0.164
2.560,-0.525,0.991,0.266
2.580,-0.551,0.926,0.266
2.600,-0.529,0.810,0.116
2.620,-0.597,0.903,0.029
2.640,-0.573,0.865,0.247
2.660,-0.600,0.900,0.192
2.680,-0.641,0.921,0.166
2.700,-0.589,0.884,0.204
2.720,-0.478,0.843,0.093
2.740,-0.435,0.935,0.005
