time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.049,0.776,0.579
0.020,-0.048,0.755,0.591
0.040,-0.040,0.753,0.563
0.060,-0.013,0.759,0.548
0.080,-0.003,0.788,0.527
0.100,0.002,0.806,0.544
0.120,0.021,0.804,0.613
0.140,0.024,0.819,0.629
0.160,0.016,0.828,0.599
0.180,0.019,0.808,0.606
0.200,0.022,0.808,0.651
0.220,0.018,0.820,0.670
0.240,0.022,0.805,0.648
0.260,0.029,0.786,0.632
0.280,0.026,0.803,0.607
0.300,0.031,0.812,0.596
0.320,0.049,0.804,0.634
0.340,0.031,0.800,0.674
0.360,0.022,0.763,0.712
0.380,0.056,0.721,0.735
0.400,0.074,0.735,0.668
0.420,0.079,0.736,0.598
0.440,0.090,0.701,0.586
0.460,0.103,0.672,0.604
0.480,0.103,0.678,0.629
0.500,0.091,0.709,0.639
0.520,0.083,0.738,0.659
0.540,0.089,0.753,0.703
0.560,0.093,0.747,0.735
0.580,0.096,0.722,0.732
0.600,0.104,0.697,0.724
0.620,0.118,0.703,0.753
0.640,0.061,0.818,0.697
0.660,0.027,0.868,0.669
0.680,0.026,0.767,0.750
0.700,-0.046,0.666,0.700
0.720,-0.094,0.623,0.705
0.740,-0.083,0.661,0.769
0.760,-0.067,0.726,0.807
0.780,-0.034,0.735,0.811
0.800,-0.031,0.714,0.719
0.820,-0.058,0.702,0.678
0.840,-0.052,0.680,0.686
0.860,-0.060,0.647,0.701
0.880,-0.047,0.626,0.714
0.900,-0.047,0.650,0.693
0.920,-0.061,0.680,0.627
0.940,-0.061,0.667,0.635
0.960,-0.073,0.641,0.664
0.980,-0.092,0.665,0.674
1.000,-0.100,0.718,0.660
1.020,-0.064,0.721,0.711
1.040,-0.051,0.742,0.715
1.060,-0.068,0.774,0.678
1.080,-0.065,0.761,0.718
1.100,-0.086,0.778,0.717
1.120,-0.096,0.762,0.701
1.140,-0.085,0.712,0.734
1.160,-0.101,0.714,0.712
1.180,-0.117,0.723,0.676
1.200,-0.098,0.723,0.704
1.220,-0.093,0.759,0.726
1.240,-0.107,0.775,0.724
1.260,-0.128,0.761,0.724
1.280,-0.147,0.773,0.743
1.300,-0.155,0.808,0.720
1.320,-0.148,0.808,0.696
1.340,-0.160,0.817,0.721
1.360,-0.190,0.852,0.739
1.380,-0.201,0.834,0.733
1.400,-0.188,0.784,0.760
1.420,-0.170,0.807,0.815
1.440,-0.178,0.884,0.801
1.460,-0.158,0.854,0.715
1.480,-0.116,0.719,0.658
1.500,-0.098,0.635,0.636
1.520,-0.094,0.628,0.595
1.540,-0.060,0.634,0.545
1.560,0.003,0.612,0.538
1.580,0.037,0.629,0.533
1.600,0.015,0.680,0.533
1.620,-0.006,0.701,0.574
1.640,-0.024,0.705,0.627
1.660,-0.051,0.743,0.618
1.680,-0.053,0.787,0.647
1.700,-0.041,0.820,0.750
1.720,-0.096,0.893,0.725
1.740,-0.130,0.865,0.647
1.760,-0.108,0.761,0.661
1.780,-0.155,0.750,0.620
1.800,-0.217,0.750,0.584
1.820,-0.240,0.702,0.597
1.840,-0.254,0.662,0.632
1.860,-0.260,0.649,0.646
1.880,-0.245,0.691,0.630
1.900,-0.235,0.772,0.626
1.920,-0.211,0.787,0.649
1.940,-0.181,0.783,0.667
1.960,-0.192,0.787,0.624
1.980,-0.177,0.743,0.638
2.000,-0.180,0.752,0.638
2.020,-0.194,0.777,0.598
2.040,-0.168,0.763,0.637
2.060,-0.164,0.749,0.664
2.080,-0.171,0.785,0.679
2.100,-0.167,0.844,0.698
2.120,-0.161,0.888,0.772
2.140,-0.151,0.911,0.816
2.160,-0.188,0.953,0.787
2.180,-0.209,0.983,0.778
2.200,-0.206,0.965,0.824
2.220,-0.246,0.884,0.803
2.240,-0.188,0.814,0.784
2.260,-0.228,0.795,0.656
2.280,-0.282,0.834,0.674
2.300,-0.275,0.853,0.790
2.320,-0.329,0.817,0.757
2.340,-0.335,0.784,0.667
2.360,-0.398,0.779,0.564
2.380,-0.379,0.722,0.643
2.400,-0.346,0.723,0.756
2.420,-0.454,0.724,0.610
2.440,-0.481,0.733,0.444
2.460,-0.554,0.706,0.266
2.480,-0.548,0.695,0.416
2.500,-0.554,0.642,0.459
2.520,-0.613,0.625,0.480
2.540,-0.633,0.696,0.462
2.560,-0.750,0.714,0.204
2.580,-0.665,0.756,0.157
2.600,-0.605,0.745,0.127
2.620,-0.632,0.787,0.092
2.640,-0.651,0.731,0.065
2.660,-0.620,0.647,0.119
2.680,-0.615,0.660,0.129
2.700,-0.696,0.787,0.082
2.720,-0.698,0.782,-0.032
2.740,-0.648,0.672,-0.046
2.760,-0.713,0.626,-0.157
2.780,-0.744,0.653,-0.133
2.800,-0.738,0.657,-0.080
2.820,-0.717,0.676,-0.127
2.840,-0.692,0.701,-0.186
2.860,-0.659,0.680,-0.167
2.880,-0.660,0.646,-0.169
2.900,-0.711,0.626,-0.183
2.920,-0.772,0.647,-0.158
2.940,-0.799,0.689,-0.091
2.960,-0.808,0.746,-0.087
2.980,-0.813,0.758,-0.148
3.000,-0.816,0.753,-0.167
3.020,-0.818,0.764,-0.125
3.040,-0.827,0.768,-0.135
3.060,-0.843,0.744,-0.174
3.080,-0.839,0.707,-0.142
3.100,-0.812,0.707,-0.098
3.120,-0.809,0.753,-0.153
