time,x-acceleration,y-acceleration,z-acceleration
0.000,-1.070,0.153,-0.132
0.020,-1.083,0.156,-0.126
0.040,-1.085,0.160,-0.110
0.060,-1.069,0.168,-0.097
0.080,-1.062,0.179,-0.094
0.100,-1.053,0.189,-0.093
0.120,-1.043,0.183,-0.132
0.140,-1.034,0.157,-0.173
0.160,-1.046,0.152,-0.155
0.180,-1.085,0.214,-0.184
0.200,-1.082,0.295,-0.249
0.220,-1.037,0.252,-0.265
0.240,-1.009,0.171,-0.209
0.260,-1.037,0.196,-0.240
0.280,-1.074,0.250,-0.270
0.300,-1.072,0.240,-0.248
0.320,-1.046,0.170,-0.251
0.340,-1.029,0.138,-0.253
0.360,-1.028,0.180,-0.244
0.380,-1.032,0.222,-0.233
0.400,-1.026,0.211,-0.209
0.420,-1.023,0.154,-0.221
0.440,-1.029,0.152,-0.245
0.460,-1.045,0.205,-0.273
0.480,-1.046,0.210,-0.255
0.500,-1.023,0.179,-0.211
0.520,-1.013,0.161,-0.257
0.540,-1.023,0.178,-0.297
0.560,-1.038,0.184,-0.258
0.580,-1.051,0.190,-0.248
0.600,-1.056,0.187,-0.255
0.620,-1.066,0.193,-0.269
0.640,-1.084,0.207,-0.266
0.660,-1.097,0.218,-0.245
0.680,-1.098,0.224,-0.255
0.700,-1.107,0.222,-0.259
0.720,-1.133,0.200,-0.227
0.740,-1.140,0.183,-0.185
0.760,-1.169,0.185,-0.163
0.780,-1.223,0.213,-0.138
0.800,-1.250,0.245,-0.110
0.820,-1.246,0.248,-0.087
0.840,-1.204,0.221,-0.052
0.860,-1.163,0.171,-0.038
0.880,-1.122,0.119,-0.041
0.900,-1.088,0.074,-0.034
0.920,-1.044,0.031,-0.012
0.940,-1.031,-0.006,0.022
0.960,-1.042,-0.022,0.051
0.980,-1.074,-0.023,0.040
1.000,-1.092,-0.019,0.040
1.020,-1.090,-0.006,0.053
1.040,-1.094,0.027,0.069
1.060,-1.087,0.088,0.075
1.080,-1.062,0.090,0.062
1.100,-1.040,0.042,0.087
1.120,-1.032,0.008,0.134
1.140,-1.057,0.029,0.100
1.160,-1.080,0.063,0.021
1.180,-1.068,0.079,0.035
1.200,-1.055,0.076,0.095
1.220,-1.054,0.080,0.138
1.240,-1.052,0.103,0.159
1.260,-1.060,0.103,0.134
1.280,-1.066,0.070,0.114
1.300,-1.025,0.058,0.084
1.320,-0.992,0.072,0.022
1.340,-1.010,0.085,0.005
1.360,-1.078,0.071,0.039
1.380,-1.157,0.061,0.068
1.400,-1.219,0.068,0.006
1.420,-1.224,0.035,-0.115
1.440,-1.249,-0.002,-0.119
1.460,-1.350,0.016,-0.147
1.480,-1.371,0.101,-0.100
1.500,-1.302,0.111,0.045
1.520,-1.234,0.106,0.176
1.540,-1.154,0.235,0.155
1.560,-1.077,0.332,-0.077
1.580,-1.061,0.322,-0.131
1.600,-1.030,0.256,-0.007
1.620,-1.013,0.312,0.036
1.640,-1.015,0.398,0.038
1.660,-1.009,0.365,0.035
1.680,-1.012,0.245,0.024
1.700,-0.994,0.137,-0.041
1.720,-0.974,0.126,-0.250
1.740,-0.936,0.122,-0.409
1.760,-0.889,0.057,-0.137
1.780,-0.931,0.087,-0.074
1.800,-0.984,0.177,-0.089
1.820,-0.977,0.233,-0.141
1.840,-1.018,0.266,-0.242
1.860,-1.059,0.245,-0.250
1.880,-1.061,0.216,-0.150
1.900,-1.039,0.255,-0.078
1.920,-0.981,0.292,-0.126
1.940,-0.969,0.284,-0.178
1.960,-1.004,0.241,-0.227
1.980,-1.033,0.241,-0.246
2.000,-1.010,0.233,-0.249
2.020,-1.004,0.208,-0.254
2.040,-0.998,0.205,-0.312
2.060,-1.008,0.172,-0.356
2.080,-1.043,0.166,-0.280
2.100,-1.056,0.190,-0.280
2.120,-1.090,0.251,-0.351
2.140,-1.161,0.240,-0.407
2.160,-1.197,0.194,-0.325
2.180,-1.072,0.221,-0.319
2.200,-1.141,0.204,-0.385
2.220,-1.230,0.204,-0.307
2.240,-1.234,0.139,-0.411
2.260,-1.241,0.082,-0.431
2.280,-1.311,0.018,-0.445
2.300,-1.250,0.008,-0.447
2.320,-1.086,0.023,-0.368
2.340,-1.023,0.001,-0.381
2.360,-1.008,0.041,-0.367
2.380,-1.050,0.084,-0.343
2.400,-1.062,0.002,-0.293
