time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.573,0.385,0.891
0.020,-0.607,0.376,0.851
0.040,-0.638,0.411,0.865
0.060,-0.666,0.395,0.892
0.080,-0.670,0.307,0.870
0.100,-0.627,0.275,0.783
0.120,-0.619,0.366,0.741
0.140,-0.626,0.476,0.818
0.160,-0.582,0.469,0.874
0.180,-0.554,0.370,0.814
0.200,-0.572,0.313,0.741
0.220,-0.605,0.365,0.724
0.240,-0.633,0.442,0.680
0.260,-0.631,0.407,0.634
0.280,-0.635,0.289,0.589
0.300,-0.627,0.289,0.575
0.320,-0.657,0.473,0.682
0.340,-0.611,0.536,0.851
0.360,-0.496,0.408,0.961
0.380,-0.511,0.351,0.927
0.400,-0.637,0.417,0.737
0.420,-0.762,0.443,0.641
0.440,-0.744,0.352,0.743
0.460,-0.626,0.240,0.870
0.480,-0.572,0.236,0.877
0.500,-0.618,0.331,0.745
0.520,-0.639,0.357,0.720
0.540,-0.627,0.333,0.744
0.560,-0.628,0.341,0.763
0.580,-0.658,0.368,0.749
0.600,-0.668,0.369,0.739
0.620,-0.650,0.350,0.758
0.640,-0.642,0.378,0.787
0.660,-0.647,0.416,0.780
0.680,-0.657,0.389,0.761
0.700,-0.640,0.354,0.776
0.720,-0.620,0.389,0.759
0.740,-0.618,0.471,0.697
0.760,-0.632,0.465,0.625
0.780,-0.619,0.357,0.695
0.800,-0.617,0.354,0.809
0.820,-0.608,0.397,0.832
0.840,-0.562,0.376,0.835
0.860,-0.541,0.371,0.817
0.880,-0.626,0.440,0.729
0.900,-0.708,0.449,0.721
0.920,-0.694,0.298,0.869
0.940,-0.640,0.181,0.933
0.960,-0.660,0.221,0.797
0.980,-0.690,0.320,0.656
1.000,-0.632,0.351,0.673
1.020,-0.588,0.367,0.764
1.040,-0.561,0.371,0.849
1.060,-0.579,0.360,0.840
1.080,-0.641,0.353,0.760
1.100,-0.732,0.333,0.759
1.120,-0.739,0.296,0.830
1.140,-0.696,0.287,0.861
1.160,-0.663,0.330,0.760
1.180,-0.622,0.370,0.714
1.200,-0.602,0.383,0.750
1.220,-0.598,0.354,0.767
1.240,-0.591,0.350,0.717
1.260,-0.599,0.376,0.614
1.280,-0.567,0.337,0.630
1.300,-0.506,0.298,0.767
1.320,-0.513,0.307,0.866
1.340,-0.582,0.332,0.862
1.360,-0.609,0.357,0.872
1.380,-0.638,0.322,0.842
1.400,-0.656,0.272,0.851
1.420,-0.653,0.298,0.907
1.440,-0.665,0.358,0.910
1.460,-0.662,0.328,0.871
1.480,-0.633,0.284,0.814
1.500,-0.629,0.336,0.792
1.520,-0.640,0.377,0.828
1.540,-0.633,0.300,0.875
1.560,-0.613,0.244,0.834
1.580,-0.632,0.298,0.782
1.600,-0.627,0.362,0.777
1.620,-0.621,0.368,0.781
1.640,-0.600,0.327,0.792
1.660,-0.602,0.307,0.794
1.680,-0.618,0.303,0.755
1.700,-0.586,0.296,0.643
1.720,-0.567,0.337,0.569
1.740,-0.581,0.392,0.668
1.760,-0.525,0.408,0.847
1.780,-0.532,0.393,0.920
1.800,-0.591,0.346,0.793
1.820,-0.659,0.312,0.711
1.840,-0.695,0.296,0.783
1.860,-0.645,0.264,0.912
1.880,-0.578,0.243,0.919
1.900,-0.545,0.310,0.759
1.920,-0.536,0.400,0.688
1.940,-0.544,0.436,0.754
1.960,-0.514,0.365,0.833
1.980,-0.520,0.241,0.969
2.000,-0.538,0.199,1.062
2.020,-0.598,0.294,0.943
2.040,-0.700,0.346,0.830
2.060,-0.726,0.275,0.839
2.080,-0.668,0.251,0.832
2.100,-0.625,0.291,0.840
2.120,-0.618,0.319,0.894
2.140,-0.608,0.307,0.917
2.160,-0.579,0.312,0.874
2.180,-0.575,0.319,0.799
2.200,-0.599,0.334,0.748
2.220,-0.591,0.321,0.718
2.240,-0.575,0.295,0.681
2.260,-0.528,0.303,0.620
2.280,-0.477,0.344,0.579
2.300,-0.458,0.382,0.685
2.320,-0.446,0.382,0.860
2.340,-0.474,0.355,0.911
2.360,-0.600,0.339,0.839
2.380,-0.746,0.291,0.818
2.400,-0.812,0.241,0.962
2.420,-0.812,0.227,1.053
2.440,-0.759,0.276,0.957
2.460,-0.688,0.325,0.844
2.480,-0.635,0.348,0.845
2.500,-0.579,0.352,0.861
2.520,-0.549,0.356,0.830
2.540,-0.583,0.391,0.767
2.560,-0.552,0.407,0.696
2.580,-0.460,0.336,0.681
2.600,-0.477,0.242,0.671
2.620,-0.559,0.275,0.627
2.640,-0.555,0.343,0.671
2.660,-0.499,0.353,0.797
2.680,-0.506,0.329,0.860
2.700,-0.648,0.330,0.855
2.720,-0.783,0.353,0.875
2.740,-0.813,0.291,0.897
2.760,-0.736,0.207,0.895
2.780,-0.652,0.257,0.880
2.800,-0.613,0.386,0.874
2.820,-0.576,0.409,0.858
2.840,-0.551,0.349,0.792
2.860,-0.544,0.312,0.718
2.880,-0.522,0.313,0.695
2.900,-0.511,0.303,0.707
2.920,-0.487,0.297,0.710
2.940,-0.492,0.328,0.705
2.960,-0.496,0.359,0.763
