time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.336,0.463,0.725
0.020,-0.329,0.523,0.733
0.040,-0.364,0.572,0.688
0.060,-0.393,0.619,0.649
0.080,-0.418,0.619,0.638
0.100,-0.412,0.558,0.717
0.120,-0.426,0.526,0.736
0.140,-0.450,0.556,0.688
0.160,-0.469,0.605,0.748
0.180,-0.516,0.644,0.837
0.200,-0.563,0.645,0.857
0.220,-0.555,0.644,0.849
0.240,-0.533,0.659,0.850
0.260,-0.520,0.698,0.913
0.280,-0.477,0.724,0.934
0.300,-0.414,0.720,0.901
0.320,-0.355,0.667,0.872
0.340,-0.314,0.606,0.887
0.360,-0.365,0.613,0.880
0.380,-0.360,0.662,0.775
0.400,-0.342,0.628,0.626
0.420,-0.324,0.528,0.549
0.440,-0.331,0.454,0.549
0.460,-0.350,0.475,0.580
0.480,-0.313,0.598,0.643
0.500,-0.293,0.695,0.727
0.520,-0.332,0.696,0.809
0.540,-0.379,0.659,0.797
0.560,-0.403,0.667,0.806
0.580,-0.378,0.650,0.844
0.600,-0.332,0.573,0.794
0.620,-0.321,0.503,0.663
0.640,-0.330,0.511,0.586
0.660,-0.346,0.550,0.609
0.680,-0.384,0.562,0.628
0.700,-0.439,0.546,0.623
0.720,-0.479,0.525,0.687
0.740,-0.508,0.534,0.750
0.760,-0.520,0.575,0.757
0.780,-0.505,0.603,0.727
0.800,-0.468,0.617,0.702
0.820,-0.434,0.626,0.677
0.840,-0.401,0.611,0.668
0.860,-0.380,0.613,0.655
0.880,-0.395,0.633,0.627
0.900,-0.433,0.624,0.650
0.920,-0.460,0.598,0.744
0.940,-0.465,0.606,0.810
0.960,-0.431,0.656,0.804
0.980,-0.399,0.711,0.766
1.000,-0.385,0.727,0.765
1.020,-0.394,0.726,0.854
1.040,-0.401,0.739,0.910
1.060,-0.409,0.739,0.919
1.080,-0.409,0.740,0.945
1.100,-0.416,0.761,0.952
1.120,-0.416,0.718,0.910
1.140,-0.412,0.611,0.823
1.160,-0.420,0.526,0.730
1.180,-0.431,0.455,0.662
1.200,-0.438,0.386,0.604
1.220,-0.436,0.347,0.635
1.240,-0.410,0.399,0.698
1.260,-0.427,0.534,0.695
1.280,-0.456,0.598,0.724
1.300,-0.472,0.606,0.790
1.320,-0.496,0.624,0.842
1.340,-0.512,0.650,0.824
1.360,-0.499,0.640,0.799
1.380,-0.460,0.585,0.807
1.400,-0.395,0.529,0.782
1.420,-0.384,0.524,0.672
1.440,-0.383,0.526,0.567
1.460,-0.367,0.502,0.590
1.480,-0.366,0.486,0.659
1.500,-0.397,0.498,0.671
1.520,-0.443,0.538,0.627
1.540,-0.464,0.562,0.612
1.560,-0.471,0.553,0.668
1.580,-0.495,0.548,0.690
1.600,-0.513,0.547,0.640
1.620,-0.510,0.540,0.628
1.640,-0.515,0.549,0.626
1.660,-0.568,0.537,0.623
1.680,-0.646,0.523,0.695
1.700,-0.672,0.562,0.793
1.720,-0.648,0.647,0.813
1.740,-0.611,0.687,0.764
1.760,-0.579,0.679,0.779
1.780,-0.559,0.703,0.791
1.800,-0.504,0.781,0.802
1.820,-0.426,0.823,0.809
1.840,-0.392,0.839,0.809
1.860,-0.393,0.844,0.803
1.880,-0.397,0.824,0.742
1.900,-0.359,0.762,0.666
1.920,-0.286,0.662,0.631
1.940,-0.263,0.585,0.556
1.960,-0.309,0.592,0.476
1.980,-0.359,0.622,0.486
2.000,-0.346,0.650,0.607
2.020,-0.360,0.714,0.646
2.040,-0.438,0.787,0.598
2.060,-0.487,0.752,0.649
2.080,-0.470,0.664,0.745
2.100,-0.455,0.636,0.714
2.120,-0.454,0.628,0.632
2.140,-0.435,0.589,0.607
2.160,-0.422,0.605,0.559
2.180,-0.419,0.627,0.493
2.200,-0.421,0.619,0.528
2.220,-0.434,0.632,0.578
2.240,-0.444,0.646,0.554
2.260,-0.447,0.639,0.547
2.280,-0.456,0.659,0.582
2.300,-0.429,0.657,0.619
2.320,-0.388,0.660,0.610
2.340,-0.419,0.719,0.554
2.360,-0.431,0.702,0.585
2.380,-0.416,0.670,0.628
2.400,-0.439,0.690,0.608
2.420,-0.511,0.693,0.605
2.440,-0.540,0.663,0.670
2.460,-0.504,0.662,0.730
2.480,-0.464,0.708,0.701
2.500,-0.466,0.755,0.645
2.520,-0.491,0.785,0.680
2.540,-0.484,0.761,0.793
2.560,-0.438,0.740,0.843
2.580,-0.460,0.780,0.826
2.600,-0.472,0.803,0.812
2.620,-0.471,0.780,0.834
2.640,-0.453,0.735,0.832
2.660,-0.406,0.655,0.781
2.680,-0.387,0.565,0.686
2.700,-0.399,0.488,0.599
2.720,-0.402,0.409,0.587
2.740,-0.408,0.353,0.635
2.760,-0.409,0.384,0.710
2.780,-0.428,0.504,0.762
2.800,-0.447,0.581,0.814
2.820,-0.449,0.596,0.898
2.840,-0.435,0.619,0.945
2.860,-0.433,0.657,0.896
2.880,-0.402,0.662,0.840
2.900,-0.344,0.614,0.800
2.920,-0.315,0.565,0.743
2.940,-0.315,0.526,0.672
2.960,-0.343,0.498,0.628
2.980,-0.368,0.475,0.661
3.000,-0.378,0.473,0.734
3.020,-0.397,0.503,0.734
3.040,-0.445,0.516,0.683
3.060,-0.475,0.517,0.702
3.080,-0.471,0.521,0.771
3.100,-0.469,0.527,0.764
3.120,-0.486,0.522,0.692
3.140,-0.499,0.511,0.677
3.160,-0.515,0.497,0.752
3.180,-0.546,0.506,0.801
3.200,-0.598,0.542,0.780
3.220,-0.620,0.553,0.773
3.240,-0.606,0.538,0.822
3.260,-0.578,0.523,0.847
3.280,-0.554,0.548,0.841
3.300,-0.526,0.624,0.853
3.320,-0.494,0.706,0.837
3.340,-0.498,0.726,0.763
3.360,-0.546,0.720,0.748
3.380,-0.559,0.678,0.829
3.400,-0.589,0.621,0.863
3.420,-0.585,0.558,0.784
3.440,-0.524,0.487,0.691
3.460,-0.444,0.448,0.647
3.480,-0.389,0.483,0.584
3.500,-0.355,0.531,0.505
3.520,-0.320,0.548,0.506
3.540,-0.331,0.590,0.589
3.560,-0.386,0.640,0.666
3.580,-0.423,0.647,0.732
3.600,-0.468,0.661,0.740
3.620,-0.504,0.643,0.728
