time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.671,0.498,0.835
0.020,-0.667,0.593,0.825
0.040,-0.683,0.626,0.732
0.060,-0.651,0.602,0.668
0.080,-0.655,0.548,0.579
0.100,-0.636,0.490,0.603
0.120,-0.596,0.476,0.653
0.140,-0.588,0.468,0.608
0.160,-0.650,0.469,0.491
0.180,-0.734,0.451,0.441
0.200,-0.716,0.425,0.571
0.220,-0.570,0.516,0.712
0.240,-0.716,0.740,0.366
0.260,-0.730,0.742,0.294
0.280,-0.674,0.593,0.568
0.300,-0.795,0.630,0.722
0.320,-0.898,0.702,0.655
0.340,-0.822,0.566,0.595
0.360,-0.695,0.375,0.561
0.380,-0.682,0.382,0.394
0.400,-0.708,0.662,0.155
0.420,-0.705,0.748,0.208
0.440,-0.729,0.614,0.515
0.460,-0.822,0.532,0.514
0.480,-0.813,0.530,0.404
0.500,-0.846,0.546,0.293
0.520,-0.826,0.493,0.337
0.540,-0.781,0.461,0.452
0.560,-0.790,0.503,0.408
0.580,-0.760,0.525,0.326
0.600,-0.735,0.480,0.312
0.620,-0.734,0.437,0.361
0.640,-0.761,0.556,0.422
0.660,-0.717,0.602,0.431
0.680,-0.714,0.489,0.390
0.700,-0.792,0.475,0.318
0.720,-0.850,0.534,0.358
0.740,-0.819,0.545,0.558
0.760,-0.797,0.585,0.661
0.780,-0.807,0.668,0.613
0.800,-0.772,0.686,0.550
0.820,-0.722,0.708,0.570
0.840,-0.703,0.688,0.704
0.860,-0.705,0.682,0.720
0.880,-0.729,0.712,0.712
0.900,-0.698,0.712,0.799
0.920,-0.627,0.703,0.795
0.940,-0.629,0.678,0.750
0.960,-0.614,0.623,0.792
0.980,-0.597,0.529,0.823
1.000,-0.645,0.436,0.748
1.020,-0.715,0.371,0.609
1.040,-0.682,0.308,0.582
1.060,-0.636,0.270,0.626
1.080,-0.619,0.292,0.658
1.100,-0.611,0.345,0.681
1.120,-0.604,0.408,0.714
1.140,-0.601,0.466,0.766
1.160,-0.622,0.495,0.821
1.180,-0.631,0.529,0.822
1.200,-0.683,0.565,0.721
1.220,-0.674,0.525,0.639
1.240,-0.622,0.463,0.664
1.260,-0.603,0.461,0.673
1.280,-0.579,0.456,0.617
1.300,-0.595,0.443,0.573
1.320,-0.582,0.412,0.604
1.340,-0.554,0.414,0.653
1.360,-0.579,0.454,0.621
1.380,-0.635,0.479,0.603
1.400,-0.637,0.489,0.649
1.420,-0.657,0.484,0.664
1.440,-0.714,0.443,0.607
1.460,-0.727,0.417,0.627
1.480,-0.697,0.439,0.691
1.500,-0.666,0.464,0.697
1.520,-0.651,0.463,0.599
1.540,-0.680,0.461,0.570
1.560,-0.732,0.475,0.660
1.580,-0.756,0.536,0.688
1.600,-0.797,0.550,0.601
1.620,-0.790,0.546,0.575
1.640,-0.761,0.574,0.675
1.660,-0.774,0.557,0.716
1.680,-0.859,0.548,0.658
1.700,-0.880,0.559,0.631
1.720,-0.826,0.548,0.698
1.740,-0.800,0.579,0.803
1.760,-0.796,0.619,0.806
1.780,-0.800,0.615,0.702
1.800,-0.758,0.551,0.616
1.820,-0.617,0.532,0.697
1.840,-0.503,0.546,0.747
1.860,-0.396,0.545,0.664
1.880,-0.342,0.524,0.545
1.900,-0.302,0.541,0.506
1.920,-0.341,0.530,0.463
1.940,-0.522,0.491,0.345
1.960,-0.637,0.471,0.287
1.980,-0.704,0.388,0.342
2.000,-0.743,0.291,0.506
2.020,-0.721,0.229,0.643
2.040,-0.700,0.231,0.689
2.060,-0.756,0.405,0.512
2.080,-0.841,0.538,0.369
2.100,-0.901,0.519,0.616
2.120,-0.860,0.704,0.920
2.140,-0.904,0.865,0.773
2.160,-0.986,0.834,0.538
2.180,-0.920,0.819,0.575
2.200,-0.740,0.637,0.654
2.220,-0.763,0.359,0.648
2.240,-0.914,0.362,0.549
2.260,-0.880,0.404,0.492
2.280,-0.810,0.417,0.528
2.300,-0.719,0.389,0.572
2.320,-0.697,0.380,0.499
2.340,-0.660,0.374,0.344
2.360,-0.659,0.393,0.266
2.380,-0.797,0.457,0.240
