time,x-acceleration,y-acceleration,z-acceleration
0.000,-1.222,-0.201,0.066
0.020,-1.288,-0.253,0.099
0.040,-1.296,-0.236,0.180
0.060,-1.319,-0.260,0.262
0.080,-1.283,-0.279,0.262
0.100,-1.255,-0.266,0.181
0.120,-1.195,-0.203,0.051
0.140,-1.082,-0.166,-0.029
0.160,-0.979,-0.143,0.069
0.180,-0.867,-0.093,0.268
0.200,-0.812,-0.037,0.374
0.220,-0.861,0.024,0.322
0.240,-0.977,0.055,0.217
0.260,-1.061,0.058,0.175
0.280,-1.082,0.041,0.252
0.300,-1.070,-0.002,0.309
0.320,-1.082,-0.015,0.255
0.340,-1.088,-0.021,0.198
0.360,-1.081,-0.021,0.213
0.380,-1.072,-0.032,0.240
0.400,-1.066,-0.059,0.197
0.420,-1.069,-0.096,0.149
0.440,-1.081,-0.082,0.180
0.460,-1.076,-0.038,0.241
0.480,-1.028,-0.075,0.226
0.500,-0.942,-0.318,0.414
0.520,-1.045,-0.275,0.462
0.540,-1.065,-0.231,0.535
0.560,-0.906,-0.055,0.405
0.580,-0.896,-0.048,0.395
0.600,-0.934,-0.083,0.326
0.620,-0.983,-0.147,0.244
0.640,-1.032,-0.077,0.352
0.660,-1.009,-0.110,0.258
0.680,-0.999,-0.127,0.206
0.700,-0.997,-0.121,0.243
0.720,-1.034,-0.087,0.259
0.740,-1.032,-0.094,0.227
0.760,-1.018,-0.114,0.237
0.780,-1.010,-0.101,0.248
0.800,-1.002,-0.073,0.266
0.820,-1.004,0.004,0.283
0.840,-0.987,-0.106,0.652
0.860,-0.902,-0.179,0.444
0.880,-0.893,-0.143,0.495
0.900,-0.915,-0.102,0.470
0.920,-0.927,-0.089,0.474
0.940,-0.975,-0.092,0.526
0.960,-1.028,-0.083,0.563
0.980,-1.006,-0.066,0.576
1.000,-0.955,-0.096,0.511
1.020,-0.942,-0.130,0.416
1.040,-0.938,-0.150,0.315
1.060,-0.984,-0.180,0.326
1.080,-0.988,-0.144,0.319
1.100,-0.987,-0.150,0.370
1.120,-0.984,-0.180,0.312
1.140,-1.003,-0.162,0.323
1.160,-1.036,-0.172,0.372
1.180,-1.087,-0.178,0.385
1.200,-1.109,-0.159,0.347
1.220,-1.135,-0.154,0.316
1.240,-1.165,-0.157,0.298
1.260,-1.146,-0.192,0.307
1.280,-1.164,-0.219,0.347
1.300,-1.238,-0.185,0.425
1.320,-1.258,-0.136,0.465
1.340,-1.266,-0.130,0.492
1.360,-1.244,-0.092,0.521
1.380,-1.203,-0.069,0.503
1.400,-1.104,-0.042,0.454
1.420,-0.956,0.002,0.394
1.440,-0.830,-0.012,0.316
1.460,-0.785,0.001,0.229
1.480,-0.820,0.021,0.253
1.500,-0.863,0.030,0.381
1.520,-0.904,0.042,0.434
1.540,-0.965,0.013,0.385
1.560,-1.054,-0.019,0.290
1.580,-1.115,-0.062,0.267
1.600,-1.100,-0.113,0.321
1.620,-1.051,-0.149,0.362
1.640,-0.988,-0.133,0.327
1.660,-0.964,-0.102,0.265
1.680,-0.981,-0.067,0.210
1.700,-1.003,-0.044,0.199
1.720,-1.010,-0.054,0.225
1.740,-1.001,-0.060,0.194
1.760,-0.992,-0.056,0.229
1.780,-0.995,-0.060,0.219
1.800,-1.006,-0.050,0.205
1.820,-1.023,-0.065,0.216
1.840,-1.176,-0.080,0.266
1.860,-1.182,-0.081,0.299
1.880,-1.157,-0.094,0.291
1.900,-1.147,-0.115,0.214
1.920,-0.938,-0.133,0.370
1.940,-0.907,-0.132,0.341
1.960,-0.914,-0.151,0.240
1.980,-0.994,-0.254,0.284
2.000,-1.032,-0.231,0.324
2.020,-1.079,-0.205,0.362
2.040,-1.101,-0.168,0.416
2.060,-1.068,-0.106,0.470
2.080,-1.008,-0.052,0.458
2.100,-0.980,-0.078,0.357
2.120,-0.971,-0.127,0.256
2.140,-0.952,-0.147,0.210
2.160,-0.931,-0.140,0.248
2.180,-0.915,-0.140,0.328
2.200,-0.900,-0.128,0.385
2.220,-0.934,-0.114,0.342
2.240,-0.982,-0.143,0.237
2.260,-1.004,-0.190,0.210
2.280,-1.014,-0.219,0.273
2.300,-0.999,-0.235,0.349
2.320,-0.974,-0.178,0.330
2.340,-0.996,-0.176,0.195
2.360,-1.070,-0.263,0.180
2.380,-1.166,-0.291,0.172
2.400,-1.189,-0.297,0.153
2.420,-1.185,-0.356,0.134
2.440,-1.184,-0.363,0.079
2.460,-1.193,-0.305,-0.060
2.480,-1.223,-0.301,-0.087
2.500,-1.243,-0.312,0.053
2.520,-1.234,-0.176,0.203
2.540,-1.185,-0.232,0.146
2.560,-1.139,-0.242,0.126
2.580,-1.076,-0.216,0.157
2.600,-1.008,-0.139,0.216
2.620,-0.982,-0.044,0.293
2.640,-0.965,-0.041,0.363
2.660,-0.984,-0.029,0.433
2.680,-1.018,0.025,0.494
2.700,-1.042,0.057,0.404
2.720,-1.099,0.043,0.251
