time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.628,0.500,0.898
0.020,-0.615,0.429,0.904
0.040,-0.625,0.462,0.779
0.060,-0.613,0.469,0.739
0.080,-0.569,0.430,0.760
0.100,-0.492,0.409,0.768
0.120,-0.402,0.395,0.770
0.140,-0.329,0.407,0.846
0.160,-0.316,0.469,0.891
0.180,-0.395,0.552,0.843
0.200,-0.473,0.532,0.807
0.220,-0.455,0.418,0.851
0.240,-0.450,0.355,0.885
0.260,-0.435,0.329,0.867
0.280,-0.421,0.331,0.838
0.300,-0.412,0.385,0.821
0.320,-0.391,0.459,0.823
0.340,-0.331,0.518,0.890
0.360,-0.340,0.612,0.925
0.380,-0.402,0.715,0.885
0.400,-0.473,0.692,0.796
0.420,-0.497,0.565,0.742
0.440,-0.490,0.481,0.749
0.460,-0.428,0.504,0.757
0.480,-0.397,0.566,0.676
0.500,-0.374,0.534,0.649
0.520,-0.336,0.519,0.696
0.540,-0.341,0.554,0.723
0.560,-0.375,0.594,0.757
0.580,-0.446,0.623,0.773
0.600,-0.468,0.565,0.787
0.620,-0.433,0.493,0.773
0.640,-0.477,0.528,0.678
0.660,-0.563,0.564,0.602
0.680,-0.578,0.504,0.620
0.700,-0.544,0.437,0.651
0.720,-0.537,0.502,0.645
0.740,-0.577,0.606,0.617
0.760,-0.569,0.583,0.595
0.780,-0.522,0.492,0.598
0.800,-0.522,0.430,0.578
0.820,-0.474,0.402,0.541
0.840,-0.382,0.377,0.535
0.860,-0.342,0.372,0.493
0.880,-0.348,0.399,0.450
0.900,-0.350,0.391,0.398
0.920,-0.283,0.321,0.368
0.940,-0.244,0.255,0.345
0.960,-0.277,0.219,0.403
0.980,-0.315,0.295,0.576
1.000,-0.309,0.382,0.638
1.020,-0.284,0.399,0.585
1.040,-0.266,0.390,0.564
1.060,-0.223,0.416,0.644
1.080,-0.225,0.440,0.755
1.100,-0.253,0.421,0.730
1.120,-0.191,0.428,0.779
1.140,-0.232,0.489,0.715
1.160,-0.297,0.585,0.577
1.180,-0.216,0.544,0.467
1.200,-0.091,0.438,0.457
1.220,-0.004,0.413,0.471
1.240,0.118,0.553,0.588
1.260,0.295,0.684,0.848
1.280,0.482,0.726,1.199
1.300,0.466,0.895,1.515
1.320,0.067,0.761,0.989
1.340,-0.098,0.564,0.726
1.360,-0.010,0.517,0.997
1.380,0.240,0.651,1.657
1.400,0.280,0.769,1.733
1.420,-0.187,0.831,0.988
1.440,-0.430,0.447,0.681
1.460,-0.386,0.378,1.246
1.480,-0.206,0.690,1.651
1.500,-0.204,0.828,1.225
1.520,-0.315,0.760,0.911
1.540,-0.266,0.619,1.167
1.560,-0.222,0.524,1.270
1.580,-0.292,0.580,1.151
1.600,-0.370,0.646,1.116
1.620,-0.297,0.656,1.116
1.640,-0.255,0.715,0.973
1.660,-0.307,0.777,1.081
1.680,-0.352,0.833,1.356
1.700,-0.361,0.734,1.280
1.720,-0.375,0.526,1.316
1.740,-0.459,0.373,1.610
1.760,-0.672,0.344,1.239
1.780,-0.693,0.396,0.661
1.800,-0.398,0.336,1.216
1.820,-0.536,0.586,1.100
1.840,-0.510,0.600,0.899
1.860,-0.360,0.692,1.167
1.880,-0.445,0.818,1.138
1.900,-0.513,0.725,1.007
1.920,-0.507,0.621,1.032
1.940,-0.492,0.625,1.066
1.960,-0.521,0.640,1.054
1.980,-0.618,0.579,1.037
2.000,-0.696,0.491,0.986
2.020,-0.640,0.422,1.050
2.040,-0.481,0.493,1.123
2.060,-0.340,0.684,1.037
2.080,-0.336,0.743,0.950
2.100,-0.348,0.646,1.010
2.120,-0.302,0.554,0.965
2.140,-0.283,0.538,0.796
2.160,-0.231,0.515,0.753
2.180,-0.123,0.414,0.835
2.200,-0.019,0.383,0.937
2.220,0.123,0.399,1.047
2.240,0.286,0.364,0.971
2.260,0.330,0.459,0.882
2.280,0.566,0.487,0.645
2.300,0.691,0.656,0.934
2.320,0.658,0.633,1.034
2.340,0.512,0.487,0.808
2.360,0.310,0.372,0.619
2.380,0.270,0.321,0.521
2.400,0.198,0.504,0.560
2.420,0.025,0.668,0.404
2.440,-0.124,0.677,0.320
2.460,-0.133,0.649,0.324
2.480,-0.158,0.644,0.152
2.500,-0.322,0.729,0.156
2.520,-0.310,0.744,0.320
2.540,-0.263,0.645,0.408
2.560,-0.292,0.594,0.401
2.580,-0.365,0.651,0.382
2.600,-0.356,0.702,0.455
2.620,-0.306,0.766,0.550
2.640,-0.319,0.784,0.504
2.660,-0.277,0.736,0.494
2.680,-0.225,0.753,0.521
2.700,-0.254,0.837,0.484
2.720,-0.208,0.874,0.542
2.740,-0.193,0.859,0.576
2.760,-0.237,0.811,0.483
2.780,-0.289,0.756,0.422
2.800,-0.325,0.742,0.446
2.820,-0.347,0.745,0.492
2.840,-0.315,0.737,0.554
2.860,-0.298,0.720,0.545
2.880,-0.312,0.716,0.490
2.900,-0.306,0.722,0.469
2.920,-0.317,0.720,0.468
2.940,-0.348,0.689,0.416
2.960,-0.352,0.601,0.355
2.980,-0.308,0.546,0.394
3.000,-0.296,0.579,0.455
3.020,-0.288,0.655,0.476
3.040,-0.236,0.780,0.530
3.060,-0.221,0.915,0.617
3.080,-0.264,0.959,0.673
3.100,-0.299,0.865,0.671
3.120,-0.274,0.701,0.585
3.140,-0.216,0.633,0.513
3.160,-0.209,0.679,0.518
3.180,-0.237,0.686,0.482
3.200,-0.197,0.597,0.521
3.220,-0.227,0.646,0.685
3.240,-0.419,0.804,0.633
3.260,-0.476,0.783,0.611
3.280,-0.447,0.778,0.668
3.300,-0.483,0.838,0.649
3.320,-0.502,0.788,0.556
3.340,-0.441,0.722,0.506
3.360,-0.379,0.677,0.521
3.380,-0.406,0.642,0.513
