time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.979,0.046,0.190
0.020,-1.029,0.160,0.247
0.040,-1.066,0.229,0.354
0.060,-1.083,0.258,0.440
0.080,-1.085,0.272,0.402
0.100,-1.082,0.253,0.289
0.120,-1.060,0.192,0.188
0.140,-1.011,0.143,0.139
0.160,-0.970,0.141,0.151
0.180,-0.933,0.134,0.220
0.200,-0.913,0.104,0.305
0.220,-0.926,0.104,0.334
0.240,-0.979,0.144,0.297
0.260,-1.003,0.172,0.244
0.280,-0.987,0.159,0.220
0.300,-0.976,0.123,0.232
0.320,-0.969,0.109,0.245
0.340,-0.964,0.116,0.259
0.360,-0.968,0.134,0.288
0.380,-0.977,0.148,0.322
0.400,-1.010,0.159,0.375
0.420,-1.079,0.167,0.409
0.440,-1.151,0.181,0.363
0.460,-1.196,0.179,0.266
0.480,-1.222,0.152,0.204
0.500,-1.225,0.160,0.232
0.520,-1.198,0.218,0.305
0.540,-1.145,0.261,0.403
0.560,-1.130,0.271,0.489
0.580,-1.166,0.294,0.473
0.600,-1.181,0.311,0.352
0.620,-1.153,0.281,0.327
0.640,-1.140,0.287,0.349
0.660,-1.091,0.314,0.263
0.680,-0.968,0.347,0.267
0.700,-0.849,0.308,0.250
0.720,-0.788,0.310,0.282
0.740,-0.807,0.360,0.292
0.760,-0.870,0.396,0.324
0.780,-0.946,0.400,0.362
0.800,-1.019,0.290,0.278
0.820,-1.006,0.274,0.245
0.840,-0.982,0.296,0.195
0.860,-0.955,0.312,0.162
0.880,-0.946,0.276,0.130
0.900,-0.937,0.223,0.132
0.920,-0.954,0.215,0.117
0.940,-0.982,0.234,0.044
0.960,-1.034,0.290,0.038
0.980,-1.039,0.292,0.035
1.000,-1.082,0.305,0.065
1.020,-1.105,0.333,0.083
1.040,-1.130,0.313,0.048
1.060,-1.195,0.255,-0.124
1.080,-1.195,0.184,-0.238
1.100,-1.141,0.101,-0.361
1.120,-1.173,0.052,-0.489
1.140,-1.231,-0.016,-0.576
1.160,-1.231,0.001,-0.520
1.180,-1.219,0.033,-0.534
1.200,-1.193,0.045,-0.546
1.220,-1.135,0.065,-0.583
1.240,-1.074,0.028,-0.681
1.260,-0.998,-0.051,-0.576
1.280,-0.925,-0.035,-0.497
1.300,-0.844,0.069,-0.382
1.320,-0.722,0.092,-0.701
1.340,-0.750,0.059,-0.680
1.360,-0.761,0.066,-0.697
1.380,-0.758,0.077,-0.742
1.400,-0.782,0.062,-0.745
1.420,-0.833,0.039,-0.800
1.440,-0.839,0.064,-0.866
1.460,-0.815,0.052,-0.860
1.480,-0.388,0.243,-0.840
1.500,-0.447,0.198,-0.797
1.520,-0.533,0.134,-0.772
1.540,-0.572,0.139,-0.799
1.560,-0.513,0.077,-0.851
1.580,-0.489,0.065,-0.821
1.600,-0.482,0.050,-0.896
1.620,-0.539,0.027,-0.854
1.640,-0.719,0.027,-0.890
1.660,-0.826,0.003,-0.961
1.680,-0.933,0.027,-0.910
1.700,-1.031,0.038,-0.753
1.720,-1.038,-0.004,-0.646
1.740,-0.863,-0.071,-0.625
1.760,-0.832,-0.233,-0.433
1.780,-0.871,-0.236,-0.365
1.800,-0.910,-0.199,-0.345
1.820,-0.949,-0.060,-0.460
1.840,-1.018,-0.065,-0.515
1.860,-1.072,-0.174,-0.356
1.880,-1.090,-0.122,-0.233
1.900,-1.067,-0.004,-0.208
1.920,-0.919,-0.053,-0.388
1.940,-1.074,0.163,-0.167
1.960,-1.037,0.049,-0.390
1.980,-0.892,-0.176,-0.414
2.000,-1.061,-0.032,-0.014
2.020,-1.076,0.018,-0.273
2.040,-1.135,0.089,-0.225
2.060,-1.062,-0.090,-0.139
2.080,-0.993,-0.128,-0.096
2.100,-1.007,0.055,-0.199
2.120,-1.099,0.238,-0.302
2.140,-1.113,0.178,-0.336
2.160,-1.050,0.041,-0.227
2.180,-1.025,0.032,-0.223
2.200,-1.120,0.059,-0.328
2.220,-1.295,0.028,-0.305
2.240,-1.294,-0.009,-0.270
2.260,-1.165,0.021,-0.256
2.280,-1.080,0.114,-0.226
2.300,-1.184,0.229,-0.209
2.320,-1.298,0.428,-0.154
2.340,-1.268,0.520,-0.196
2.360,-1.136,0.477,-0.137
2.380,-1.161,0.451,0.116
2.400,-1.185,0.410,0.165
2.420,-1.084,0.509,0.231
2.440,-0.945,0.500,0.199
2.460,-0.851,0.410,0.212
2.480,-0.793,0.354,0.226
2.500,-0.802,0.370,0.250
2.520,-0.881,0.388,0.243
2.540,-0.976,0.401,0.259
2.560,-0.979,0.462,0.310
2.580,-0.956,0.538,0.296
2.600,-0.947,0.523,0.196
2.620,-0.929,0.410,0.077
2.640,-0.930,0.257,0.019
2.660,-0.949,0.196,0.077
2.680,-0.945,0.264,0.107
2.700,-0.924,0.406,0.062
2.720,-0.929,0.502,0.040
2.740,-0.937,0.469,0.018
2.760,-0.951,0.402,0.026
2.780,-0.986,0.320,0.004
2.800,-0.949,0.346,0.039
