time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.062,-0.088,-0.928
0.020,-0.060,-0.069,-0.870
0.040,-0.081,-0.041,-0.859
0.060,-0.103,-0.052,-0.900
0.080,-0.095,-0.082,-0.910
0.100,-0.107,-0.046,-0.918
0.120,-0.133,-0.022,-0.992
0.140,-0.173,-0.027,-1.076
0.160,-0.181,-0.054,-1.120
0.180,-0.191,-0.075,-1.101
0.200,-0.158,-0.112,-1.011
0.220,-0.127,-0.127,-0.930
0.240,-0.132,-0.141,-0.948
0.260,-0.151,-0.172,-1.010
0.280,-0.143,-0.160,-0.968
0.300,-0.144,-0.160,-0.928
0.320,-0.136,-0.173,-0.916
0.340,-0.150,-0.147,-0.931
0.360,-0.184,-0.127,-0.986
0.380,-0.208,-0.118,-1.025
0.400,-0.196,-0.140,-1.022
0.420,-0.153,-0.163,-1.000
0.440,-0.113,-0.189,-0.994
0.460,-0.113,-0.192,-1.033
0.480,-0.133,-0.176,-1.082
0.500,-0.139,-0.154,-1.081
0.520,-0.135,-0.142,-1.062
0.540,-0.129,-0.144,-1.039
0.560,-0.155,-0.133,-1.024
0.580,-0.162,-0.100,-0.995
0.600,-0.151,-0.115,-1.025
0.620,-0.142,-0.119,-1.059
0.640,-0.122,-0.101,-1.074
0.660,-0.099,-0.106,-1.089
0.680,-0.086,-0.130,-1.090
0.700,-0.067,-0.081,-1.003
0.720,0.017,-0.060,-0.894
0.740,0.057,-0.115,-0.952
0.760,0.069,-0.138,-1.029
0.780,0.011,-0.073,-1.065
0.800,-0.009,-0.019,-1.060
0.820,0.004,0.001,-1.028
0.840,0.042,-0.017,-0.985
0.860,0.053,-0.022,-0.974
0.880,0.055,-0.029,-1.007
0.900,0.038,-0.017,-1.026
0.920,0.004,-0.008,-1.031
0.940,0.010,-0.038,-1.002
0.960,0.031,-0.082,-0.955
0.980,0.039,-0.108,-0.917
1.000,0.005,-0.090,-0.929
1.020,-0.052,-0.067,-0.952
1.040,-0.059,-0.091,-0.930
1.060,-0.029,-0.129,-0.890
1.080,-0.087,-0.108,-0.902
1.100,-0.111,-0.092,-0.874
1.120,-0.115,-0.110,-0.869
1.140,-0.104,-0.120,-0.874
1.160,-0.097,-0.146,-0.896
1.180,-0.067,-0.232,-0.990
1.200,-0.041,-0.285,-1.054
1.220,-0.015,-0.242,-0.999
1.240,-0.059,-0.207,-0.994
1.260,-0.140,-0.197,-1.017
1.280,-0.180,-0.163,-0.958
1.300,-0.180,-0.170,-0.905
1.320,-0.182,-0.182,-0.883
1.340,-0.191,-0.153,-0.880
1.360,-0.218,-0.159,-0.951
1.380,-0.226,-0.165,-0.983
1.400,-0.173,-0.164,-0.914
1.420,-0.138,-0.166,-0.890
1.440,-0.134,-0.169,-0.951
1.460,-0.154,-0.127,-1.035
1.480,-0.188,-0.091,-1.130
1.500,-0.211,-0.086,-1.154
1.520,-0.191,-0.067,-1.010
1.540,-0.169,-0.050,-0.847
1.560,-0.195,-0.020,-0.778
1.580,-0.216,0.007,-0.811
1.600,-0.236,0.031,-0.920
1.620,-0.263,0.070,-1.056
1.640,-0.273,0.057,-1.125
1.660,-0.224,0.077,-1.023
1.680,-0.205,0.117,-0.967
1.700,-0.237,0.098,-1.066
1.720,-0.245,0.057,-1.129
1.740,-0.267,0.078,-1.095
1.760,-0.261,0.134,-1.004
1.780,-0.250,0.143,-1.009
1.800,-0.221,0.075,-1.088
1.820,-0.198,0.049,-1.106
1.840,-0.207,0.037,-1.127
1.860,-0.189,0.058,-1.109
1.880,-0.212,0.105,-1.130
1.900,-0.219,0.119,-1.159
1.920,-0.225,0.145,-1.154
1.940,-0.238,0.143,-1.162
1.960,-0.234,0.162,-1.132
1.980,-0.224,0.194,-1.084
2.000,-0.216,0.176,-1.068
2.020,-0.218,0.143,-1.077
2.040,-0.232,0.132,-1.056
2.060,-0.223,0.144,-0.985
2.080,-0.204,0.141,-0.931
2.100,-0.173,0.111,-0.948
2.120,-0.197,0.099,-1.012
2.140,-0.202,0.085,-1.047
2.160,-0.188,0.096,-1.041
2.180,-0.205,0.079,-1.071
2.200,-0.212,0.059,-1.069
2.220,-0.183,0.047,-1.044
2.240,-0.151,0.012,-1.076
2.260,-0.174,0.013,-1.107
2.280,-0.183,0.008,-1.091
2.300,-0.189,0.002,-1.050
2.320,-0.164,-0.004,-0.999
2.340,-0.086,-0.039,-0.988
2.360,-0.103,-0.067,-1.073
2.380,-0.172,-0.051,-1.163
2.400,-0.223,-0.021,-1.154
2.420,-0.157,-0.003,-1.050
2.440,-0.161,-0.007,-1.072
2.460,-0.210,0.011,-1.087
2.480,-0.141,0.018,-1.001
2.500,-0.128,-0.017,-1.024
2.520,-0.180,0.021,-1.060
2.540,-0.181,0.035,-1.027
2.560,-0.169,0.057,-0.990
