time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.204,0.568,0.818
0.020,-0.207,0.602,0.790
0.040,-0.215,0.603,0.767
0.060,-0.201,0.597,0.787
0.080,-0.205,0.593,0.805
0.100,-0.223,0.587,0.798
0.120,-0.230,0.587,0.793
0.140,-0.233,0.584,0.788
0.160,-0.234,0.571,0.787
0.180,-0.239,0.564,0.796
0.200,-0.244,0.570,0.799
0.220,-0.244,0.584,0.794
0.240,-0.238,0.591,0.795
0.260,-0.235,0.590,0.811
0.280,-0.254,0.596,0.834
0.300,-0.278,0.580,0.846
0.320,-0.268,0.547,0.855
0.340,-0.279,0.585,0.816
0.360,-0.258,0.567,0.810
0.380,-0.260,0.581,0.842
0.400,-0.348,0.714,0.834
0.420,-0.373,0.699,0.871
0.440,-0.304,0.612,0.942
0.460,-0.268,0.665,1.020
0.480,-0.214,0.700,0.999
0.500,-0.225,0.726,0.968
0.520,-0.307,0.712,0.947
0.540,-0.346,0.623,0.918
0.560,-0.362,0.563,0.916
0.580,-0.354,0.539,1.055
0.600,-0.330,0.464,1.082
0.620,-0.404,0.598,0.974
0.640,-0.388,0.586,0.856
0.660,-0.511,0.486,0.697
0.680,-0.610,0.575,0.593
0.700,-0.655,0.718,0.573
0.720,-0.690,0.720,0.549
0.740,-0.736,0.718,0.446
0.760,-0.832,0.614,0.307
0.780,-0.918,0.502,0.213
0.800,-0.892,0.436,0.275
0.820,-0.920,0.415,0.177
0.840,-0.888,0.413,0.037
0.860,-0.867,0.384,-0.129
0.880,-0.857,0.450,-0.193
0.900,-0.791,0.491,-0.183
0.920,-0.730,0.520,-0.274
0.940,-0.675,0.524,-0.342
0.960,-0.663,0.483,-0.406
0.980,-0.635,0.485,-0.488
1.000,-0.590,0.533,-0.544
1.020,-0.541,0.522,-0.562
1.040,-0.501,0.514,-0.588
1.060,-0.438,0.534,-0.673
1.080,-0.400,0.528,-0.718
1.100,-0.386,0.506,-0.770
1.120,-0.366,0.514,-0.794
1.140,-0.332,0.457,-0.761
1.160,-0.311,0.419,-0.736
1.180,-0.306,0.367,-0.824
1.200,-0.196,0.352,-0.917
1.220,-0.141,0.384,-0.967
1.240,-0.184,0.343,-0.950
1.260,-0.181,0.346,-0.932
1.280,-0.151,0.392,-0.963
1.300,-0.182,0.379,-0.922
1.320,-0.192,0.368,-0.898
1.340,-0.208,0.367,-0.930
1.360,-0.242,0.330,-0.920
1.380,-0.232,0.363,-0.880
1.400,-0.271,0.386,-0.886
1.420,-0.309,0.316,-0.894
1.440,-0.303,0.332,-0.912
1.460,-0.261,0.421,-0.897
1.480,-0.316,0.419,-0.828
1.500,-0.369,0.364,-0.881
1.520,-0.315,0.467,-0.871
1.540,-0.342,0.495,-0.775
1.560,-0.434,0.456,-0.837
1.580,-0.435,0.464,-0.798
1.600,-0.422,0.495,-0.721
1.620,-0.469,0.526,-0.698
1.640,-0.556,0.514,-0.705
1.660,-0.549,0.531,-0.704
1.680,-0.538,0.572,-0.621
1.700,-0.568,0.624,-0.603
1.720,-0.625,0.604,-0.562
1.740,-0.611,0.615,-0.587
1.760,-0.560,0.615,-0.486
1.780,-0.599,0.691,-0.578
1.800,-0.630,0.735,-0.342
1.820,-0.532,0.680,-0.334
1.840,-0.584,0.729,-0.498
1.860,-0.563,0.613,-0.693
1.880,-0.549,0.623,-0.517
1.900,-0.531,0.780,-0.342
1.920,-0.552,0.823,-0.316
1.940,-0.558,0.784,-0.386
1.960,-0.548,0.797,-0.337
1.980,-0.530,0.805,-0.313
2.000,-0.525,0.832,-0.269
2.020,-0.527,0.765,-0.247
2.040,-0.544,0.838,-0.192
2.060,-0.585,0.828,-0.172
2.080,-0.603,0.817,-0.104
2.100,-0.617,0.811,-0.168
2.120,-0.613,0.801,-0.099
2.140,-0.589,0.749,-0.068
2.160,-0.534,0.766,0.032
2.180,-0.524,0.813,0.090
2.200,-0.474,0.836,0.073
2.220,-0.435,0.846,0.197
2.240,-0.613,0.970,0.372
2.260,-0.658,0.844,0.303
2.280,-0.564,0.720,0.279
2.300,-0.548,0.820,0.357
2.320,-0.592,0.896,0.458
2.340,-0.592,0.802,0.454
2.360,-0.533,0.694,0.432
2.380,-0.527,0.719,0.455
2.400,-0.586,0.749,0.496
2.420,-0.679,0.703,0.493
2.440,-0.604,0.545,0.562
2.460,-0.571,0.563,0.564
2.480,-0.548,0.680,0.698
2.500,-0.498,0.757,0.773
2.520,-0.494,0.632,0.680
2.540,-0.490,0.490,0.702
2.560,-0.502,0.479,0.811
2.580,-0.533,0.643,0.803
2.600,-0.424,0.664,0.826
2.620,-0.402,0.671,0.837
2.640,-0.453,0.638,0.892
2.660,-0.434,0.557,0.951
2.680,-0.474,0.527,0.922
2.700,-0.526,0.518,0.859
2.720,-0.630,0.485,0.788
2.740,-0.604,0.310,0.884
2.760,-0.340,0.156,0.887
2.780,-0.139,0.172,1.098
2.800,-0.251,0.590,0.985
2.820,-0.356,0.689,0.839
2.840,-0.382,0.321,0.967
2.860,-0.497,0.209,1.129
2.880,-0.485,0.016,0.931
2.900,-0.458,0.061,1.036
2.920,-0.527,0.262,0.935
2.940,-0.456,0.336,0.947
2.960,-0.352,0.314,1.012
2.980,-0.336,0.299,1.004
3.000,-0.375,0.379,1.044
3.020,-0.379,0.301,0.920
3.040,-0.403,0.290,0.904
3.060,-0.395,0.297,0.914
3.080,-0.394,0.336,0.930
3.100,-0.433,0.359,0.896
3.120,-0.468,0.324,0.869
3.140,-0.475,0.295,0.903
3.160,-0.497,0.327,0.884
3.180,-0.527,0.347,0.802
3.200,-0.567,0.375,0.797
3.220,-0.586,0.451,0.857
3.240,-0.529,0.454,0.936
3.260,-0.489,0.414,0.904
3.280,-0.526,0.483,0.771
3.300,-0.595,0.553,0.659
3.320,-0.562,0.443,0.724
3.340,-0.453,0.488,0.789
3.360,-0.558,0.606,0.660
3.380,-0.631,0.482,0.633
3.400,-0.501,0.458,0.732
3.420,-0.489,0.556,0.719
3.440,-0.557,0.575,0.590
3.460,-0.569,0.491,0.597
3.480,-0.580,0.461,0.673
3.500,-0.590,0.503,0.644
3.520,-0.584,0.514,0.653
3.540,-0.557,0.552,0.673
3.560,-0.555,0.622,0.615
3.580,-0.568,0.580,0.611
