time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.581,0.761,-0.471
0.020,-0.594,0.788,-0.475
0.040,-0.563,0.747,-0.442
0.060,-0.492,0.703,-0.446
0.080,-0.423,0.674,-0.468
0.100,-0.424,0.693,-0.480
0.120,-0.462,0.692,-0.465
0.140,-0.478,0.655,-0.528
0.160,-0.423,0.593,-0.547
0.180,-0.365,0.545,-0.500
0.200,-0.368,0.606,-0.461
0.220,-0.425,0.686,-0.461
0.240,-0.535,0.779,-0.406
0.260,-0.579,0.756,-0.443
0.280,-0.641,0.693,-0.417
0.300,-0.701,0.725,-0.369
0.320,-0.794,0.757,-0.434
0.340,-0.789,0.747,-0.391
0.360,-0.785,0.783,-0.460
0.380,-0.819,0.801,-0.442
0.400,-0.809,0.740,-0.387
0.420,-0.777,0.720,-0.427
0.440,-0.762,0.697,-0.439
0.460,-0.762,0.677,-0.407
0.480,-0.751,0.665,-0.399
0.500,-0.724,0.664,-0.321
0.520,-0.709,0.712,-0.348
0.540,-0.691,0.750,-0.433
0.560,-0.635,0.754,-0.369
0.580,-0.714,0.774,-0.339
0.600,-0.756,0.724,-0.390
0.620,-0.680,0.663,-0.389
0.640,-0.604,0.583,-0.464
0.660,-0.482,0.496,-0.462
0.680,-0.472,0.594,-0.421
0.700,-0.631,0.694,-0.409
0.720,-0.738,0.722,-0.308
0.740,-0.761,0.720,-0.276
0.760,-0.707,0.657,-0.331
0.780,-0.724,0.658,-0.366
0.800,-0.775,0.667,-0.380
0.820,-0.792,0.641,-0.373
0.840,-0.824,0.694,-0.338
0.860,-0.856,0.689,-0.334
0.880,-0.954,0.709,-0.358
0.900,-0.945,0.661,-0.336
0.920,-0.880,0.622,-0.343
0.940,-0.834,0.641,-0.370
0.960,-0.796,0.678,-0.344
0.980,-0.765,0.689,-0.315
1.000,-0.753,0.663,-0.337
1.020,-0.745,0.632,-0.372
1.040,-0.730,0.611,-0.365
1.060,-0.712,0.612,-0.321
1.080,-0.697,0.631,-0.305
1.100,-0.736,0.645,-0.365
1.120,-0.703,0.638,-0.379
1.140,-0.642,0.655,-0.315
1.160,-0.663,0.663,-0.289
1.180,-0.735,0.643,-0.327
1.200,-0.793,0.625,-0.303
1.220,-0.846,0.742,-0.236
1.240,-0.823,0.711,-0.189
1.260,-0.859,0.767,-0.184
1.280,-1.023,0.882,-0.209
1.300,-0.832,0.769,-0.191
1.320,-0.640,0.557,-0.309
1.340,-0.857,0.673,-0.249
1.360,-0.842,0.609,-0.230
1.380,-0.764,0.636,-0.298
1.400,-0.731,0.661,-0.334
1.420,-0.744,0.638,-0.270
1.440,-0.783,0.634,-0.256
1.460,-0.787,0.642,-0.273
1.480,-0.779,0.649,-0.261
1.500,-0.793,0.627,-0.266
1.520,-0.828,0.637,-0.271
1.540,-0.837,0.654,-0.271
1.560,-0.782,0.657,-0.285
1.580,-0.698,0.628,-0.285
1.600,-0.748,0.597,-0.199
1.620,-0.823,0.684,-0.154
1.640,-0.768,0.732,-0.186
1.660,-0.793,0.813,-0.278
1.680,-0.748,0.773,-0.212
1.700,-0.768,0.628,-0.246
1.720,-0.841,0.489,-0.297
1.740,-0.878,0.517,-0.286
1.760,-0.870,0.544,-0.222
1.780,-0.902,0.637,-0.188
1.800,-0.913,0.726,-0.215
1.820,-0.891,0.709,-0.245
1.840,-0.895,0.634,-0.242
1.860,-0.903,0.578,-0.219
1.880,-0.920,0.578,-0.207
1.900,-0.915,0.602,-0.199
1.920,-0.882,0.634,-0.201
1.940,-0.827,0.647,-0.229
1.960,-0.807,0.625,-0.271
1.980,-0.807,0.617,-0.266
2.000,-0.780,0.606,-0.261
2.020,-0.795,0.590,-0.271
2.040,-0.811,0.629,-0.227
2.060,-0.769,0.614,-0.219
2.080,-0.725,0.547,-0.261
2.100,-0.706,0.542,-0.250
2.120,-0.708,0.579,-0.212
2.140,-0.659,0.540,-0.158
2.160,-0.642,0.637,-0.176
2.180,-0.588,0.662,-0.199
2.200,-0.656,0.609,-0.084
2.220,-0.882,0.742,0.044
2.240,-0.971,0.949,0.271
2.260,-0.980,0.939,0.373
2.280,-0.982,0.740,0.189
2.300,-1.036,0.649,-0.058
2.320,-1.067,0.696,-0.107
2.340,-1.032,0.694,0.089
2.360,-1.016,0.670,0.175
2.380,-1.046,0.713,0.115
2.400,-1.004,0.711,0.061
2.420,-0.914,0.676,0.098
2.440,-0.889,0.688,0.088
2.460,-0.868,0.636,0.037
2.480,-0.834,0.546,-0.030
2.500,-0.825,0.515,-0.087
2.520,-0.784,0.539,-0.078
2.540,-0.748,0.611,-0.069
2.560,-0.736,0.678,-0.158
2.580,-0.736,0.673,-0.268
2.600,-0.779,0.615,-0.269
2.620,-0.833,0.628,-0.172
2.640,-0.837,0.644,-0.106
2.660,-0.812,0.631,-0.161
2.680,-0.857,0.651,-0.258
2.700,-0.864,0.632,-0.208
2.720,-0.751,0.605,-0.141
2.740,-0.692,0.551,-0.171
2.760,-0.722,0.554,-0.134
2.780,-0.689,0.682,-0.077
2.800,-0.692,0.753,-0.039
2.820,-0.734,0.702,-0.116
2.840,-0.869,0.756,-0.198
2.860,-0.982,0.770,-0.029
2.880,-0.998,0.661,0.104
2.900,-0.947,0.516,-0.063
2.920,-0.968,0.769,-0.005
2.940,-0.918,0.694,0.083
2.960,-0.949,0.600,-0.039
