time,x-acceleration,y-acceleration,z-acceleration
0.000,-0.539,0.165,0.847
0.020,-0.582,0.118,0.947
0.040,-0.651,0.210,0.987
0.060,-0.629,0.238,0.951
0.080,-0.555,0.174,0.823
0.100,-0.569,0.166,0.748
0.120,-0.605,0.161,0.844
0.140,-0.624,0.149,0.969
0.160,-0.632,0.143,0.967
0.180,-0.645,0.147,0.878
0.200,-0.644,0.154,0.817
0.220,-0.598,0.193,0.801
0.240,-0.548,0.253,0.806
0.260,-0.496,0.255,0.816
0.280,-0.515,0.180,0.811
0.300,-0.584,0.162,0.826
0.320,-0.625,0.202,0.846
0.340,-0.569,0.177,0.850
0.360,-0.531,0.148,0.819
0.380,-0.588,0.187,0.831
0.400,-0.644,0.190,0.935
0.420,-0.640,0.140,1.017
0.440,-0.632,0.157,0.956
0.460,-0.627,0.207,0.807
0.480,-0.620,0.203,0.777
0.500,-0.613,0.174,0.852
0.520,-0.606,0.160,0.880
0.540,-0.583,0.175,0.853
0.560,-0.584,0.206,0.822
0.580,-0.593,0.213,0.848
0.600,-0.545,0.171,0.860
0.620,-0.537,0.130,0.811
0.640,-0.580,0.179,0.889
0.660,-0.582,0.211,0.980
0.680,-0.602,0.196,0.949
0.700,-0.630,0.143,0.827
0.720,-0.648,0.126,0.752
0.740,-0.638,0.177,0.683
0.760,-0.621,0.223,0.772
0.780,-0.603,0.213,0.960
0.800,-0.605,0.155,0.991
0.820,-0.653,0.109,0.830
0.840,-0.654,0.097,0.745
0.860,-0.634,0.162,0.799
0.880,-0.585,0.228,0.901
0.900,-0.570,0.202,0.933
0.920,-0.604,0.143,0.804
0.940,-0.651,0.142,0.763
0.960,-0.641,0.174,0.827
0.980,-0.594,0.186,0.896
1.000,-0.581,0.183,0.862
1.020,-0.600,0.182,0.776
1.040,-0.620,0.192,0.830
1.060,-0.608,0.219,0.922
1.080,-0.609,0.187,0.883
1.100,-0.603,0.124,0.788
1.120,-0.607,0.171,0.777
1.140,-0.597,0.241,0.826
1.160,-0.552,0.180,0.903
1.180,-0.576,0.127,0.883
1.200,-0.658,0.187,0.835
1.220,-0.650,0.207,0.897
1.240,-0.599,0.183,0.929
1.260,-0.591,0.143,0.902
1.280,-0.622,0.150,0.871
1.300,-0.621,0.213,0.855
1.320,-0.566,0.242,0.871
1.340,-0.540,0.213,0.841
1.360,-0.549,0.156,0.829
1.380,-0.584,0.133,0.829
1.400,-0.626,0.158,0.797
1.420,-0.680,0.207,0.801
1.440,-0.683,0.228,0.859
1.460,-0.660,0.156,0.876
1.480,-0.669,0.114,0.833
1.500,-0.692,0.180,0.823
1.520,-0.669,0.223,0.849
1.540,-0.632,0.190,0.836
1.560,-0.607,0.137,0.795
1.580,-0.626,0.167,0.788
1.600,-0.621,0.190,0.804
1.620,-0.579,0.133,0.844
1.640,-0.610,0.171,0.821
1.660,-0.652,0.200,0.787
1.680,-0.658,0.154,0.772
1.700,-0.678,0.151,0.785
1.720,-0.689,0.175,0.812
1.740,-0.671,0.209,0.880
1.760,-0.630,0.216,0.902
1.780,-0.626,0.199,0.825
1.800,-0.617,0.152,0.761
1.820,-0.640,0.207,0.779
1.840,-0.611,0.254,0.820
1.860,-0.576,0.184,0.799
1.880,-0.606,0.120,0.780
1.900,-0.645,0.166,0.867
1.920,-0.627,0.214,0.958
1.940,-0.616,0.210,0.976
1.960,-0.654,0.170,0.895
1.980,-0.676,0.153,0.841
2.000,-0.640,0.180,0.819
2.020,-0.620,0.203,0.838
2.040,-0.609,0.182,0.873
2.060,-0.616,0.180,0.840
2.080,-0.635,0.201,0.771
2.100,-0.639,0.188,0.747
2.120,-0.608,0.149,0.790
2.140,-0.616,0.179,0.835
2.160,-0.627,0.209,0.865
2.180,-0.598,0.164,0.863
2.200,-0.618,0.188,0.801
2.220,-0.621,0.205,0.815
2.240,-0.618,0.203,0.891
2.260,-0.612,0.197,0.903
2.280,-0.606,0.180,0.843
2.300,-0.603,0.163,0.819
2.320,-0.622,0.178,0.858
2.340,-0.652,0.201,0.887
2.360,-0.681,0.180,0.871
2.380,-0.716,0.122,0.823
2.400,-0.724,0.103,0.811
2.420,-0.665,0.152,0.812
2.440,-0.645,0.223,0.793
2.460,-0.639,0.189,0.826
2.480,-0.631,0.156,0.833
2.500,-0.632,0.203,0.776
2.520,-0.597,0.221,0.731
2.540,-0.556,0.203,0.775
2.560,-0.579,0.234,0.889
2.580,-0.588,0.240,0.947
2.600,-0.632,0.208,0.881
2.620,-0.673,0.168,0.784
2.640,-0.689,0.136,0.749
2.660,-0.698,0.136,0.761
2.680,-0.702,0.145,0.804
2.700,-0.722,0.203,0.817
2.720,-0.702,0.229,0.811
2.740,-0.657,0.201,0.827
2.760,-0.645,0.198,0.827
2.780,-0.663,0.207,0.844
2.800,-0.678,0.212,0.855
2.820,-0.661,0.175,0.834
2.840,-0.651,0.137,0.783
2.860,-0.689,0.177,0.744
2.880,-0.660,0.174,0.770
2.900,-0.592,0.160,0.827
2.920,-0.586,0.223,0.821
2.940,-0.632,0.244,0.790
2.960,-0.667,0.183,0.803
2.980,-0.670,0.145,0.828
3.000,-0.688,0.179,0.799
3.020,-0.684,0.203,0.809
3.040,-0.643,0.205,0.857
3.060,-0.619,0.212,0.865
3.080,-0.638,0.225,0.828
3.100,-0.655,0.207,0.807
3.120,-0.652,0.194,0.778
3.140,-0.635,0.195,0.752
3.160,-0.574,0.193,0.811
3.180,-0.569,0.221,0.878
3.200,-0.632,0.211,0.905
3.220,-0.661,0.153,0.878
3.240,-0.664,0.174,0.821
3.260,-0.660,0.234,0.820
3.280,-0.647,0.208,0.879
3.300,-0.636,0.148,0.851
3.320,-0.663,0.159,0.735
3.340,-0.678,0.173,0.741
3.360,-0.651,0.185,0.860
3.380,-0.639,0.220,0.925
3.400,-0.639,0.197,0.865
3.420,-0.682,0.158,0.753
3.440,-0.709,0.159,0.741
3.460,-0.674,0.182,0.802
3.480,-0.617,0.195,0.821
3.500,-0.613,0.214,0.791
3.520,-0.632,0.233,0.783
3.540,-0.654,0.202,0.816
