time,x-acceleration,y-acceleration,z-acceleration
0.000,0.059,0.584,-0.723
0.020,0.052,0.599,-0.808
0.040,-0.027,0.548,-0.775
0.060,-0.152,0.656,-0.694
0.080,-0.289,0.750,-0.682
0.100,-0.404,0.830,-0.596
0.120,-0.480,0.929,-0.709
0.140,-0.516,0.947,-0.739
0.160,-0.516,0.899,-0.631
0.180,-0.465,0.822,-0.694
0.200,-0.381,0.794,-0.705
0.220,-0.325,0.819,-0.695
0.240,-0.187,0.719,-0.807
0.260,-0.082,0.576,-0.818
0.280,-0.033,0.496,-0.724
0.300,-0.038,0.485,-0.721
0.320,-0.070,0.545,-0.697
0.340,-0.115,0.600,-0.681
0.360,-0.144,0.637,-0.699
0.380,-0.155,0.639,-0.794
0.400,-0.120,0.641,-0.823
0.420,-0.113,0.637,-0.837
0.440,-0.110,0.641,-0.789
0.460,-0.114,0.617,-0.829
0.480,-0.072,0.586,-0.801
0.500,-0.062,0.546,-0.796
0.520,0.019,0.535,-0.760
0.540,0.073,0.540,-0.800
0.560,0.057,0.533,-0.808
0.580,0.076,0.519,-0.794
0.600,0.068,0.476,-0.796
0.620,0.059,0.458,-0.768
0.640,0.038,0.432,-0.798
0.660,0.188,0.435,-0.734
0.680,0.189,0.509,-0.844
0.700,0.072,0.585,-0.852
0.720,-0.040,0.744,-0.893
0.740,-0.139,0.803,-0.889
0.760,-0.247,0.820,-0.849
0.780,-0.247,0.865,-0.753
0.800,-0.191,0.859,-0.810
0.820,-0.160,0.867,-0.850
0.840,-0.093,0.726,-0.888
0.860,0.055,0.543,-0.796
0.880,0.214,0.351,-0.933
0.900,0.368,0.017,-0.859
0.920,0.396,-0.191,-0.638
0.940,0.206,-0.064,-0.683
0.960,0.120,0.206,-0.679
0.980,0.128,0.335,-0.695
1.000,0.026,0.328,-0.753
1.020,0.025,0.353,-0.830
1.040,0.119,0.411,-0.768
1.060,0.076,0.511,-0.865
1.080,-0.045,0.726,-0.843
1.100,-0.250,0.853,-0.903
1.120,-0.188,0.775,-0.868
1.140,-0.238,0.706,-0.927
1.160,-0.246,0.684,-0.859
1.180,-0.240,0.758,-0.858
1.200,-0.289,0.767,-0.889
1.220,-0.356,0.734,-0.817
1.240,-0.327,0.647,-0.818
1.260,-0.277,0.622,-0.807
1.280,-0.243,0.640,-0.809
1.300,-0.244,0.668,-0.779
1.320,-0.211,0.658,-0.766
1.340,-0.187,0.633,-0.839
1.360,-0.188,0.615,-0.818
1.380,-0.172,0.564,-0.802
1.400,-0.151,0.523,-0.825
1.420,-0.067,0.493,-0.792
1.440,0.055,0.496,-0.781
1.460,0.084,0.458,-0.863
1.480,0.179,0.422,-0.773
1.500,0.237,0.360,-0.774
1.520,0.288,0.315,-0.813
1.540,0.273,0.209,-0.875
1.560,0.344,0.204,-0.840
1.580,0.302,0.200,-0.953
1.600,0.202,0.303,-0.860
1.620,0.018,0.528,-0.847
1.640,-0.063,0.665,-0.790
1.660,-0.069,0.795,-0.856
1.680,-0.088,0.776,-1.006
1.700,-0.115,0.755,-0.915
1.720,-0.089,0.753,-0.809
1.740,-0.043,0.772,-0.902
1.760,-0.015,0.719,-0.894
1.780,0.072,0.482,-0.753
1.800,0.207,0.311,-0.835
1.820,0.474,0.040,-0.928
1.840,0.549,-0.186,-0.808
1.860,0.432,-0.183,-0.695
1.880,0.258,0.047,-0.667
1.900,0.241,0.283,-0.667
1.920,0.227,0.365,-0.709
1.940,0.132,0.361,-0.833
1.960,0.079,0.327,-0.907
1.980,0.075,0.332,-0.864
2.000,0.061,0.364,-0.812
2.020,0.026,0.452,-0.789
2.040,-0.057,0.528,-0.819
2.060,-0.111,0.568,-0.672
2.080,-0.069,0.599,-0.568
2.100,-0.097,0.636,-0.736
2.120,-0.138,0.700,-0.777
2.140,-0.131,0.635,-0.643
2.160,-0.218,0.540,-0.576
2.180,-0.393,0.546,-0.575
2.200,-0.360,0.668,-0.385
2.220,-0.366,0.803,-0.263
2.240,-0.355,0.948,-0.278
2.260,-0.441,0.991,-0.390
2.280,-0.556,0.998,-0.391
2.300,-0.618,0.951,-0.367
2.320,-0.644,0.897,-0.380
2.340,-0.504,0.810,-0.182
2.360,-0.352,0.888,-0.010
2.380,-0.466,1.138,-0.080
2.400,-0.553,1.178,-0.126
2.420,-0.512,0.927,-0.100
2.440,-0.568,0.876,0.015
2.460,-0.722,0.986,0.268
2.480,-0.656,1.013,0.342
2.500,-0.375,0.937,0.042
2.520,-0.508,0.992,0.067
2.540,-0.541,1.078,0.129
2.560,-0.403,1.160,0.388
2.580,-0.403,0.971,0.450
2.600,-0.524,0.865,0.278
2.620,-0.536,0.942,0.178
2.640,-0.428,1.048,0.411
2.660,-0.449,0.997,0.526
2.680,-0.457,0.856,0.448
2.700,-0.526,0.806,0.237
2.720,-0.481,0.899,0.374
2.740,-0.477,0.851,0.421
2.760,-0.505,0.765,0.340
2.780,-0.467,0.743,0.314
2.800,-0.402,0.804,0.432
2.820,-0.374,0.844,0.438
2.840,-0.394,0.871,0.348
2.860,-0.416,0.851,0.349
2.880,-0.450,0.792,0.442
2.900,-0.481,0.748,0.451
2.920,-0.555,0.748,0.351
2.940,-0.559,0.745,0.389
2.960,-0.516,0.729,0.443
2.980,-0.459,0.762,0.495
3.000,-0.427,0.843,0.562
3.020,-0.437,0.971,0.609
3.040,-0.423,0.908,0.482
3.060,-0.445,0.764,0.506
3.080,-0.473,0.578,0.524
3.100,-0.482,0.612,0.619
3.120,-0.442,0.796,0.682
3.140,-0.466,0.862,0.604
